location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,12014,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.01,8354,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.025,8849,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.05,9410,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.1,9986,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.15,10358,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.2,10658,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.25,10927,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.3,11156,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.35,11370,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.4,11590,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.45,11812,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.5,12014,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.55,12233,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.6,12456,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.65,12679,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.7,12940,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.75,13230,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.8,13552,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.85,13948,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.9,14387,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.95,15182,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.975,15925,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,quantile,0.99,16837,2021-10-02,2021-09-27,1 wk ahead inc case,forecast
AT,point,,84,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.01,29,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.025,35,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.05,42,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.1,51,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.15,56,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.2,61,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.25,66,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.3,70,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.35,73,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.4,77,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.45,80,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.5,84,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.55,87,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.6,91,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.65,94,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.7,99,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.75,104,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.8,108,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.85,115,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.9,123,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.95,136,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.975,148,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,quantile,0.99,162,2021-10-02,2021-09-27,1 wk ahead inc death,forecast
AT,point,,11985,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.01,4558,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.025,5481,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.05,6279,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.1,7362,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.15,8157,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.2,8803,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.25,9384,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.3,9939,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.35,10457,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.4,10990,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.45,11479,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.5,11985,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.55,12540,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.6,13114,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.65,13680,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
AT,quantile,0.7,14304,2021-10-09,2021-09-27,2 wk ahead inc case,forecast
