location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,44064,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.01,22802,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.025,27933,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.05,30515,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.1,34542,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.15,37845,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.2,38898,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.25,39982,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.3,40371,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.35,41476,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.4,42714,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.45,43061,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.5,44064,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.55,44729,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.6,45550,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.65,45954,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.7,46518,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.75,47994,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.8,48983,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.85,49879,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.9,51816,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.95,59578,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.975,64010,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,quantile,0.99,73368,2022-09-24,2022-09-19,1 wk ahead inc case,forecast
AT,point,,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.01,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.025,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.05,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.1,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.15,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.2,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.25,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.3,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.35,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.4,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.45,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.5,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.55,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.6,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.65,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.7,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.75,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.8,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.85,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.9,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.95,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.975,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,quantile,0.99,0,2022-09-24,2022-09-19,1 wk ahead inc death,forecast
AT,point,,52823,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.01,13267,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.025,19767,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.05,26139,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.1,32253,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.15,36416,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
AT,quantile,0.2,39906,2022-10-01,2022-09-19,2 wk ahead inc case,forecast
