location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,10997,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.01,7965,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.025,8503,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.05,8919,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.1,9411,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.15,9694,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.2,9934,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.25,10140,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.3,10339,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.35,10510,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.4,10665,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.45,10839,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.5,10997,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.55,11181,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.6,11353,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.65,11521,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.7,11725,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.75,11926,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.8,12171,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.85,12474,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.9,12824,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.95,13441,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.975,13959,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,quantile,0.99,14718,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
AT,point,,19,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.01,0,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.025,0,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.05,3,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.1,5,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.15,8,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.2,9,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.25,11,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.3,13,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.35,14,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.4,16,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.45,17,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.5,19,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.55,21,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.6,22,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.65,24,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.7,26,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.75,29,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.8,32,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.85,35,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.9,40,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.95,48,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.975,54,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,quantile,0.99,64,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
AT,point,,12559,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.01,5205,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.025,6169,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.05,7129,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.1,8179,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.15,8883,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.2,9586,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.25,10181,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.3,10683,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.35,11187,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.4,11637,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.45,12087,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.5,12559,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.55,13012,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.6,13507,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.65,13992,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.7,14535,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.75,15077,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.8,15854,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.85,16731,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.9,17839,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.95,19643,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.975,21349,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,quantile,0.99,23359,2021-09-11,2021-08-30,2 wk ahead inc case,forecast
AT,point,,21,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.01,0,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.025,0,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.05,0,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.1,2,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.15,5,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.2,8,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.25,10,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.3,12,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.35,14,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.4,16,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.45,19,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.5,21,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.55,24,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.6,27,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.65,30,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.7,34,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.75,38,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.8,43,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.85,49,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.9,57,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.95,71,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.975,85,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,quantile,0.99,100,2021-09-11,2021-08-30,2 wk ahead inc death,forecast
AT,point,,13997,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.01,2630,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.025,3708,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.05,4923,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.1,6659,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.15,7769,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.2,8794,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.25,9738,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.3,10626,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.35,11448,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.4,12271,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.45,13139,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.5,13997,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.55,14840,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.6,15745,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.65,16653,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.7,17650,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.75,18865,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.8,20174,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.85,21805,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.9,23900,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.95,27741,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.975,30884,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,quantile,0.99,34500,2021-09-18,2021-08-30,3 wk ahead inc case,forecast
AT,point,,24,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.01,0,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.025,0,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.05,0,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.1,0,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.15,2,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.2,5,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.25,8,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.3,11,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.35,14,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.4,17,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.45,20,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.5,24,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.55,27,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.6,31,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.65,36,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.7,41,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.75,48,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.8,55,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.85,65,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.9,78,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.95,97,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.975,119,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,quantile,0.99,146,2021-09-18,2021-08-30,3 wk ahead inc death,forecast
AT,point,,15169,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.01,829,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.025,1846,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.05,3061,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.1,4755,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.15,6374,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.2,7678,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.25,9128,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.3,10300,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.35,11466,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.4,12712,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.45,13886,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.5,15169,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.55,16591,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.6,17930,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.65,19374,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.7,20929,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.75,22613,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.8,24913,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.85,27597,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.9,30904,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.95,36734,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.975,41653,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,quantile,0.99,48702,2021-09-25,2021-08-30,4 wk ahead inc case,forecast
AT,point,,26,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.01,0,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.025,0,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.05,0,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.1,0,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.15,0,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.2,3,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.25,7,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.3,10,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.35,14,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.4,18,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.45,22,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.5,26,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.55,31,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.6,36,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.65,43,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.7,49,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.75,57,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.8,68,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.85,81,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.9,100,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.95,132,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.975,162,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
AT,quantile,0.99,188,2021-09-25,2021-08-30,4 wk ahead inc death,forecast
BE,point,,14048,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.01,4706,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.025,6661,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.05,8065,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.1,9584,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.15,10462,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.2,11141,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.25,11758,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.3,12297,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.35,12752,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.4,13192,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.45,13620,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.5,14048,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.55,14435,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.6,14867,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.65,15341,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.7,15829,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.75,16459,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.8,17111,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.85,18004,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.9,19227,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.95,21568,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.975,23598,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,quantile,0.99,26039,2021-09-04,2021-08-30,1 wk ahead inc case,forecast
BE,point,,31,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.01,0,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.025,3,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.05,7,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.1,11,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.15,15,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.2,17,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
BE,quantile,0.25,20,2021-09-04,2021-08-30,1 wk ahead inc death,forecast
