location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,58465,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.01,27431,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.025,41165,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.05,41312,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.1,49542,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.15,51772,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.2,54323,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.25,55477,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.3,56226,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.35,56686,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.4,57860,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.45,58150,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.5,58465,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.55,58867,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.6,59576,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.65,60539,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.7,60814,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.75,61319,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.8,62725,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.85,64369,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.9,67284,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.95,69797,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.975,75586,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.99,91186,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,point,,187,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.01,109,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.025,117,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.05,121,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.1,135,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.15,141,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.2,149,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.25,154,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.3,163,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.35,171,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.4,174,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.45,181,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.5,187,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.55,190,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.6,195,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.65,196,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.7,202,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.75,206,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.8,211,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.85,218,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.9,238,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.95,254,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.975,276,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,quantile,0.99,284,2022-04-23,2022-04-18,1 wk ahead inc death,forecast
AT,point,,38464,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.01,6083,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.025,13479,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.05,17101,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.1,22140,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.15,26476,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.2,29350,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.25,31583,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.3,33530,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.35,35074,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.4,36252,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.45,37435,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.5,38464,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.55,39573,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.6,40666,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.65,41640,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.7,42987,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.75,44486,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.8,46284,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.85,49131,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.9,53081,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.95,63057,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
