location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,38527,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.01,14002,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.025,20631,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.05,27219,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.1,30539,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.15,32712,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.2,34136,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.25,35614,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.3,36663,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.35,37464,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.4,37689,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.45,38143,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.5,38527,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.55,39386,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.6,40147,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.65,40577,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.7,40728,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.75,41843,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.8,43723,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.85,44492,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.9,45489,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.95,47829,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.975,53979,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,quantile,0.99,54409,2022-08-27,2022-08-22,1 wk ahead inc case,forecast
AT,point,,49,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.01,21,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.025,25,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.05,26,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.1,30,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.15,32,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.2,38,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.25,39,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.3,41,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.35,44,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.4,45,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.45,47,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.5,49,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.55,51,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.6,54,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.65,56,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.7,59,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.75,63,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.8,65,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.85,68,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.9,73,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.95,78,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.975,81,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,quantile,0.99,92,2022-08-27,2022-08-22,1 wk ahead inc death,forecast
AT,point,,44346,2022-09-03,2022-08-22,2 wk ahead inc case,forecast
AT,quantile,0.01,5341,2022-09-03,2022-08-22,2 wk ahead inc case,forecast
AT,quantile,0.025,11134,2022-09-03,2022-08-22,2 wk ahead inc case,forecast
AT,quantile,0.05,18638,2022-09-03,2022-08-22,2 wk ahead inc case,forecast
AT,quantile,0.1,25779,2022-09-03,2022-08-22,2 wk ahead inc case,forecast
