location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,187515,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.01,156703,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.025,160381,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.05,168534,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.1,173910,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.15,176745,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.2,178866,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.25,181240,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.3,181943,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.35,183425,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.4,184835,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.45,187008,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.5,187515,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.55,188287,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.6,189629,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.65,190283,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.7,192010,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.75,192892,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.8,194173,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.85,197939,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.9,201216,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.95,206649,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.975,213706,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,quantile,0.99,215802,2022-02-19,2022-02-14,1 wk ahead inc case,forecast
AT,point,,166,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.01,85,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.025,106,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.05,106,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.1,116,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.15,126,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.2,132,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.25,141,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.3,147,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.35,154,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.4,157,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.45,160,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.5,166,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.55,169,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.6,172,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.65,173,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.7,182,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.75,185,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.8,189,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.85,199,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.9,213,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.95,233,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.975,250,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,quantile,0.99,263,2022-02-19,2022-02-14,1 wk ahead inc death,forecast
AT,point,,140148,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.01,92152,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.025,99827,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.05,107797,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.1,115757,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.15,120488,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.2,124395,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.25,127449,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.3,130525,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.35,132922,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.4,135396,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.45,137765,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.5,140148,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.55,142202,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.6,144441,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.65,146954,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.7,149350,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.75,152431,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
AT,quantile,0.8,155546,2022-02-26,2022-02-14,2 wk ahead inc case,forecast
