location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,14524,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.01,3986,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.025,9629,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.05,10925,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.1,11578,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.15,12296,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.2,12802,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.25,13266,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.3,13504,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.35,13762,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.4,14020,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.45,14244,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.5,14524,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.55,14937,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.6,15094,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.65,15468,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.7,15533,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.75,15680,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.8,16032,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.85,17496,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.9,18031,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.95,19508,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.975,21433,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,quantile,0.99,23851,2021-12-18,2021-12-13,1 wk ahead inc case,forecast
AT,point,,384,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.01,252,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.025,295,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.05,313,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.1,327,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.15,329,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.2,339,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.25,348,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.3,359,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.35,370,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.4,377,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.45,379,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.5,384,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.55,398,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.6,402,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.65,411,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.7,418,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
