forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,point,NA,587
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.01,71
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.025,103
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.05,146
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.1,204
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.15,262
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.2,332
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.25,390
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.3,453
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.35,503
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.4,552
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.45,572
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.5,587
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.55,603
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.6,628
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.65,670
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.7,723
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.75,795
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.8,854
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.85,934
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.9,1027
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.95,1086
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.975,1160
2022-10-10,forecast,1 wk ahead inc death,2022-10-15,DE,quantile,0.99,1205
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,point,NA,786
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.01,41
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.025,125
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.05,195
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.1,264
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.15,327
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.2,402
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.25,478
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.3,550
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.35,631
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.4,698
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.45,754
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.5,786
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.55,816
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.6,866
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.65,931
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.7,1025
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.75,1117
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.8,1210
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.85,1297
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.9,1389
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.95,1486
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.975,1584
2022-10-10,forecast,2 wk ahead inc death,2022-10-22,DE,quantile,0.99,1667
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,point,NA,1082
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.01,179
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.025,269
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.05,350
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.1,430
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.15,506
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.2,581
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.25,663
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.3,747
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.35,835
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.4,924
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.45,1012
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.5,1082
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.55,1156
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.6,1245
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.65,1341
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.7,1445
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.75,1565
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.8,1694
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.85,1811
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.9,1973
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.95,2110
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.975,2225
2022-10-10,forecast,3 wk ahead inc death,2022-10-29,DE,quantile,0.99,2330
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,point,NA,1587
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.01,79
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.025,178
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.05,286
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.1,415
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.15,567
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.2,739
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.25,922
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.3,1106
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.35,1265
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.4,1386
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.45,1499
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.5,1587
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.55,1676
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.6,1787
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.65,1909
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.7,2071
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.75,2253
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.8,2440
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.85,2627
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.9,2890
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.95,3158
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.975,3394
2022-10-10,forecast,4 wk ahead inc death,2022-11-05,DE,quantile,0.99,3572
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,point,NA,714275
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.01,432833
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.025,466091
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.05,500710
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.1,529421
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.15,555113
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.2,584270
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.25,615145
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.3,634281
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.35,658952
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.4,682330
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.45,703796
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.5,714275
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.55,725524
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.6,743816
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.65,761271
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.7,784381
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.75,813190
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.8,834598
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.85,863086
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.9,896376
2022-10-10,forecast,1 wk ahead inc case,2022-10-15,DE,quantile,0.95,934486
