forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-08-15,1 wk ahead inc death,2022-08-20,AT,point,NA,94,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.010,68,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.025,72,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.050,76,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.100,80,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.150,82,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.200,85,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.250,86,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.300,88,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.350,90,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.400,91,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.450,93,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.500,94,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.550,95,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.600,97,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.650,98,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.700,100,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.750,102,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.800,104,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.850,106,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.900,108,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.950,113,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.975,116,forecast
2022-08-15,1 wk ahead inc death,2022-08-20,AT,quantile,0.99,120,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,point,NA,30184,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.010,0,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.025,3872,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.050,8102,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.100,12981,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.150,16273,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.200,18890,forecast
2022-08-15,1 wk ahead inc case,2022-08-20,AT,quantile,0.250,21135,forecast
