model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.03897185935432757
epiforecasts-EpiExpert,inc case,DE,0.06634757223410946
epiforecasts-EpiExpert,inc death,DE,0.07697951563245038
epiforecasts-EpiExpert,inc case,GB,0.16307591474107502
epiforecasts-EpiExpert,inc death,GB,0.1830257952996649
epiforecasts-EpiExpert,inc case,NL,0.1914937440107045
epiforecasts-EpiExpert,inc death,NL,0.1194968942514764
epiforecasts-EpiExpert,inc case,PL,0.02699308299263874
epiforecasts-EpiExpert,inc death,PL,0.09653631492055294
epiforecasts-EpiNow2,inc case,AT,0.16891710117319955
epiforecasts-EpiNow2,inc death,AT,0.188352270760826
epiforecasts-EpiNow2,inc case,BE,0.14857123752790782
epiforecasts-EpiNow2,inc death,BE,0.15499969646718395
epiforecasts-EpiNow2,inc case,BG,0.16156553116844824
epiforecasts-EpiNow2,inc death,BG,0.1480084968836782
epiforecasts-EpiNow2,inc case,CH,0.11477228696943016
epiforecasts-EpiNow2,inc death,CH,0.19102726423982452
epiforecasts-EpiNow2,inc case,CY,0.1171146606026706
epiforecasts-EpiNow2,inc case,CZ,0.15648384852488606
epiforecasts-EpiNow2,inc death,CZ,0.12323080862643276
epiforecasts-EpiNow2,inc case,DE,0.07032048075112202
epiforecasts-EpiNow2,inc death,DE,0.05118318858540583
epiforecasts-EpiNow2,inc case,DK,0.13556206643581598
epiforecasts-EpiNow2,inc death,DK,0.14546180301453365
epiforecasts-EpiNow2,inc case,EE,0.13913221073646456
epiforecasts-EpiNow2,inc death,EE,0
epiforecasts-EpiNow2,inc case,ES,0.17029068389226995
epiforecasts-EpiNow2,inc death,ES,0.08900661331479133
epiforecasts-EpiNow2,inc case,FI,0.1200726526632652
epiforecasts-EpiNow2,inc death,FI,0.13235292406320703
epiforecasts-EpiNow2,inc case,FR,0.1500867765952513
epiforecasts-EpiNow2,inc death,FR,0.08004722936841584
epiforecasts-EpiNow2,inc case,GB,0.1804244163092745
epiforecasts-EpiNow2,inc death,GB,0.099717502266714
epiforecasts-EpiNow2,inc case,GR,0.12877769734072395
epiforecasts-EpiNow2,inc death,GR,0.11350813393101976
epiforecasts-EpiNow2,inc case,HR,0.17784441928177439
epiforecasts-EpiNow2,inc death,HR,0.15687531150857165
epiforecasts-EpiNow2,inc case,HU,0.23500003112250878
epiforecasts-EpiNow2,inc death,HU,0.1961899213210127
epiforecasts-EpiNow2,inc case,IE,0.1537682218996477
epiforecasts-EpiNow2,inc death,IE,0.12412185716761263
epiforecasts-EpiNow2,inc case,IS,0.1272749624556
epiforecasts-EpiNow2,inc case,IT,0.17043237901183556
epiforecasts-EpiNow2,inc death,IT,0.20730155897686675
epiforecasts-EpiNow2,inc case,LI,0.12567236418982952
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.16390214626976105
epiforecasts-EpiNow2,inc death,LT,0.17890058383416058
epiforecasts-EpiNow2,inc case,LU,0.07769583998728273
epiforecasts-EpiNow2,inc death,LU,0.15858182469468374
epiforecasts-EpiNow2,inc case,LV,0.21835477906774717
epiforecasts-EpiNow2,inc death,LV,0.1833094086533872
epiforecasts-EpiNow2,inc case,MT,0.14128484031000102
epiforecasts-EpiNow2,inc case,NL,0.05677123539656006
epiforecasts-EpiNow2,inc death,NL,0.10822360234095973
epiforecasts-EpiNow2,inc case,NO,0.10064057256635085
epiforecasts-EpiNow2,inc death,NO,0.14680265161248474
epiforecasts-EpiNow2,inc case,Overall,0.13251732130597282
epiforecasts-EpiNow2,inc death,Overall,0.10993221118333009
epiforecasts-EpiNow2,inc case,PL,0.11929201193520991
epiforecasts-EpiNow2,inc death,PL,0.06808350631238996
epiforecasts-EpiNow2,inc case,PT,0.16724438010804346
epiforecasts-EpiNow2,inc death,PT,0.22054714179595059
epiforecasts-EpiNow2,inc case,RO,0.22766243283976767
epiforecasts-EpiNow2,inc death,RO,0.10344535309712406
epiforecasts-EpiNow2,inc case,SE,0.1624843641878684
epiforecasts-EpiNow2,inc case,SI,0.08103600031532007
epiforecasts-EpiNow2,inc death,SI,0.21050946104969412
epiforecasts-EpiNow2,inc case,SK,0.18338453168277782
epiforecasts-EpiNow2,inc death,SK,0.1949861726148047
FIAS_FZJ-Epi1Ger,inc case,DE,0.06084725536496049
FIAS_FZJ-Epi1Ger,inc death,DE,0.05375664499472791
HZI-AgeExtendedSEIR,inc case,DE,0.06907953109080808
HZI-AgeExtendedSEIR,inc death,DE,0.07576723979571887
ICM-agentModel,inc case,PL,0.0032325632604820872
ICM-agentModel,inc death,PL,0.0621916644199716
IEM_Health-CovidProject,inc case,AT,0.126842511869985
IEM_Health-CovidProject,inc death,AT,0.11867281799381525
IEM_Health-CovidProject,inc case,BE,0.1682900745453418
IEM_Health-CovidProject,inc death,BE,0.11045955380420006
IEM_Health-CovidProject,inc case,BG,0.14377850021412364
IEM_Health-CovidProject,inc death,BG,0.11745628422420332
IEM_Health-CovidProject,inc case,CH,0.15476376373214945
IEM_Health-CovidProject,inc death,CH,0.07032844554102992
IEM_Health-CovidProject,inc case,CY,0.14371848473957355
IEM_Health-CovidProject,inc death,CY,0.14227854882513186
IEM_Health-CovidProject,inc case,CZ,0.14282256016160233
IEM_Health-CovidProject,inc death,CZ,0.10604258709224947
IEM_Health-CovidProject,inc case,DE,0.04773788733917632
IEM_Health-CovidProject,inc death,DE,0.04835396710581053
IEM_Health-CovidProject,inc case,DK,0.11919691607329405
IEM_Health-CovidProject,inc death,DK,0.1340081177377987
IEM_Health-CovidProject,inc case,EE,0.15116243948435437
IEM_Health-CovidProject,inc death,EE,0.13805670655099658
IEM_Health-CovidProject,inc case,ES,0.16568823297626264
IEM_Health-CovidProject,inc death,ES,0.08342317262714759
IEM_Health-CovidProject,inc case,FI,0.16026329108069906
IEM_Health-CovidProject,inc death,FI,0.15245716569306128
IEM_Health-CovidProject,inc case,FR,0.1257029305377595
IEM_Health-CovidProject,inc death,FR,0.1673059208420944
IEM_Health-CovidProject,inc case,GB,0.1338939089453037
IEM_Health-CovidProject,inc death,GB,0.11208556456336068
IEM_Health-CovidProject,inc case,GR,0.14165546707479634
IEM_Health-CovidProject,inc death,GR,0.14554110424284128
IEM_Health-CovidProject,inc case,HR,0.15359290756153243
IEM_Health-CovidProject,inc death,HR,0.12946020852649115
IEM_Health-CovidProject,inc case,HU,0.1387349581325654
IEM_Health-CovidProject,inc death,HU,0.12352698749841538
IEM_Health-CovidProject,inc case,IE,0.1819229667545128
IEM_Health-CovidProject,inc death,IE,0.10987836536149317
IEM_Health-CovidProject,inc case,IT,0.11543469642290989
IEM_Health-CovidProject,inc death,IT,0.07671789977884044
IEM_Health-CovidProject,inc case,LI,0.15961834762041563
IEM_Health-CovidProject,inc death,LI,NA
IEM_Health-CovidProject,inc case,LT,0.09319925964358965
IEM_Health-CovidProject,inc death,LT,0.1290890487273943
IEM_Health-CovidProject,inc case,LU,0.13667572485876994
IEM_Health-CovidProject,inc death,LU,0.07128907715632571
IEM_Health-CovidProject,inc case,LV,0.12641592472343258
IEM_Health-CovidProject,inc death,LV,0.09791682698255465
IEM_Health-CovidProject,inc case,MT,0.1321785908368955
IEM_Health-CovidProject,inc death,MT,NA
IEM_Health-CovidProject,inc case,NL,0.11660040618918774
IEM_Health-CovidProject,inc death,NL,0.14339627310177167
IEM_Health-CovidProject,inc case,NO,0.17072954274648808
IEM_Health-CovidProject,inc death,NO,0.18606382588093995
IEM_Health-CovidProject,inc case,Overall,0.14845583074139912
IEM_Health-CovidProject,inc death,Overall,0.10502452318407428
IEM_Health-CovidProject,inc case,PL,0.08039244282590233
IEM_Health-CovidProject,inc death,PL,0.03217877164018431
IEM_Health-CovidProject,inc case,PT,0.15506950186263033
IEM_Health-CovidProject,inc death,PT,0.10441833704498546
IEM_Health-CovidProject,inc case,RO,0.1495096573873101
IEM_Health-CovidProject,inc death,RO,0.12433335708788948
IEM_Health-CovidProject,inc case,SE,0.1684745711625364
IEM_Health-CovidProject,inc death,SE,0.07686853294987636
IEM_Health-CovidProject,inc case,SI,0.14412631197949657
IEM_Health-CovidProject,inc death,SI,0.10724066883663663
IEM_Health-CovidProject,inc case,SK,0.12364563121035776
IEM_Health-CovidProject,inc death,SK,0.09953839581035487
ILM-EKF,inc case,AT,0.1479829305149825
ILM-EKF,inc death,AT,0.15321192173828385
ILM-EKF,inc case,BE,0.1682900745453418
ILM-EKF,inc death,BE,0.10417323773404233
ILM-EKF,inc case,BG,0.14784770305037243
ILM-EKF,inc death,BG,0.14886901140044376
ILM-EKF,inc case,CH,0.158812815690258
ILM-EKF,inc death,CH,0.14065689108205984
ILM-EKF,inc case,CY,0.10356937067531546
ILM-EKF,inc death,CY,0.10305076512279791
ILM-EKF,inc case,CZ,0.1323209013261904
ILM-EKF,inc death,CZ,0.1510303513132038
ILM-EKF,inc case,DE,0.06710583020249929
ILM-EKF,inc death,DE,0.08154609706827372
ILM-EKF,inc case,DK,0.10934593127384826
ILM-EKF,inc death,DK,0.07320013312989435
ILM-EKF,inc case,EE,0.12604767681140522
ILM-EKF,inc death,EE,0.0958098455299266
ILM-EKF,inc case,ES,0.1613280163189926
ILM-EKF,inc death,ES,0.12845272603384658
ILM-EKF,inc case,FI,0.13336789448065098
ILM-EKF,inc death,FI,0.10149536030689756
ILM-EKF,inc case,FR,0.12712732635121854
ILM-EKF,inc death,FR,0.16581211797743278
ILM-EKF,inc case,GB,0.1718908290514034
ILM-EKF,inc death,GB,0.07339613111001791
ILM-EKF,inc case,GR,0.13238828698579097
ILM-EKF,inc death,GR,0.10638206274252525
ILM-EKF,inc case,HR,0.13934201923108097
ILM-EKF,inc death,HR,0.1201297430471044
ILM-EKF,inc case,HU,0.26170458011370296
ILM-EKF,inc death,HU,0.17103736730549823
ILM-EKF,inc case,IE,0.15946334122926428
ILM-EKF,inc death,IE,0.03919637594766715
ILM-EKF,inc case,IS,0.19269667212903926
ILM-EKF,inc death,IS,NA
ILM-EKF,inc case,IT,0.1286663414674332
ILM-EKF,inc death,IT,0.13166450367449645
ILM-EKF,inc case,LI,0.07992400715381963
ILM-EKF,inc death,LI,NA
ILM-EKF,inc case,LT,0.12250418149028536
ILM-EKF,inc death,LT,0.13300083808276988
ILM-EKF,inc case,LU,0.14445960198640506
ILM-EKF,inc death,LU,0.09437865680209921
ILM-EKF,inc case,LV,0.14382650118234847
ILM-EKF,inc death,LV,0.1616882989147826
ILM-EKF,inc case,MT,0.12989527544815835
ILM-EKF,inc case,NL,0.13136773995457302
ILM-EKF,inc death,NL,0.08253022912332182
ILM-EKF,inc case,NO,0.1408968015928912
ILM-EKF,inc death,NO,0.07730187935150164
ILM-EKF,inc case,Overall,0.16551971933236453
ILM-EKF,inc death,Overall,0.1321656920968126
ILM-EKF,inc case,PL,0.11929201193520991
ILM-EKF,inc death,PL,0.09511666323054481
ILM-EKF,inc case,PT,0.19839774503012997
ILM-EKF,inc death,PT,0.11237401986746054
ILM-EKF,inc case,RO,0.1727094318094789
ILM-EKF,inc death,RO,0.13469447017854697
ILM-EKF,inc case,SE,0.19140828242026384
ILM-EKF,inc death,SE,0.1904839743343278
ILM-EKF,inc case,SI,0.1803138708314914
ILM-EKF,inc death,SI,0.11310956116102969
ILM-EKF,inc case,SK,0.22668365721898923
ILM-EKF,inc death,SK,0.16360908736644533
itwm-dSEIR,inc case,DE,0.1003719682516015
itwm-dSEIR,inc death,DE,0.02765068808636867
ITWW-county_repro,inc case,DE,0.05700738002639502
ITWW-county_repro,inc death,DE,0.0659071195483308
ITWW-county_repro,inc case,PL,0.1155641365622346
ITWW-county_repro,inc death,PL,0.08084916374596308
Karlen-pypm,inc case,DE,0.06417224199692553
Karlen-pypm,inc death,DE,0.10346709090383115
Karlen-pypm,inc case,Overall,0.07500112282247767
Karlen-pypm,inc death,Overall,0.09189645778606499
LANL-GrowthRate,inc case,AT,0.14756252446238313
LANL-GrowthRate,inc death,AT,0.04694450650822417
LANL-GrowthRate,inc case,BE,0.13132636174341852
LANL-GrowthRate,inc death,BE,0.11440453786863576
LANL-GrowthRate,inc case,BG,0.09556010075206998
LANL-GrowthRate,inc death,BG,0.09506981421117447
