location,forecast_date,target_end_date,target,quantile,value,type
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.0100,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.9900,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.5000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.4500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.5500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.4000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.6000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.3500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.6500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.3000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.7000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.2500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.7500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.2000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.8000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.1500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.8500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.1000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.9000,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.0500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.9500,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.0250,0,quantile
BG,2024-07-08,2024-07-13,1 wk ahead inc death,0.9750,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.0100,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.9900,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.5000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.4500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.5500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.4000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.6000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.3500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.6500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.3000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.7000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.2500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.7500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.2000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.8000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.1500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.8500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.1000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.9000,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.0500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.9500,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.0250,0,quantile
BG,2024-07-08,2024-07-20,2 wk ahead inc death,0.9750,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.0100,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.9900,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.5000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.4500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.5500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.4000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.6000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.3500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.6500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.3000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.7000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.2500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.7500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.2000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.8000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.1500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.8500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.1000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.9000,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.0500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.9500,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.0250,0,quantile
BG,2024-07-08,2024-07-27,3 wk ahead inc death,0.9750,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.0100,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.9900,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.5000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.4500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.5500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.4000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.6000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.3500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.6500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.3000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.7000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.2500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.7500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.2000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.8000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.1500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.8500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.1000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.9000,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.0500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.9500,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.0250,0,quantile
BG,2024-07-08,2024-08-03,4 wk ahead inc death,0.9750,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.0100,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.9900,2,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.5000,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.4500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.5500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.4000,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.6000,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.3500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.6500,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.3000,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.7000,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.2500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.7500,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.2000,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.8000,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.1500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.8500,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.1000,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.9000,1,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.0500,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.9500,2,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.0250,0,quantile
CY,2024-07-08,2024-07-13,1 wk ahead inc death,0.9750,2,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.0100,0,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.9900,3,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.5000,0,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.4500,0,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.5500,1,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.4000,0,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.6000,1,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.3500,0,quantile
CY,2024-07-08,2024-07-20,2 wk ahead inc death,0.6500,1,quantile
