model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.04036455343266979
epiforecasts-EpiExpert,inc case,DE,0.05773354309157618
epiforecasts-EpiExpert,inc death,DE,0.09031547098683188
epiforecasts-EpiExpert,inc case,GB,0.15508523761144896
epiforecasts-EpiExpert,inc death,GB,0.18451118553631118
epiforecasts-EpiExpert,inc case,Overall,0.14510852349898684
epiforecasts-EpiExpert,inc death,Overall,0.13340775602412003
epiforecasts-EpiExpert,inc case,PL,0.04897510483920308
epiforecasts-EpiExpert,inc death,PL,0.060179955769451315
epiforecasts-EpiNow2,inc case,AT,0.1687023353795808
epiforecasts-EpiNow2,inc death,AT,0.17820429245422184
epiforecasts-EpiNow2,inc case,BE,0.1972392126766319
epiforecasts-EpiNow2,inc case,BG,0.23709469520339185
epiforecasts-EpiNow2,inc death,BG,0.15110427515671626
epiforecasts-EpiNow2,inc case,CH,0.03062999278823447
epiforecasts-EpiNow2,inc case,CY,0.23717147614393033
epiforecasts-EpiNow2,inc death,CY,0.2147158069887988
epiforecasts-EpiNow2,inc case,CZ,0.1992372951094757
epiforecasts-EpiNow2,inc case,DE,0.04715858717876273
epiforecasts-EpiNow2,inc death,DE,0.05137210276315207
epiforecasts-EpiNow2,inc case,DK,0.1273520255769479
epiforecasts-EpiNow2,inc death,DK,0.12368805904198131
epiforecasts-EpiNow2,inc case,EE,0.20056197384617888
epiforecasts-EpiNow2,inc death,ES,0.12523434686795007
epiforecasts-EpiNow2,inc case,FI,0.12343603926375189
epiforecasts-EpiNow2,inc death,FI,0.15408954254438514
epiforecasts-EpiNow2,inc case,FR,0.13764869095686316
epiforecasts-EpiNow2,inc case,GB,0.13278539952352822
epiforecasts-EpiNow2,inc death,GB,0.13361154814698398
epiforecasts-EpiNow2,inc case,GR,0.16399557160509123
epiforecasts-EpiNow2,inc death,GR,0.07191096464065926
epiforecasts-EpiNow2,inc case,HR,0.34122513414403705
epiforecasts-EpiNow2,inc death,HR,0.36116421829748113
epiforecasts-EpiNow2,inc case,HU,0.2554004021490914
epiforecasts-EpiNow2,inc case,IS,0.12109395474092605
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.28969944053451985
epiforecasts-EpiNow2,inc death,IT,0.1705933016240677
epiforecasts-EpiNow2,inc case,LI,0.15367578802612109
