model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.2
epiforecasts-EpiNow2,inc case,HU,0.5
epiforecasts-EpiNow2,inc case,IT,0.3333333333333333
epiforecasts-EpiNow2,inc case,SE,0.3333333333333333
epiforecasts-tsensemble,inc hosp,FR,0.3333333333333333
epiforecasts-weeklygrowth,inc case,AT,0.3333333333333333
epiforecasts-weeklygrowth,inc case,BG,0.5
epiforecasts-weeklygrowth,inc case,CH,0.25
epiforecasts-weeklygrowth,inc case,DE,0.2
epiforecasts-weeklygrowth,inc case,DK,0.3333333333333333
epiforecasts-weeklygrowth,inc case,EE,0.3333333333333333
epiforecasts-weeklygrowth,inc case,FR,0.2
epiforecasts-weeklygrowth,inc case,HR,0.5
epiforecasts-weeklygrowth,inc case,IE,0.3333333333333333
epiforecasts-weeklygrowth,inc case,LT,0.5
epiforecasts-weeklygrowth,inc case,LU,0.3333333333333333
epiforecasts-weeklygrowth,inc case,NO,1
epiforecasts-weeklygrowth,inc case,PT,0.3333333333333333
epiforecasts-weeklygrowth,inc case,SI,0.3333333333333333
HZI-AgeExtendedSEIR,inc case,DE,0.2
IEM_Health-CovidProject,inc case,CH,0.25
IEM_Health-CovidProject,inc case,DK,0.3333333333333333
IEM_Health-CovidProject,inc case,EE,0.3333333333333333
IEM_Health-CovidProject,inc case,LT,0.5
IEM_Health-CovidProject,inc case,LV,0.3333333333333333
IEM_Health-CovidProject,inc case,PT,0.3333333333333333
MIT_CovidAnalytics-DELPHI,inc death,DE,1
MUNI_DMS-SEIAR,inc case,CZ,0.5
MUNI_DMS-SEIAR,inc death,CZ,0.5
MUNI_DMS-SEIAR,inc hosp,CZ,1
MUNI-ARIMA,inc case,AT,0.3333333333333333
MUNI-ARIMA,inc case,BE,0.3333333333333333
MUNI-ARIMA,inc case,BG,0.5
MUNI-ARIMA,inc case,CH,0.25
MUNI-ARIMA,inc case,CY,1
MUNI-ARIMA,inc case,CZ,0.5
MUNI-ARIMA,inc case,DE,0.2
MUNI-ARIMA,inc case,FR,0.2
MUNI-ARIMA,inc case,HR,0.5
MUNI-ARIMA,inc case,HU,0.5
MUNI-ARIMA,inc case,IT,0.3333333333333333
MUNI-ARIMA,inc case,LI,1
MUNI-ARIMA,inc case,LU,0.3333333333333333
MUNI-ARIMA,inc case,RO,1
MUNI-ARIMA,inc case,SE,0.3333333333333333
MUNI-ARIMA,inc case,SI,0.3333333333333333
MUNI-ARIMA,inc death,CZ,0.5
MUNI-ARIMA,inc death,EE,1
MUNI-ARIMA,inc death,NL,1
MUNI-ARIMA,inc death,RO,0.5
MUNI-ARIMA,inc hosp,EE,1
MUNI-ARIMA,inc hosp,FR,0.3333333333333333
MUNI-ARIMA,inc hosp,GB,1
MUNI-ARIMA,inc hosp,IS,1
MUNI-ARIMA,inc hosp,MT,1
MUNI-ARIMA,inc hosp,NO,1
MUNI-ARIMA,inc hosp,SI,0.5
prolix-euclidean,inc case,BE,0.3333333333333333
prolix-euclidean,inc case,CH,0.25
prolix-euclidean,inc case,DK,0.3333333333333333
prolix-euclidean,inc case,FR,0.2
prolix-euclidean,inc case,IE,0.3333333333333333
prolix-euclidean,inc case,IT,0.3333333333333333
prolix-euclidean,inc case,LU,0.3333333333333333
prolix-euclidean,inc death,DK,0.5
prolix-euclidean,inc death,GB,1
prolix-euclidean,inc death,IT,1
prolix-euclidean,inc hosp,FR,0.3333333333333333
RobertWalraven-ESG,inc case,FR,0.2
RobertWalraven-ESG,inc case,LV,0.3333333333333333
RobertWalraven-ESG,inc death,DK,0.5
RobertWalraven-ESG,inc death,FR,1
RobertWalraven-ESG,inc death,HU,1
RobertWalraven-ESG,inc death,LI,1
RobertWalraven-ESG,inc death,RO,0.5
ULZF-SEIRC19SI,inc hosp,SI,0.5
USC-SIkJalpha,inc case,AT,0.3333333333333333
USC-SIkJalpha,inc case,BE,0.3333333333333333
USC-SIkJalpha,inc case,DE,0.2
USC-SIkJalpha,inc case,EE,0.3333333333333333
USC-SIkJalpha,inc case,FR,0.2
USC-SIkJalpha,inc case,IE,0.3333333333333333
USC-SIkJalpha,inc case,LV,0.3333333333333333
USC-SIkJalpha,inc case,PT,0.3333333333333333
USC-SIkJalpha,inc case,SE,0.3333333333333333
USC-SIkJalpha,inc case,SI,0.3333333333333333
USC-SIkJalpha,inc case,SK,1
