model,target_variable,location,weight
bisop-seirfilter,inc case,CZ,0.2
bisop-seirfilter,inc death,CZ,0.1111111111111111
epiforecasts-EpiExpert,inc case,SK,0.25
epiforecasts-EpiExpert,inc death,DE,0.5
epiforecasts-EpiExpert,inc death,GB,0.1111111111111111
epiforecasts-EpiExpert,inc death,NL,0.3333333333333333
epiforecasts-EpiExpert,inc death,PL,0.14285714285714285
epiforecasts-EpiNow2,inc case,CZ,0.2
epiforecasts-EpiNow2,inc case,EE,0.5
epiforecasts-EpiNow2,inc case,HU,0.5
epiforecasts-EpiNow2,inc case,SK,0.25
epiforecasts-EpiNow2,inc death,CZ,0.1111111111111111
epiforecasts-EpiNow2,inc death,EE,0.16666666666666666
epiforecasts-EpiNow2,inc death,GB,0.1111111111111111
epiforecasts-EpiNow2,inc death,HR,0.2
epiforecasts-EpiNow2,inc death,IT,0.2
epiforecasts-EpiNow2,inc death,LI,0.2
epiforecasts-EpiNow2,inc death,LV,0.3333333333333333
epiforecasts-EpiNow2,inc death,PT,0.125
epiforecasts-EpiNow2,inc death,RO,0.16666666666666666
epiforecasts-EpiNow2,inc death,SK,0.2
HZI-AgeExtendedSEIR,inc death,DE,0.5
ICM-agentModel,inc case,PL,0.25
IEM_Health-CovidProject,inc case,GB,0.3333333333333333
IEM_Health-CovidProject,inc case,IE,0.5
IEM_Health-CovidProject,inc death,CH,0.25
IEM_Health-CovidProject,inc death,CZ,0.1111111111111111
IEM_Health-CovidProject,inc death,ES,0.3333333333333333
IEM_Health-CovidProject,inc death,GB,0.1111111111111111
IEM_Health-CovidProject,inc death,PT,0.125
ILM-EKF,inc case,CZ,0.2
ILM-EKF,inc case,PT,0.25
ILM-EKF,inc case,SK,0.25
ILM-EKF,inc death,CZ,0.1111111111111111
ILM-EKF,inc death,GB,0.1111111111111111
ILM-EKF,inc death,IT,0.2
ILM-EKF,inc death,PT,0.125
ILM-EKF,inc death,RO,0.16666666666666666
ILM-EKF,inc death,SK,0.2
LANL-GrowthRate,inc case,AT,1
LANL-GrowthRate,inc case,BG,0.5
LANL-GrowthRate,inc case,CZ,0.2
LANL-GrowthRate,inc case,DK,1
LANL-GrowthRate,inc case,EE,0.5
LANL-GrowthRate,inc case,FI,0.5
LANL-GrowthRate,inc case,GB,0.3333333333333333
LANL-GrowthRate,inc case,HR,0.5
LANL-GrowthRate,inc case,HU,0.5
LANL-GrowthRate,inc case,IE,0.5
LANL-GrowthRate,inc case,IT,1
LANL-GrowthRate,inc case,MT,0.5
LANL-GrowthRate,inc case,PL,0.25
LANL-GrowthRate,inc case,PT,0.25
LANL-GrowthRate,inc case,RO,0.5
LANL-GrowthRate,inc case,SK,0.25
LANL-GrowthRate,inc death,AT,0.5
LANL-GrowthRate,inc death,BE,0.2
LANL-GrowthRate,inc death,CH,0.25
LANL-GrowthRate,inc death,CZ,0.1111111111111111
LANL-GrowthRate,inc death,DK,0.5
LANL-GrowthRate,inc death,EE,0.16666666666666666
LANL-GrowthRate,inc death,ES,0.3333333333333333
LANL-GrowthRate,inc death,FI,0.2
LANL-GrowthRate,inc death,GB,0.1111111111111111
LANL-GrowthRate,inc death,GR,1
LANL-GrowthRate,inc death,HR,0.2
LANL-GrowthRate,inc death,HU,0.25
LANL-GrowthRate,inc death,IE,0.25
LANL-GrowthRate,inc death,IT,0.2
LANL-GrowthRate,inc death,LI,0.2
LANL-GrowthRate,inc death,NL,0.3333333333333333
LANL-GrowthRate,inc death,PL,0.14285714285714285
LANL-GrowthRate,inc death,PT,0.125
LANL-GrowthRate,inc death,RO,0.16666666666666666
LANL-GrowthRate,inc death,SI,0.5
MIMUW-StochSEIR,inc death,PL,0.14285714285714285
MOCOS-agent1,inc case,PL,0.25
MOCOS-agent1,inc death,PL,0.14285714285714285
MUNI_DMS-SEIAR,inc case,CZ,0.2
MUNI_DMS-SEIAR,inc death,CZ,0.1111111111111111
RobertWalraven-ESG,inc death,BE,0.2
RobertWalraven-ESG,inc death,BG,0.5
RobertWalraven-ESG,inc death,CH,0.25
RobertWalraven-ESG,inc death,CZ,0.1111111111111111
RobertWalraven-ESG,inc death,EE,0.16666666666666666
RobertWalraven-ESG,inc death,ES,0.3333333333333333
RobertWalraven-ESG,inc death,FI,0.2
RobertWalraven-ESG,inc death,GB,0.1111111111111111
RobertWalraven-ESG,inc death,IE,0.25
RobertWalraven-ESG,inc death,LI,0.2
RobertWalraven-ESG,inc death,NL,0.3333333333333333
RobertWalraven-ESG,inc death,PT,0.125
RobertWalraven-ESG,inc death,SE,1
UMass-MechBayes,inc death,AT,0.5
UMass-MechBayes,inc death,BE,0.2
UMass-MechBayes,inc death,BG,0.5
UMass-MechBayes,inc death,CY,0.5
