model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,1
epiforecasts-EpiNow2,inc case,CZ,0.125
epiforecasts-EpiNow2,inc case,HR,0.25
epiforecasts-EpiNow2,inc case,PL,0.1
epiforecasts-EpiNow2,inc case,RO,0.14285714285714285
epiforecasts-EpiNow2,inc case,SK,0.25
epiforecasts-EpiNow2,inc death,BE,0.1111111111111111
epiforecasts-EpiNow2,inc death,BG,0.5
epiforecasts-EpiNow2,inc death,CZ,0.1
epiforecasts-EpiNow2,inc death,GB,0.2
epiforecasts-EpiNow2,inc death,HR,0.25
epiforecasts-EpiNow2,inc death,HU,0.1111111111111111
epiforecasts-EpiNow2,inc death,LV,0.25
epiforecasts-EpiNow2,inc death,PL,0.09090909090909091
epiforecasts-EpiNow2,inc death,PT,0.14285714285714285
epiforecasts-EpiNow2,inc death,RO,0.14285714285714285
epiforecasts-EpiNow2,inc death,SK,0.125
HZI-AgeExtendedSEIR,inc death,DE,0.2
IEM_Health-CovidProject,inc case,CZ,0.125
IEM_Health-CovidProject,inc case,LV,0.25
IEM_Health-CovidProject,inc case,RO,0.14285714285714285
IEM_Health-CovidProject,inc case,SI,0.25
IEM_Health-CovidProject,inc case,SK,0.25
IEM_Health-CovidProject,inc death,BE,0.1111111111111111
IEM_Health-CovidProject,inc death,CZ,0.1
IEM_Health-CovidProject,inc death,GB,0.2
IEM_Health-CovidProject,inc death,HU,0.1111111111111111
IEM_Health-CovidProject,inc death,IE,0.3333333333333333
IEM_Health-CovidProject,inc death,PL,0.09090909090909091
IEM_Health-CovidProject,inc death,PT,0.14285714285714285
IEM_Health-CovidProject,inc death,RO,0.14285714285714285
IEM_Health-CovidProject,inc death,SI,0.2
IEM_Health-CovidProject,inc death,SK,0.125
ILM-EKF,inc case,CZ,0.125
ILM-EKF,inc case,HU,0.2
ILM-EKF,inc case,PL,0.1
ILM-EKF,inc case,RO,0.14285714285714285
ILM-EKF,inc case,SK,0.25
ILM-EKF,inc death,BE,0.1111111111111111
ILM-EKF,inc death,CZ,0.1
ILM-EKF,inc death,HU,0.1111111111111111
ILM-EKF,inc death,PL,0.09090909090909091
ILM-EKF,inc death,RO,0.14285714285714285
ILM-EKF,inc death,SK,0.125
ITWW-county_repro,inc case,PL,0.1
ITWW-county_repro,inc death,PL,0.09090909090909091
Karlen-pypm,inc case,HR,0.25
Karlen-pypm,inc case,LV,0.25
Karlen-pypm,inc case,PL,0.1
Karlen-pypm,inc case,RO,0.14285714285714285
Karlen-pypm,inc death,BE,0.1111111111111111
Karlen-pypm,inc death,CZ,0.1
Karlen-pypm,inc death,FI,0.5
Karlen-pypm,inc death,GB,0.2
Karlen-pypm,inc death,HR,0.25
Karlen-pypm,inc death,HU,0.1111111111111111
Karlen-pypm,inc death,IE,0.3333333333333333
Karlen-pypm,inc death,LT,0.25
Karlen-pypm,inc death,NO,0.5
Karlen-pypm,inc death,PL,0.09090909090909091
Karlen-pypm,inc death,PT,0.14285714285714285
Karlen-pypm,inc death,RO,0.14285714285714285
Karlen-pypm,inc death,SI,0.2
Karlen-pypm,inc death,SK,0.125
Karlen-pypm,inc hosp,BE,1
Karlen-pypm,inc hosp,FR,1
LANL-GrowthRate,inc case,CZ,0.125
LANL-GrowthRate,inc case,HR,0.25
LANL-GrowthRate,inc case,HU,0.2
LANL-GrowthRate,inc case,LV,0.25
LANL-GrowthRate,inc case,PL,0.1
LANL-GrowthRate,inc case,RO,0.14285714285714285
LANL-GrowthRate,inc case,SI,0.25
LANL-GrowthRate,inc death,BE,0.1111111111111111
LANL-GrowthRate,inc death,CZ,0.1
LANL-GrowthRate,inc death,DE,0.2
LANL-GrowthRate,inc death,GB,0.2
LANL-GrowthRate,inc death,HU,0.1111111111111111
LANL-GrowthRate,inc death,IT,0.25
LANL-GrowthRate,inc death,PL,0.09090909090909091
LANL-GrowthRate,inc death,PT,0.14285714285714285
LANL-GrowthRate,inc death,RO,0.14285714285714285
LANL-GrowthRate,inc death,SK,0.125
MIT_CovidAnalytics-DELPHI,inc case,PL,0.1
MIT_CovidAnalytics-DELPHI,inc death,DE,0.2
MIT_CovidAnalytics-DELPHI,inc death,PL,0.09090909090909091
MOCOS-agent1,inc case,PL,0.1
MOCOS-agent1,inc death,PL,0.09090909090909091
MUNI_DMS-SEIAR,inc case,CZ,0.125
