model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,DE,0.0963393375196364
epiforecasts-EpiExpert,inc death,DE,0.11268175436096296
epiforecasts-EpiExpert,inc case,GB,0.09836989273918637
epiforecasts-EpiExpert,inc death,GB,0.1366861766815452
epiforecasts-EpiExpert,inc case,NL,0.08633029543933371
epiforecasts-EpiExpert,inc death,NL,0.0932273851549905
epiforecasts-EpiExpert,inc case,Overall,0.12153434457585946
epiforecasts-EpiExpert,inc death,Overall,0.10005191156155331
epiforecasts-EpiExpert,inc death,PL,0.07379048593982179
epiforecasts-EpiNow2,inc case,AT,0.14210272446280856
epiforecasts-EpiNow2,inc death,AT,0.1373314809324166
epiforecasts-EpiNow2,inc case,BE,0.11674874040966206
epiforecasts-EpiNow2,inc death,BE,0.07085415400865565
epiforecasts-EpiNow2,inc case,BG,0.18213242748957487
epiforecasts-EpiNow2,inc death,BG,0.08407123678142056
epiforecasts-EpiNow2,inc case,CH,0.08972546701136085
epiforecasts-EpiNow2,inc death,CH,0.06232815387068888
epiforecasts-EpiNow2,inc case,CY,0.16695748661474785
epiforecasts-EpiNow2,inc death,CY,0.10608859885714778
epiforecasts-EpiNow2,inc case,CZ,0.15683745861487378
epiforecasts-EpiNow2,inc death,CZ,0.15408731602726414
epiforecasts-EpiNow2,inc case,DE,0.05224476004318676
epiforecasts-EpiNow2,inc death,DE,0.053124024486653015
epiforecasts-EpiNow2,inc case,DK,0.11542064098111063
epiforecasts-EpiNow2,inc death,DK,0.09873339695863806
epiforecasts-EpiNow2,inc case,EE,0.19448332137221533
epiforecasts-EpiNow2,inc death,EE,0.1866686392960546
epiforecasts-EpiNow2,inc death,ES,0.09593915103950107
epiforecasts-EpiNow2,inc case,FI,0.11573459714623552
epiforecasts-EpiNow2,inc death,FI,0.1420710680672781
epiforecasts-EpiNow2,inc death,FR,0.059614903938491885
epiforecasts-EpiNow2,inc case,GB,0.11471622506379893
epiforecasts-EpiNow2,inc death,GB,0.07954687331466972
epiforecasts-EpiNow2,inc case,GR,0.10876454805256634
epiforecasts-EpiNow2,inc death,GR,0.09671218069695788
epiforecasts-EpiNow2,inc case,HR,0.13107400897064073
epiforecasts-EpiNow2,inc death,HR,0.1427553344747427
epiforecasts-EpiNow2,inc case,HU,0.19809742343305572
epiforecasts-EpiNow2,inc death,HU,0.13492162858637155
epiforecasts-EpiNow2,inc case,IS,0.035884072270807775
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.16732954639542152
epiforecasts-EpiNow2,inc death,IT,0.12351845457795536
epiforecasts-EpiNow2,inc case,LI,0.070164743057414
epiforecasts-EpiNow2,inc case,LT,0.12464965064036551
epiforecasts-EpiNow2,inc death,LT,0.06116224661171037
epiforecasts-EpiNow2,inc case,LU,0.11803964198297187
epiforecasts-EpiNow2,inc death,LU,0.094204098285095
epiforecasts-EpiNow2,inc case,LV,0.13201969844292788
epiforecasts-EpiNow2,inc death,LV,0.1202551775340019
epiforecasts-EpiNow2,inc case,MT,0.11494168436873357
epiforecasts-EpiNow2,inc death,MT,0.1724991717247187
epiforecasts-EpiNow2,inc case,NL,0.13193334186742028
epiforecasts-EpiNow2,inc death,NL,0.05226764450738012
epiforecasts-EpiNow2,inc case,NO,0.10032141279524563
epiforecasts-EpiNow2,inc death,NO,0.1127227274383894
epiforecasts-EpiNow2,inc case,Overall,0.11045327198217812
epiforecasts-EpiNow2,inc death,Overall,0.08978168222907598
