location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,125022,2022-10-22,2022-10-17
AT,1 wk ahead inc case,quantile,0.025,36882,2022-10-22,2022-10-17
AT,1 wk ahead inc case,quantile,0.250,96267,2022-10-22,2022-10-17
AT,1 wk ahead inc case,quantile,0.750,158903,2022-10-22,2022-10-17
AT,1 wk ahead inc case,quantile,0.975,455957,2022-10-22,2022-10-17
AT,2 wk ahead inc case,point,NA,127464,2022-10-29,2022-10-17
AT,2 wk ahead inc case,quantile,0.025,10580,2022-10-29,2022-10-17
AT,2 wk ahead inc case,quantile,0.250,70998,2022-10-29,2022-10-17
AT,2 wk ahead inc case,quantile,0.750,188647,2022-10-29,2022-10-17
AT,2 wk ahead inc case,quantile,0.975,988359,2022-10-29,2022-10-17
BG,1 wk ahead inc case,point,NA,4422,2022-10-22,2022-10-17
BG,1 wk ahead inc case,quantile,0.025,1305,2022-10-22,2022-10-17
BG,1 wk ahead inc case,quantile,0.250,3405,2022-10-22,2022-10-17
BG,1 wk ahead inc case,quantile,0.750,5621,2022-10-22,2022-10-17
BG,1 wk ahead inc case,quantile,0.975,16128,2022-10-22,2022-10-17
BG,2 wk ahead inc case,point,NA,4145,2022-10-29,2022-10-17
BG,2 wk ahead inc case,quantile,0.025,344,2022-10-29,2022-10-17
BG,2 wk ahead inc case,quantile,0.250,2308,2022-10-29,2022-10-17
BG,2 wk ahead inc case,quantile,0.750,6134,2022-10-29,2022-10-17
BG,2 wk ahead inc case,quantile,0.975,32137,2022-10-29,2022-10-17
HR,1 wk ahead inc case,point,NA,3159,2022-10-22,2022-10-17
HR,1 wk ahead inc case,quantile,0.025,932,2022-10-22,2022-10-17
HR,1 wk ahead inc case,quantile,0.250,2432,2022-10-22,2022-10-17
HR,1 wk ahead inc case,quantile,0.750,4015,2022-10-22,2022-10-17
HR,1 wk ahead inc case,quantile,0.975,11519,2022-10-22,2022-10-17
HR,2 wk ahead inc case,point,NA,2627,2022-10-29,2022-10-17
HR,2 wk ahead inc case,quantile,0.025,218,2022-10-29,2022-10-17
HR,2 wk ahead inc case,quantile,0.250,1463,2022-10-29,2022-10-17
HR,2 wk ahead inc case,quantile,0.750,3888,2022-10-29,2022-10-17
HR,2 wk ahead inc case,quantile,0.975,20369,2022-10-29,2022-10-17
IT,1 wk ahead inc case,point,NA,266868,2022-10-22,2022-10-17
IT,1 wk ahead inc case,quantile,0.025,78726,2022-10-22,2022-10-17
IT,1 wk ahead inc case,quantile,0.250,205489,2022-10-22,2022-10-17
IT,1 wk ahead inc case,quantile,0.750,339190,2022-10-22,2022-10-17
IT,1 wk ahead inc case,quantile,0.975,973269,2022-10-22,2022-10-17
IT,2 wk ahead inc case,point,NA,234559,2022-10-29,2022-10-17
IT,2 wk ahead inc case,quantile,0.025,19468,2022-10-29,2022-10-17
IT,2 wk ahead inc case,quantile,0.250,130649,2022-10-29,2022-10-17
IT,2 wk ahead inc case,quantile,0.750,347147,2022-10-29,2022-10-17
IT,2 wk ahead inc case,quantile,0.975,1818771,2022-10-29,2022-10-17
LT,1 wk ahead inc case,point,NA,4958,2022-10-22,2022-10-17
LT,1 wk ahead inc case,quantile,0.025,1463,2022-10-22,2022-10-17
