location,target,type,quantile,value,target_end_date,forecast_date
BE,1 wk ahead inc case,point,NA,6053,2021-07-17,2021-07-12
BE,1 wk ahead inc case,quantile,0.025,1786,2021-07-17,2021-07-12
BE,1 wk ahead inc case,quantile,0.25,4661,2021-07-17,2021-07-12
BE,1 wk ahead inc case,quantile,0.75,7693,2021-07-17,2021-07-12
BE,1 wk ahead inc case,quantile,0.975,22075,2021-07-17,2021-07-12
BE,2 wk ahead inc case,point,NA,5675,2021-07-24,2021-07-12
BE,2 wk ahead inc case,quantile,0.025,471,2021-07-24,2021-07-12
BE,2 wk ahead inc case,quantile,0.25,3161,2021-07-24,2021-07-12
BE,2 wk ahead inc case,quantile,0.75,8399,2021-07-24,2021-07-12
BE,2 wk ahead inc case,quantile,0.975,44003,2021-07-24,2021-07-12
BG,1 wk ahead inc case,point,NA,263,2021-07-17,2021-07-12
BG,1 wk ahead inc case,quantile,0.025,77,2021-07-17,2021-07-12
BG,1 wk ahead inc case,quantile,0.25,202,2021-07-17,2021-07-12
BG,1 wk ahead inc case,quantile,0.75,334,2021-07-17,2021-07-12
BG,1 wk ahead inc case,quantile,0.975,957,2021-07-17,2021-07-12
BG,2 wk ahead inc case,point,NA,144,2021-07-24,2021-07-12
BG,2 wk ahead inc case,quantile,0.025,12,2021-07-24,2021-07-12
BG,2 wk ahead inc case,quantile,0.25,80,2021-07-24,2021-07-12
BG,2 wk ahead inc case,quantile,0.75,214,2021-07-24,2021-07-12
BG,2 wk ahead inc case,quantile,0.975,1119,2021-07-24,2021-07-12
CY,1 wk ahead inc case,point,NA,10629,2021-07-17,2021-07-12
CY,1 wk ahead inc case,quantile,0.025,3136,2021-07-17,2021-07-12
CY,1 wk ahead inc case,quantile,0.25,8185,2021-07-17,2021-07-12
CY,1 wk ahead inc case,quantile,0.75,13510,2021-07-17,2021-07-12
CY,1 wk ahead inc case,quantile,0.975,38765,2021-07-17,2021-07-12
CY,2 wk ahead inc case,point,NA,17734,2021-07-24,2021-07-12
CY,2 wk ahead inc case,quantile,0.025,1472,2021-07-24,2021-07-12
CY,2 wk ahead inc case,quantile,0.25,9878,2021-07-24,2021-07-12
CY,2 wk ahead inc case,quantile,0.75,26247,2021-07-24,2021-07-12
CY,2 wk ahead inc case,quantile,0.975,137512,2021-07-24,2021-07-12
CZ,1 wk ahead inc case,point,NA,1108,2021-07-17,2021-07-12
CZ,1 wk ahead inc case,quantile,0.025,327,2021-07-17,2021-07-12
CZ,1 wk ahead inc case,quantile,0.25,853,2021-07-17,2021-07-12
CZ,1 wk ahead inc case,quantile,0.75,1408,2021-07-17,2021-07-12
CZ,1 wk ahead inc case,quantile,0.975,4040,2021-07-17,2021-07-12
CZ,2 wk ahead inc case,point,NA,1034,2021-07-24,2021-07-12
CZ,2 wk ahead inc case,quantile,0.025,86,2021-07-24,2021-07-12
CZ,2 wk ahead inc case,quantile,0.25,576,2021-07-24,2021-07-12
CZ,2 wk ahead inc case,quantile,0.75,1531,2021-07-24,2021-07-12
CZ,2 wk ahead inc case,quantile,0.975,8019,2021-07-24,2021-07-12
DE,1 wk ahead inc case,point,NA,6271,2021-07-17,2021-07-12
