location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,93151,2022-10-15,2022-10-10
AT,1 wk ahead inc case,quantile,0.025,27480,2022-10-15,2022-10-10
AT,1 wk ahead inc case,quantile,0.250,71727,2022-10-15,2022-10-10
AT,1 wk ahead inc case,quantile,0.750,118395,2022-10-15,2022-10-10
AT,1 wk ahead inc case,quantile,0.975,339723,2022-10-15,2022-10-10
AT,2 wk ahead inc case,point,NA,95600,2022-10-22,2022-10-10
AT,2 wk ahead inc case,quantile,0.025,7935,2022-10-22,2022-10-10
AT,2 wk ahead inc case,quantile,0.250,53249,2022-10-22,2022-10-10
AT,2 wk ahead inc case,quantile,0.750,141489,2022-10-22,2022-10-10
AT,2 wk ahead inc case,quantile,0.975,741286,2022-10-22,2022-10-10
BG,1 wk ahead inc case,point,NA,4411,2022-10-15,2022-10-10
BG,1 wk ahead inc case,quantile,0.025,1301,2022-10-15,2022-10-10
BG,1 wk ahead inc case,quantile,0.250,3397,2022-10-15,2022-10-10
BG,1 wk ahead inc case,quantile,0.750,5607,2022-10-15,2022-10-10
BG,1 wk ahead inc case,quantile,0.975,16088,2022-10-15,2022-10-10
BG,2 wk ahead inc case,point,NA,4128,2022-10-22,2022-10-10
BG,2 wk ahead inc case,quantile,0.025,343,2022-10-22,2022-10-10
BG,2 wk ahead inc case,quantile,0.250,2299,2022-10-22,2022-10-10
BG,2 wk ahead inc case,quantile,0.750,6109,2022-10-22,2022-10-10
BG,2 wk ahead inc case,quantile,0.975,32009,2022-10-22,2022-10-10
HR,1 wk ahead inc case,point,NA,4205,2022-10-15,2022-10-10
HR,1 wk ahead inc case,quantile,0.025,1241,2022-10-15,2022-10-10
HR,1 wk ahead inc case,quantile,0.250,3238,2022-10-15,2022-10-10
HR,1 wk ahead inc case,quantile,0.750,5345,2022-10-15,2022-10-10
HR,1 wk ahead inc case,quantile,0.975,15337,2022-10-15,2022-10-10
HR,2 wk ahead inc case,point,NA,3859,2022-10-22,2022-10-10
HR,2 wk ahead inc case,quantile,0.025,320,2022-10-22,2022-10-10
HR,2 wk ahead inc case,quantile,0.250,2150,2022-10-22,2022-10-10
HR,2 wk ahead inc case,quantile,0.750,5712,2022-10-22,2022-10-10
HR,2 wk ahead inc case,quantile,0.975,29925,2022-10-22,2022-10-10
IT,1 wk ahead inc case,point,NA,303313,2022-10-15,2022-10-10
IT,1 wk ahead inc case,quantile,0.025,89477,2022-10-15,2022-10-10
IT,1 wk ahead inc case,quantile,0.250,233551,2022-10-15,2022-10-10
IT,1 wk ahead inc case,quantile,0.750,385511,2022-10-15,2022-10-10
IT,1 wk ahead inc case,quantile,0.975,1106183,2022-10-15,2022-10-10
IT,2 wk ahead inc case,point,NA,312092,2022-10-22,2022-10-10
IT,2 wk ahead inc case,quantile,0.025,25904,2022-10-22,2022-10-10
IT,2 wk ahead inc case,quantile,0.250,173835,2022-10-22,2022-10-10
IT,2 wk ahead inc case,quantile,0.750,461896,2022-10-22,2022-10-10
IT,2 wk ahead inc case,quantile,0.975,2419963,2022-10-22,2022-10-10
LT,1 wk ahead inc case,point,NA,5312,2022-10-15,2022-10-10
LT,1 wk ahead inc case,quantile,0.025,1567,2022-10-15,2022-10-10
LT,1 wk ahead inc case,quantile,0.250,4091,2022-10-15,2022-10-10
LT,1 wk ahead inc case,quantile,0.750,6752,2022-10-15,2022-10-10
LT,1 wk ahead inc case,quantile,0.975,19375,2022-10-15,2022-10-10
LT,2 wk ahead inc case,point,NA,4453,2022-10-22,2022-10-10
LT,2 wk ahead inc case,quantile,0.025,370,2022-10-22,2022-10-10
LT,2 wk ahead inc case,quantile,0.250,2480,2022-10-22,2022-10-10
LT,2 wk ahead inc case,quantile,0.750,6590,2022-10-22,2022-10-10
LT,2 wk ahead inc case,quantile,0.975,34528,2022-10-22,2022-10-10
PL,1 wk ahead inc case,point,NA,15115,2022-10-15,2022-10-10
PL,1 wk ahead inc case,quantile,0.025,4459,2022-10-15,2022-10-10
PL,1 wk ahead inc case,quantile,0.250,11638,2022-10-15,2022-10-10
PL,1 wk ahead inc case,quantile,0.750,19211,2022-10-15,2022-10-10
PL,1 wk ahead inc case,quantile,0.975,55123,2022-10-15,2022-10-10
PL,2 wk ahead inc case,point,NA,12776,2022-10-22,2022-10-10
PL,2 wk ahead inc case,quantile,0.025,1060,2022-10-22,2022-10-10
PL,2 wk ahead inc case,quantile,0.250,7116,2022-10-22,2022-10-10
PL,2 wk ahead inc case,quantile,0.750,18909,2022-10-22,2022-10-10
PL,2 wk ahead inc case,quantile,0.975,99066,2022-10-22,2022-10-10
SI,1 wk ahead inc case,point,NA,15593,2022-10-15,2022-10-10
