location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,3485,2022-10-29,2022-10-24
BG,1 wk ahead inc case,quantile,0.025,1028,2022-10-29,2022-10-24
BG,1 wk ahead inc case,quantile,0.250,2683,2022-10-29,2022-10-24
BG,1 wk ahead inc case,quantile,0.750,4429,2022-10-29,2022-10-24
BG,1 wk ahead inc case,quantile,0.975,12708,2022-10-29,2022-10-24
BG,2 wk ahead inc case,point,NA,2822,2022-11-05,2022-10-24
BG,2 wk ahead inc case,quantile,0.025,234,2022-11-05,2022-10-24
BG,2 wk ahead inc case,quantile,0.250,1572,2022-11-05,2022-10-24
BG,2 wk ahead inc case,quantile,0.750,4177,2022-11-05,2022-10-24
BG,2 wk ahead inc case,quantile,0.975,21884,2022-11-05,2022-10-24
HR,1 wk ahead inc case,point,NA,2393,2022-10-29,2022-10-24
HR,1 wk ahead inc case,quantile,0.025,706,2022-10-29,2022-10-24
HR,1 wk ahead inc case,quantile,0.250,1842,2022-10-29,2022-10-24
HR,1 wk ahead inc case,quantile,0.750,3041,2022-10-29,2022-10-24
HR,1 wk ahead inc case,quantile,0.975,8727,2022-10-29,2022-10-24
HR,2 wk ahead inc case,point,NA,1919,2022-11-05,2022-10-24
HR,2 wk ahead inc case,quantile,0.025,159,2022-11-05,2022-10-24
HR,2 wk ahead inc case,quantile,0.250,1069,2022-11-05,2022-10-24
HR,2 wk ahead inc case,quantile,0.750,2840,2022-11-05,2022-10-24
HR,2 wk ahead inc case,quantile,0.975,14878,2022-11-05,2022-10-24
IT,1 wk ahead inc case,point,NA,216206,2022-10-29,2022-10-24
IT,1 wk ahead inc case,quantile,0.025,63781,2022-10-29,2022-10-24
IT,1 wk ahead inc case,quantile,0.250,166478,2022-10-29,2022-10-24
IT,1 wk ahead inc case,quantile,0.750,274798,2022-10-29,2022-10-24
IT,1 wk ahead inc case,quantile,0.975,788503,2022-10-29,2022-10-24
IT,2 wk ahead inc case,point,NA,182934,2022-11-05,2022-10-24
IT,2 wk ahead inc case,quantile,0.025,15183,2022-11-05,2022-10-24
IT,2 wk ahead inc case,quantile,0.250,101894,2022-11-05,2022-10-24
IT,2 wk ahead inc case,quantile,0.750,270742,2022-11-05,2022-10-24
IT,2 wk ahead inc case,quantile,0.975,1418467,2022-11-05,2022-10-24
PL,1 wk ahead inc case,point,NA,6136,2022-10-29,2022-10-24
PL,1 wk ahead inc case,quantile,0.025,1810,2022-10-29,2022-10-24
PL,1 wk ahead inc case,quantile,0.250,4725,2022-10-29,2022-10-24
PL,1 wk ahead inc case,quantile,0.750,7799,2022-10-29,2022-10-24
PL,1 wk ahead inc case,quantile,0.975,22378,2022-10-29,2022-10-24
PL,2 wk ahead inc case,point,NA,4295,2022-11-05,2022-10-24
PL,2 wk ahead inc case,quantile,0.025,357,2022-11-05,2022-10-24
PL,2 wk ahead inc case,quantile,0.250,2392,2022-11-05,2022-10-24
PL,2 wk ahead inc case,quantile,0.750,6357,2022-11-05,2022-10-24
PL,2 wk ahead inc case,quantile,0.975,33305,2022-11-05,2022-10-24
RO,1 wk ahead inc case,point,NA,2805,2022-10-29,2022-10-24
RO,1 wk ahead inc case,quantile,0.025,827,2022-10-29,2022-10-24
RO,1 wk ahead inc case,quantile,0.250,2160,2022-10-29,2022-10-24
RO,1 wk ahead inc case,quantile,0.750,3565,2022-10-29,2022-10-24
RO,1 wk ahead inc case,quantile,0.975,10230,2022-10-29,2022-10-24
RO,2 wk ahead inc case,point,NA,2249,2022-11-05,2022-10-24
RO,2 wk ahead inc case,quantile,0.025,187,2022-11-05,2022-10-24
RO,2 wk ahead inc case,quantile,0.250,1253,2022-11-05,2022-10-24
RO,2 wk ahead inc case,quantile,0.750,3328,2022-11-05,2022-10-24
RO,2 wk ahead inc case,quantile,0.975,17436,2022-11-05,2022-10-24
SI,1 wk ahead inc case,point,NA,7694,2022-10-29,2022-10-24
SI,1 wk ahead inc case,quantile,0.025,2270,2022-10-29,2022-10-24
SI,1 wk ahead inc case,quantile,0.250,5924,2022-10-29,2022-10-24
SI,1 wk ahead inc case,quantile,0.750,9779,2022-10-29,2022-10-24
SI,1 wk ahead inc case,quantile,0.975,28060,2022-10-29,2022-10-24
SI,2 wk ahead inc case,point,NA,5785,2022-11-05,2022-10-24
SI,2 wk ahead inc case,quantile,0.025,480,2022-11-05,2022-10-24
SI,2 wk ahead inc case,quantile,0.250,3222,2022-11-05,2022-10-24
SI,2 wk ahead inc case,quantile,0.750,8562,2022-11-05,2022-10-24
SI,2 wk ahead inc case,quantile,0.975,44859,2022-11-05,2022-10-24
SK,1 wk ahead inc case,point,NA,3075,2022-10-29,2022-10-24
SK,1 wk ahead inc case,quantile,0.025,907,2022-10-29,2022-10-24
SK,1 wk ahead inc case,quantile,0.250,2368,2022-10-29,2022-10-24
SK,1 wk ahead inc case,quantile,0.750,3909,2022-10-29,2022-10-24
SK,1 wk ahead inc case,quantile,0.975,11215,2022-10-29,2022-10-24
SK,2 wk ahead inc case,point,NA,2449,2022-11-05,2022-10-24
SK,2 wk ahead inc case,quantile,0.025,203,2022-11-05,2022-10-24
SK,2 wk ahead inc case,quantile,0.250,1364,2022-11-05,2022-10-24
SK,2 wk ahead inc case,quantile,0.750,3624,2022-11-05,2022-10-24
SK,2 wk ahead inc case,quantile,0.975,18986,2022-11-05,2022-10-24
BG,1 wk ahead inc death,point,NA,0,2022-10-29,2022-10-24
BG,1 wk ahead inc death,quantile,0.025,0,2022-10-29,2022-10-24
BG,1 wk ahead inc death,quantile,0.250,0,2022-10-29,2022-10-24
BG,1 wk ahead inc death,quantile,0.750,0,2022-10-29,2022-10-24
BG,1 wk ahead inc death,quantile,0.975,0,2022-10-29,2022-10-24
BG,2 wk ahead inc death,point,NA,0,2022-11-05,2022-10-24
BG,2 wk ahead inc death,quantile,0.025,0,2022-11-05,2022-10-24
BG,2 wk ahead inc death,quantile,0.250,0,2022-11-05,2022-10-24
BG,2 wk ahead inc death,quantile,0.750,0,2022-11-05,2022-10-24
BG,2 wk ahead inc death,quantile,0.975,0,2022-11-05,2022-10-24
HR,1 wk ahead inc death,point,NA,74,2022-10-29,2022-10-24
HR,1 wk ahead inc death,quantile,0.025,22,2022-10-29,2022-10-24
HR,1 wk ahead inc death,quantile,0.250,57,2022-10-29,2022-10-24
HR,1 wk ahead inc death,quantile,0.750,94,2022-10-29,2022-10-24
HR,1 wk ahead inc death,quantile,0.975,271,2022-10-29,2022-10-24
HR,2 wk ahead inc death,point,NA,83,2022-11-05,2022-10-24
HR,2 wk ahead inc death,quantile,0.025,7,2022-11-05,2022-10-24
HR,2 wk ahead inc death,quantile,0.250,46,2022-11-05,2022-10-24
HR,2 wk ahead inc death,quantile,0.750,123,2022-11-05,2022-10-24
HR,2 wk ahead inc death,quantile,0.975,644,2022-11-05,2022-10-24
IT,1 wk ahead inc death,point,NA,497,2022-10-29,2022-10-24
