model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.04301707263754731
epiforecasts-EpiExpert,inc case,DE,0.08534861423704608
epiforecasts-EpiExpert,inc death,DE,0.099575295643608
epiforecasts-EpiExpert,inc case,GB,0.14734494215046143
epiforecasts-EpiExpert,inc death,GB,0.14155990265868357
epiforecasts-EpiExpert,inc case,Overall,0.14704926762779394
epiforecasts-EpiExpert,inc death,Overall,0.11549202537978456
epiforecasts-EpiExpert,inc case,PL,0.07204970234492797
epiforecasts-EpiExpert,inc death,PL,0.0728890394861987
epiforecasts-EpiNow2,inc case,AT,0.16510381543265887
epiforecasts-EpiNow2,inc death,AT,0.1505291067829959
epiforecasts-EpiNow2,inc case,BE,0.1452848618869727
epiforecasts-EpiNow2,inc death,BE,0.10111144285837001
epiforecasts-EpiNow2,inc case,BG,0.20417084513084738
epiforecasts-EpiNow2,inc death,BG,0.10208572960419743
epiforecasts-EpiNow2,inc case,CH,0.09484338755608922
epiforecasts-EpiNow2,inc death,CH,0.10188579048738125
epiforecasts-EpiNow2,inc case,CY,0.1613833399059366
epiforecasts-EpiNow2,inc case,CZ,0.16624101541924036
epiforecasts-EpiNow2,inc death,CZ,0.15257897641193732
epiforecasts-EpiNow2,inc case,DE,0.05423418271771788
epiforecasts-EpiNow2,inc death,DE,0.0414448527813936
epiforecasts-EpiNow2,inc case,DK,0.12810411596866358
epiforecasts-EpiNow2,inc death,DK,0.10555951470088369
epiforecasts-EpiNow2,inc case,EE,0.19666333451253315
epiforecasts-EpiNow2,inc death,EE,0.12962599136221087
epiforecasts-EpiNow2,inc death,ES,0.11665191124823808
epiforecasts-EpiNow2,inc case,FI,0.12902162497026612
epiforecasts-EpiNow2,inc death,FI,0.14768143869913808
epiforecasts-EpiNow2,inc case,FR,0.16327786018490378
epiforecasts-EpiNow2,inc case,GB,0.16215347905000527
epiforecasts-EpiNow2,inc death,GB,0.08286433326361964
epiforecasts-EpiNow2,inc case,GR,0.14216607196415454
epiforecasts-EpiNow2,inc death,GR,0.11905135003603108
epiforecasts-EpiNow2,inc case,HR,0.19055958706011394
epiforecasts-EpiNow2,inc death,HR,0.19156026783794522
epiforecasts-EpiNow2,inc case,HU,0.21001286617530296
epiforecasts-EpiNow2,inc death,HU,0.10932277688205415
epiforecasts-EpiNow2,inc case,IS,0.07588346774673534
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.1935805447387288
epiforecasts-EpiNow2,inc death,IT,0.15945473660284032
epiforecasts-EpiNow2,inc case,LI,0.10144004437832004
epiforecasts-EpiNow2,inc case,LT,0.14931472107070226
epiforecasts-EpiNow2,inc death,LT,0.12943409509530468
epiforecasts-EpiNow2,inc case,LU,0.14809312838566888
epiforecasts-EpiNow2,inc death,LU,0.12917566422192645
epiforecasts-EpiNow2,inc case,LV,0.18197707138733957
epiforecasts-EpiNow2,inc death,LV,0.15631398973051772
epiforecasts-EpiNow2,inc case,MT,0.12063443531304806
epiforecasts-EpiNow2,inc death,MT,0.15949500761303984
epiforecasts-EpiNow2,inc case,NL,0.15305428003562024
epiforecasts-EpiNow2,inc death,NL,0.06974312277881801
epiforecasts-EpiNow2,inc case,NO,0.10641194164166724
epiforecasts-EpiNow2,inc death,NO,0.12556170844609615
epiforecasts-EpiNow2,inc case,Overall,0.13882611779334497
epiforecasts-EpiNow2,inc death,Overall,0.10144569796872968
epiforecasts-EpiNow2,inc case,PL,0.11508610173216682
epiforecasts-EpiNow2,inc death,PL,0.059427550211720546
epiforecasts-EpiNow2,inc case,PT,0.14199519815709494
epiforecasts-EpiNow2,inc death,PT,0.11992008411289494
epiforecasts-EpiNow2,inc case,RO,0.1891300828074472
epiforecasts-EpiNow2,inc death,RO,0.10244661482211773
epiforecasts-EpiNow2,inc case,SE,0.14170486629254841
epiforecasts-EpiNow2,inc case,SI,0.1860102112934127
epiforecasts-EpiNow2,inc death,SI,0.14920772957076686
epiforecasts-EpiNow2,inc case,SK,0.19617569007689337
epiforecasts-EpiNow2,inc death,SK,0.13702133601360156
FIAS_FZJ-Epi1Ger,inc case,DE,0.05302599547895684
FIAS_FZJ-Epi1Ger,inc death,DE,0.037099827893021686
HZI-AgeExtendedSEIR,inc case,DE,0.057587371434135934
HZI-AgeExtendedSEIR,inc death,DE,0.08950153032557762
ICM-agentModel,inc case,PL,0.07794467799133116
ICM-agentModel,inc death,PL,0.06731079666837736
IEM_Health-CovidProject,inc case,AT,0.10596215020304973
IEM_Health-CovidProject,inc death,AT,0.08991605311837621
IEM_Health-CovidProject,inc case,BE,0.12941863499995857
IEM_Health-CovidProject,inc death,BE,0.1073873255185447
IEM_Health-CovidProject,inc case,BG,0.09355800063275108
IEM_Health-CovidProject,inc death,BG,0.07639224260269155
IEM_Health-CovidProject,inc case,CH,0.1280307089065616
IEM_Health-CovidProject,inc death,CH,0.1045955189577903
IEM_Health-CovidProject,inc case,CY,0.12017171447931331
IEM_Health-CovidProject,inc death,CY,0.13442771139698534
IEM_Health-CovidProject,inc case,CZ,0.07657161922340767
IEM_Health-CovidProject,inc death,CZ,0.08081258039209328
IEM_Health-CovidProject,inc case,DE,0.04913417929701505
IEM_Health-CovidProject,inc death,DE,0.049895647057859975
IEM_Health-CovidProject,inc case,DK,0.13348448883934746
IEM_Health-CovidProject,inc death,DK,0.1259640600683226
IEM_Health-CovidProject,inc case,EE,0.11431394926210607
IEM_Health-CovidProject,inc death,EE,0.10016553877989022
IEM_Health-CovidProject,inc death,ES,0.11260405312921404
IEM_Health-CovidProject,inc case,FI,0.14156539406459756
IEM_Health-CovidProject,inc death,FI,0.11086113419962398
IEM_Health-CovidProject,inc case,FR,0.1477549650264798
IEM_Health-CovidProject,inc death,FR,0.1265944041279108
IEM_Health-CovidProject,inc case,GB,0.13731294608915343
IEM_Health-CovidProject,inc death,GB,0.11615171500199677
IEM_Health-CovidProject,inc case,GR,0.13713661187108303
IEM_Health-CovidProject,inc death,GR,0.12047427453845379
IEM_Health-CovidProject,inc case,HR,0.07807918171631444
IEM_Health-CovidProject,inc death,HR,0.08102409087823453
IEM_Health-CovidProject,inc case,HU,0.06468232525477169
IEM_Health-CovidProject,inc death,HU,0.07950747409603938
IEM_Health-CovidProject,inc case,IT,0.09348771714416297
IEM_Health-CovidProject,inc death,IT,0.06735588011671703
IEM_Health-CovidProject,inc case,LI,0.1619360345631231
IEM_Health-CovidProject,inc case,LT,0.11518564196882745
IEM_Health-CovidProject,inc death,LT,0.1472603477132209
IEM_Health-CovidProject,inc case,LU,0.12465194419054437
IEM_Health-CovidProject,inc death,LU,0.09883895520011039
IEM_Health-CovidProject,inc case,LV,0.13994683408721798
IEM_Health-CovidProject,inc death,LV,0.09637154875334886
IEM_Health-CovidProject,inc case,MT,0.12287301246318712
IEM_Health-CovidProject,inc death,MT,0.10219743134869148
IEM_Health-CovidProject,inc case,NL,0.12717010032371384
IEM_Health-CovidProject,inc death,NL,0.12755379387276453
IEM_Health-CovidProject,inc case,NO,0.13618423578328895
IEM_Health-CovidProject,inc death,NO,0.12499483843053819
IEM_Health-CovidProject,inc case,Overall,0.10550784952294216
IEM_Health-CovidProject,inc death,Overall,0.08554964842947005
IEM_Health-CovidProject,inc case,PL,0.03648474288955927
IEM_Health-CovidProject,inc death,PL,0.031637688601923175
IEM_Health-CovidProject,inc case,PT,0.15754944247819014
IEM_Health-CovidProject,inc death,PT,0.1720592511185014
IEM_Health-CovidProject,inc case,RO,0.08271148468180839
IEM_Health-CovidProject,inc death,RO,0.119890227616154
IEM_Health-CovidProject,inc case,SE,0.12922134235725247
IEM_Health-CovidProject,inc death,SE,0.0894306411176972
IEM_Health-CovidProject,inc case,SI,0.12238676610041643
IEM_Health-CovidProject,inc death,SI,0.10262765155755792
IEM_Health-CovidProject,inc case,SK,0.09745907680102073
IEM_Health-CovidProject,inc death,SK,0.1035445323284603
ILM-EKF,inc case,AT,0.1442980500732588
ILM-EKF,inc death,AT,0.09633862834111737
ILM-EKF,inc case,BE,0.1412114545443473
ILM-EKF,inc death,BE,0.10665179589170534
ILM-EKF,inc case,BG,0.1473714370869274
ILM-EKF,inc death,BG,0.1192791156427991
ILM-EKF,inc case,CH,0.1613427742333472
ILM-EKF,inc death,CH,0.113993956893128
ILM-EKF,inc case,CY,0.10687026516671755
ILM-EKF,inc death,CY,0.10683332242848928
ILM-EKF,inc case,CZ,0.15892222857688387
ILM-EKF,inc death,CZ,0.12620730147654075
ILM-EKF,inc case,DE,0.07412630509861094
ILM-EKF,inc death,DE,0.06425109858568001
ILM-EKF,inc case,DK,0.1235967489253217
ILM-EKF,inc death,DK,0.08634992103623526
ILM-EKF,inc case,EE,0.1149472675405665
ILM-EKF,inc death,EE,0.10882181990901654
ILM-EKF,inc death,ES,0.07415959454701007
ILM-EKF,inc case,FI,0.13411458385067138
ILM-EKF,inc death,FI,0.10516133295542736
ILM-EKF,inc case,FR,0.1671809166036664
