model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.0920389694926377
epiforecasts-EpiNow2,inc case,AT,0.06807674235771279
epiforecasts-EpiNow2,inc death,AT,0.09788372406048673
epiforecasts-EpiNow2,inc case,BE,0.12249816878107923
epiforecasts-EpiNow2,inc death,BE,0.09554639335196227
epiforecasts-EpiNow2,inc case,BG,0.09665604822810778
epiforecasts-EpiNow2,inc death,BG,0.10238608325109846
epiforecasts-EpiNow2,inc case,CH,0.08686515006622962
epiforecasts-EpiNow2,inc death,CH,0.03757284345255057
epiforecasts-EpiNow2,inc case,CY,0.12109166296387584
epiforecasts-EpiNow2,inc death,CY,0.12885017810275345
epiforecasts-EpiNow2,inc case,CZ,0.12458818905602691
epiforecasts-EpiNow2,inc death,CZ,0.129156847942452
epiforecasts-EpiNow2,inc case,DE,0.05545688436659989
epiforecasts-EpiNow2,inc death,DE,0.03950761925226252
epiforecasts-EpiNow2,inc case,DK,0.0693390730074235
epiforecasts-EpiNow2,inc death,DK,0.08818019873920002
epiforecasts-EpiNow2,inc case,EE,0.10832613048398311
epiforecasts-EpiNow2,inc death,EE,0.12378529927470505
epiforecasts-EpiNow2,inc case,ES,0.1375300127206015
epiforecasts-EpiNow2,inc death,ES,0.10000101218864907
epiforecasts-EpiNow2,inc case,FI,0.08310206267554977
epiforecasts-EpiNow2,inc death,FI,0.10914491967838576
epiforecasts-EpiNow2,inc case,FR,0.09101072570968971
epiforecasts-EpiNow2,inc death,FR,0.08262721814148785
epiforecasts-EpiNow2,inc case,GB,0.12096127482946516
epiforecasts-EpiNow2,inc death,GB,0.09741593860205452
epiforecasts-EpiNow2,inc case,GR,0.06262884361014616
epiforecasts-EpiNow2,inc death,GR,0.07599396009517653
epiforecasts-EpiNow2,inc case,HR,0.15095842023183442
epiforecasts-EpiNow2,inc death,HR,0.16006887569929276
epiforecasts-EpiNow2,inc case,HU,0.16100127304828776
epiforecasts-EpiNow2,inc death,HU,0.11698101413979826
epiforecasts-EpiNow2,inc case,IE,0.08884375751973449
epiforecasts-EpiNow2,inc death,IE,0.0771760392142711
epiforecasts-EpiNow2,inc case,IS,0.0657183938161513
epiforecasts-EpiNow2,inc death,IS,0.1819357456860749
epiforecasts-EpiNow2,inc case,IT,0.09945067332098027
epiforecasts-EpiNow2,inc death,IT,0.12311286372421758
epiforecasts-EpiNow2,inc case,LI,0.07112809417523833
epiforecasts-EpiNow2,inc death,LI,0.17065106910700897
epiforecasts-EpiNow2,inc case,LT,0.1063413182420745
epiforecasts-EpiNow2,inc death,LT,0.09959076740202771
epiforecasts-EpiNow2,inc case,LU,0.057079376727769575
epiforecasts-EpiNow2,inc death,LU,0.09692411137798869
epiforecasts-EpiNow2,inc case,LV,0.14899122941275855
epiforecasts-EpiNow2,inc death,LV,0.14427708116543853
epiforecasts-EpiNow2,inc case,MT,0.07427602327736627
epiforecasts-EpiNow2,inc death,MT,0.0790507534322272
