forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-08-08,1 wk ahead inc death,2022-08-13,AT,point,NA,103,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.010,76,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.025,81,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.050,84,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.100,88,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.150,91,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.200,93,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.250,95,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.300,97,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.350,98,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.400,100,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.450,101,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.500,103,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.550,104,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.600,106,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.650,107,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.700,109,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.750,110,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.800,112,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.850,114,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.900,117,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.950,121,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.975,125,forecast
2022-08-08,1 wk ahead inc death,2022-08-13,AT,quantile,0.99,129,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,point,NA,44555,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.010,19876,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.025,23762,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.050,27105,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.100,30960,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.150,33562,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.200,35630,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.250,37404,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.300,38997,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.350,40473,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.400,41872,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.450,43225,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.500,44555,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.550,45885,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.600,47237,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.650,48637,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.700,50112,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.750,51705,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.800,53480,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.850,55548,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.900,58149,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.950,62005,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.975,65347,forecast
2022-08-08,1 wk ahead inc case,2022-08-13,AT,quantile,0.99,69234,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,point,NA,105,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.010,70,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.025,76,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.050,81,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.100,86,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.150,90,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.200,93,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.250,95,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.300,97,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.350,100,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.400,102,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.450,103,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.500,105,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.550,107,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.600,109,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.650,111,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.700,113,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.750,115,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.800,118,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.850,121,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.900,125,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.950,130,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.975,135,forecast
2022-08-08,2 wk ahead inc death,2022-08-20,AT,quantile,0.99,140,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,point,NA,33107,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.010,201,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.025,5383,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.050,9840,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.100,14981,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.150,18450,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.200,21207,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.250,23572,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.300,25696,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.350,27664,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.400,29530,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.450,31334,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.500,33107,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.550,34880,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.600,36684,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.650,38550,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.700,40517,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.750,42641,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.800,45007,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.850,47764,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.900,51233,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.950,56373,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.975,60830,forecast
2022-08-08,2 wk ahead inc case,2022-08-20,AT,quantile,0.99,66012,forecast
2022-08-08,3 wk ahead inc death,2022-08-27,AT,point,NA,101,forecast
