forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-10-12;2020-10-17;1 wk ahead inc death;PL;point;NA;582,2554893;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,01;553,1427148;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,025;556,0539923;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,05;558,9652697;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,1;561,5530719;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,15;563,8533405;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,2;565,8980237;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,25;567,7155199;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,3;569,331072;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,35;570,7671184;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,4;572,043604;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,45;573,178258;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,5;582,2554893;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,55;583,8434588;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,6;585,4314283;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,65;587,0193978;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,7;588,6073673;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,75;590,1953369;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,8;591,7833064;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,85;593,3712759;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,9;594,9592454;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,95;596,5472149;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,975;598,1351844;forecast
2020-10-12;2020-10-17;1 wk ahead inc death;PL;quantile;0,99;599,723154;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;point;NA;890,9511053;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,01;846,40355;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,025;850,8583055;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,05;854,8675855;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,1;858,4759375;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,15;861,7234543;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,2;864,6462194;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,25;867,276708;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,3;869,6441477;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,35;871,7748434;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,4;873,6924696;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,45;875,4183332;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,5;890,9511053;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,55;893,3809719;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,6;895,8108386;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,65;898,2407052;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,7;900,6705719;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,75;903,1004385;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,8;905,5303052;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,85;907,9601718;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,9;910,3900385;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,95;912,8199051;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,975;915,2497718;forecast
2020-10-12;2020-10-24;2 wk ahead inc death;PL;quantile;0,99;917,6796384;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;point;NA;2109,829094;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,01;2004,337639;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,025;2014,886785;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,05;2024,381016;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,1;2032,925823;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,15;2040,61615;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,2;2047,537445;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,25;2053,76661;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,3;2059,372858;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,35;2064,418482;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,4;2068,959543;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,45;2073,046498;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,5;2109,829094;forecast
2020-10-12;2020-10-31;3 wk ahead inc death;PL;quantile;0,55;2115,583173;forecast
