model,target_variable,location,weight
DSMPG-bayes,inc case,BE,0.20628870340037736
DSMPG-bayes,inc case,BG,0.1643187377631206
DSMPG-bayes,inc case,CY,0.24121150016876372
DSMPG-bayes,inc case,DE,0.0850025395700835
DSMPG-bayes,inc case,EE,0.1811484179135272
DSMPG-bayes,inc case,FR,0.09210531547428742
DSMPG-bayes,inc case,GR,0.12010274211786441
DSMPG-bayes,inc case,HR,0.15444670184671855
DSMPG-bayes,inc case,LT,0.24908395793837163
DSMPG-bayes,inc case,LV,0.2490835104475131
DSMPG-bayes,inc case,NL,0.06503285771717746
DSMPG-bayes,inc case,NO,0.16113576789772457
DSMPG-bayes,inc case,Overall,0.11967006462537316
DSMPG-bayes,inc case,SI,0.1742521546603324
DSMPG-bayes,inc case,SK,0.18940563972032592
epiforecasts-EpiExpert,inc case,DE,0.08223822934016209
epiforecasts-EpiExpert,inc death,DE,0.13795065806777226
epiforecasts-EpiExpert,inc case,FR,0.1645956100605321
epiforecasts-EpiExpert,inc death,FR,0.101025284557051
epiforecasts-EpiExpert,inc case,GB,0.13273796550783518
epiforecasts-EpiExpert,inc death,GB,0.12271320924517022
epiforecasts-EpiExpert,inc case,IT,0.11672161247889312
epiforecasts-EpiExpert,inc death,IT,0.067105639106509
epiforecasts-EpiExpert,inc case,NL,0.22102670596687762
epiforecasts-EpiExpert,inc death,NL,0.1431318093898588
epiforecasts-EpiExpert,inc case,Overall,0.16574623924049006
epiforecasts-EpiExpert,inc death,Overall,0.1327371708506031
epiforecasts-EpiExpert,inc case,PL,0.10264259203236788
epiforecasts-EpiExpert,inc death,PL,0.12538932739008593
epiforecasts-EpiExpert,inc case,SK,0.1302917776420077
epiforecasts-EpiExpert,inc death,SK,0.13021765841670394
epiforecasts-EpiNow2,inc case,AT,0.213710707991906
epiforecasts-EpiNow2,inc death,AT,0.1358437691899831
epiforecasts-EpiNow2,inc case,BE,0.1516500738510882
epiforecasts-EpiNow2,inc death,BE,0.13202192062078233
epiforecasts-EpiNow2,inc case,BG,0.1907119028960571
epiforecasts-EpiNow2,inc death,BG,0.13463559584921847
epiforecasts-EpiNow2,inc case,CH,0.2516173042760808
epiforecasts-EpiNow2,inc death,CH,0.09824640325800484
epiforecasts-EpiNow2,inc case,CY,0.12594228769873503
epiforecasts-EpiNow2,inc death,CY,0.1907160052057527
epiforecasts-EpiNow2,inc case,CZ,0.20457522034000014
epiforecasts-EpiNow2,inc death,CZ,0.25807892969613416
epiforecasts-EpiNow2,inc case,DE,0.08991379741191054
epiforecasts-EpiNow2,inc death,DE,0.031053827790147877
epiforecasts-EpiNow2,inc case,DK,0.13404895550024032
epiforecasts-EpiNow2,inc death,DK,0.07628761661698744
epiforecasts-EpiNow2,inc case,EE,0.2406299879746854
epiforecasts-EpiNow2,inc death,EE,0.12445214890222041
epiforecasts-EpiNow2,inc death,ES,0.2077963906428445
epiforecasts-EpiNow2,inc case,FI,0.18374399794269664
epiforecasts-EpiNow2,inc death,FI,0.14866972844934662
epiforecasts-EpiNow2,inc case,FR,0.1410819514804561
epiforecasts-EpiNow2,inc death,FR,0.09154693978167551
epiforecasts-EpiNow2,inc case,GB,0.19788543324174196
epiforecasts-EpiNow2,inc death,GB,0.058495415805987876
epiforecasts-EpiNow2,inc case,GR,0.1513520449259608
epiforecasts-EpiNow2,inc death,GR,0.2616213534325194
epiforecasts-EpiNow2,inc case,HR,0.18397327719976772
epiforecasts-EpiNow2,inc death,HR,0.23973982395981458
epiforecasts-EpiNow2,inc case,HU,0.21574171461850733
epiforecasts-EpiNow2,inc death,HU,0.11687342275044345
epiforecasts-EpiNow2,inc case,IE,0.06350512032686527
epiforecasts-EpiNow2,inc death,IE,0.14709608015811856
epiforecasts-EpiNow2,inc case,IS,0.11357142203247704
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.17608288968244448
epiforecasts-EpiNow2,inc death,IT,0.25661693473137237
epiforecasts-EpiNow2,inc case,LI,0.22580751012274372
epiforecasts-EpiNow2,inc death,LI,NA
epiforecasts-EpiNow2,inc case,LT,0.13606348363153337
epiforecasts-EpiNow2,inc death,LT,0.1757702305227017
epiforecasts-EpiNow2,inc case,LU,0.21341507951124258
epiforecasts-EpiNow2,inc death,LU,0.19776436111908025
epiforecasts-EpiNow2,inc case,LV,0.23443153924471816
epiforecasts-EpiNow2,inc death,LV,0.22876768139151737
epiforecasts-EpiNow2,inc case,MT,0.20303583703198128
epiforecasts-EpiNow2,inc death,MT,0.21684561705249492
epiforecasts-EpiNow2,inc case,NL,0.1580237664155714
epiforecasts-EpiNow2,inc death,NL,0.02749907077776524
epiforecasts-EpiNow2,inc case,NO,0.1831088271565052
epiforecasts-EpiNow2,inc death,NO,0.13943151363328235
epiforecasts-EpiNow2,inc case,Overall,0.16059350641436085
epiforecasts-EpiNow2,inc death,Overall,0.11894629595703396
epiforecasts-EpiNow2,inc case,PL,0.10886335518584471
epiforecasts-EpiNow2,inc death,PL,0.05461401815212632
epiforecasts-EpiNow2,inc case,PT,0.19414560901440134
epiforecasts-EpiNow2,inc death,PT,0.16881609268684705
epiforecasts-EpiNow2,inc case,RO,0.19602706268641906
epiforecasts-EpiNow2,inc death,RO,0.26916075735627065
epiforecasts-EpiNow2,inc case,SE,0.14644650331566111
epiforecasts-EpiNow2,inc death,SE,0.07973709443857399
epiforecasts-EpiNow2,inc case,SI,0.2117257363077157
epiforecasts-EpiNow2,inc death,SI,0.16458201417750795
epiforecasts-EpiNow2,inc case,SK,0.18940563972032592
epiforecasts-EpiNow2,inc death,SK,0.13667473238778016
FIAS_FZJ-Epi1Ger,inc case,DE,0.09542737932867863
FIAS_FZJ-Epi1Ger,inc death,DE,0.035570748195987566
ICM-agentModel,inc case,PL,0.07852438734716667
ICM-agentModel,inc death,PL,0.032768410891275794
IEM_Health-CovidProject,inc case,AT,0.18149301331975937
IEM_Health-CovidProject,inc death,AT,0.15282424033873096
IEM_Health-CovidProject,inc case,BE,0.1516500738510882
IEM_Health-CovidProject,inc death,BE,0.15842630474493877
IEM_Health-CovidProject,inc case,BG,0.1586525743919785
IEM_Health-CovidProject,inc death,BG,0.16268467831780564
IEM_Health-CovidProject,inc case,CH,0.14284524044840002
IEM_Health-CovidProject,inc death,CH,0.183313410957009
IEM_Health-CovidProject,inc case,CY,0.14302993477343776
IEM_Health-CovidProject,inc death,CY,0.14339549263590426
IEM_Health-CovidProject,inc case,CZ,0.1292054023200001
IEM_Health-CovidProject,inc death,CZ,0.1262220092836988
IEM_Health-CovidProject,inc case,DE,0.08325351612213941
IEM_Health-CovidProject,inc death,DE,0.06501602011653317
IEM_Health-CovidProject,inc case,DK,0.1653688049161843
IEM_Health-CovidProject,inc death,DK,0.14990516665238032
IEM_Health-CovidProject,inc case,EE,0.12949565617914793
IEM_Health-CovidProject,inc death,EE,0.19543929520745804
IEM_Health-CovidProject,inc case,ES,0.23328495307397942
IEM_Health-CovidProject,inc death,ES,0.18569039163828657
IEM_Health-CovidProject,inc case,FI,0.1938583464533038
IEM_Health-CovidProject,inc death,FI,0.1567059299871491
IEM_Health-CovidProject,inc case,FR,0.12092738698324808
IEM_Health-CovidProject,inc death,FR,0.12385762441050215
IEM_Health-CovidProject,inc case,GB,0.17625860993663353
IEM_Health-CovidProject,inc death,GB,0.12406170605006216
IEM_Health-CovidProject,inc case,GR,0.19868848696041763
IEM_Health-CovidProject,inc death,GR,0.16444770787186933
IEM_Health-CovidProject,inc case,HR,0.165697786087208
IEM_Health-CovidProject,inc death,HR,0.12853520682182829
IEM_Health-CovidProject,inc case,HU,0.10152551276165052
IEM_Health-CovidProject,inc death,HU,0.1889868112560362
IEM_Health-CovidProject,inc case,IE,0.23138499287412292
IEM_Health-CovidProject,inc death,IE,0.11935427556689447
IEM_Health-CovidProject,inc case,IS,0.23429069580126385
IEM_Health-CovidProject,inc death,IS,NA
IEM_Health-CovidProject,inc case,IT,0.10070099900139799
IEM_Health-CovidProject,inc death,IT,0.10458350547542723
IEM_Health-CovidProject,inc case,LI,0.25130190642692446
IEM_Health-CovidProject,inc case,LT,0.15839185017619525
IEM_Health-CovidProject,inc death,LT,0.16128729018000718
IEM_Health-CovidProject,inc case,LU,0.1803419823940032
IEM_Health-CovidProject,inc death,LU,0.12972880831426548
IEM_Health-CovidProject,inc case,LV,0.10829717845544048
IEM_Health-CovidProject,inc death,LV,0.11008956681298276
IEM_Health-CovidProject,inc case,MT,0.16198079645566155
IEM_Health-CovidProject,inc death,MT,0.1448087679977678
IEM_Health-CovidProject,inc case,NL,0.12077530718904385
IEM_Health-CovidProject,inc death,NL,0.10869915713097766
IEM_Health-CovidProject,inc case,NO,0.15622581375125652
IEM_Health-CovidProject,inc death,NO,0.16397563775599494
IEM_Health-CovidProject,inc case,Overall,0.12154724210969275
IEM_Health-CovidProject,inc death,Overall,0.13877067861653963
IEM_Health-CovidProject,inc case,PL,0.06591726093821791
IEM_Health-CovidProject,inc death,PL,0.05823769708165129
IEM_Health-CovidProject,inc case,PT,0.15332525019598878
IEM_Health-CovidProject,inc death,PT,0.15520189166371426
IEM_Health-CovidProject,inc case,RO,0.15549826069639994
IEM_Health-CovidProject,inc death,RO,0.11796551711293342
IEM_Health-CovidProject,inc case,SE,0.20955943152282888
IEM_Health-CovidProject,inc death,SE,0.1628817570155486
IEM_Health-CovidProject,inc case,SI,0.1453172950303879
IEM_Health-CovidProject,inc death,SI,0.1414376684337959
IEM_Health-CovidProject,inc case,SK,0.1093893534213647
IEM_Health-CovidProject,inc death,SK,0.15978398665624538
ILM-EKF,inc case,AT,0.1474167740842127
ILM-EKF,inc death,AT,0.11694376652007239
ILM-EKF,inc case,BE,0.12928692932005217
ILM-EKF,inc death,BE,0.14945877806126298
ILM-EKF,inc case,BG,0.13995208083246777
ILM-EKF,inc death,BG,0.175026274603984
ILM-EKF,inc case,CH,0.2587385487367245
ILM-EKF,inc death,CH,0.11835984014547038
ILM-EKF,inc case,CY,0.1818719298397068
ILM-EKF,inc death,CY,0.10714382314929927
ILM-EKF,inc case,CZ,0.2399528900228573
ILM-EKF,inc death,CZ,0.17842493904917917
ILM-EKF,inc case,DE,0.08429418507366614
ILM-EKF,inc death,DE,0.06987111252783272
ILM-EKF,inc case,DK,0.18528232592703373
ILM-EKF,inc death,DK,0.09548099786775818
ILM-EKF,inc case,EE,0.10537391630264001
ILM-EKF,inc death,EE,0.10176068566252983
ILM-EKF,inc case,ES,0.13777903268798783
ILM-EKF,inc death,ES,0.06293832985816925
ILM-EKF,inc case,FI,0.15480263562937807
ILM-EKF,inc death,FI,0.12163886873128359
ILM-EKF,inc case,FR,0.09875736603631928
ILM-EKF,inc death,FR,0.12988965157335125
ILM-EKF,inc case,GB,0.1573430517970924
ILM-EKF,inc death,GB,0.14473865705840586
ILM-EKF,inc case,GR,0.20033735407212233
ILM-EKF,inc death,GR,0.10097666272834081
ILM-EKF,inc case,HR,0.1525632054827342
ILM-EKF,inc death,HR,0.16800664828679918
ILM-EKF,inc case,HU,0.14205215777350275
ILM-EKF,inc death,HU,0.15140420674489266
ILM-EKF,inc case,IE,0.19556388519068132
ILM-EKF,inc death,IE,0.16694953882976651
ILM-EKF,inc case,IS,0.2436623236333144
ILM-EKF,inc case,IT,0.11455206577854196
ILM-EKF,inc death,IT,0.16695559609029048
ILM-EKF,inc case,LI,0.13911355534347603
ILM-EKF,inc case,LT,0.16170895698616794
ILM-EKF,inc death,LT,0.11013735672138598
ILM-EKF,inc case,LU,0.24572493218625144
ILM-EKF,inc death,LU,0.15835224644766213
ILM-EKF,inc case,LV,0.15567719402969568
ILM-EKF,inc death,LV,0.0951511595168258
ILM-EKF,inc case,MT,0.1311273114164879
ILM-EKF,inc death,MT,0.10195366720606566
ILM-EKF,inc case,NL,0.1509691339863048
ILM-EKF,inc death,NL,0.05790005354715395
ILM-EKF,inc case,NO,0.11823379195849813
ILM-EKF,inc death,NO,0.09973005758735909
ILM-EKF,inc case,Overall,0.12702683089332642
ILM-EKF,inc death,Overall,0.12376844309042725
ILM-EKF,inc case,PL,0.08306336927474857
ILM-EKF,inc death,PL,0.09525700840487147
ILM-EKF,inc case,PT,0.21204555878168654
ILM-EKF,inc death,PT,0.13746453261643263
ILM-EKF,inc case,RO,0.15419702002111627
ILM-EKF,inc death,RO,0.12572640639667906
ILM-EKF,inc case,SE,0.3053945374021713
ILM-EKF,inc death,SE,0.15749723612247263
ILM-EKF,inc case,SI,0.1742521546603324
ILM-EKF,inc death,SI,0.12616042898624302
ILM-EKF,inc case,SK,0.1493124751079942
ILM-EKF,inc death,SK,0.15242066929881476
itwm-dSEIR,inc case,DE,0.08124740729991915
itwm-dSEIR,inc death,DE,0.11570055192780904
ITWW-county_repro,inc case,DE,0.0656837805768827
ITWW-county_repro,inc death,DE,0.0978195575389658
ITWW-county_repro,inc case,PL,0.04094006519809545
ITWW-county_repro,inc death,PL,0.04251956430528865
Karlen-pypm,inc case,DE,0.09280093769577923
Karlen-pypm,inc death,DE,0.0978195575389658
LANL-GrowthRate,inc case,AT,0.24239670906464508
LANL-GrowthRate,inc death,AT,0.20172799724712487
LANL-GrowthRate,inc case,BE,0.20781676787000977
LANL-GrowthRate,inc death,BE,0.1600265704494331
LANL-GrowthRate,inc case,BG,0.23746707908992917
LANL-GrowthRate,inc death,BG,0.12379907228086674
LANL-GrowthRate,inc case,CH,0.1859409231599512
LANL-GrowthRate,inc death,CH,0.13481345021053578
LANL-GrowthRate,inc case,CY,0.21400719563845197
LANL-GrowthRate,inc death,CY,0.1319833946060572
LANL-GrowthRate,inc case,CZ,0.287511120477838
LANL-GrowthRate,inc death,CZ,0.22940349306323035
LANL-GrowthRate,inc case,DE,0.09237718912182588
LANL-GrowthRate,inc death,DE,0.12022515451716467
LANL-GrowthRate,inc case,DK,0.26608213723355967
LANL-GrowthRate,inc death,DK,0.40514909906048735
LANL-GrowthRate,inc case,EE,0.21640549254099223
LANL-GrowthRate,inc death,EE,0.11421241513178453
LANL-GrowthRate,inc case,ES,0.23871018454081613
LANL-GrowthRate,inc death,ES,0.1830933232237651
LANL-GrowthRate,inc case,FI,0.30186513947728727
LANL-GrowthRate,inc death,FI,0.21474516331572285
LANL-GrowthRate,inc case,FR,0.12134010844052881
LANL-GrowthRate,inc death,FR,0.2778195325318902
LANL-GrowthRate,inc case,GB,0.16047425680797983
LANL-GrowthRate,inc death,GB,0.3225604357301617
LANL-GrowthRate,inc case,GR,0.21176009794465564
LANL-GrowthRate,inc death,GR,0.2031412861946621
LANL-GrowthRate,inc case,HR,0.205084964747282
LANL-GrowthRate,inc death,HR,0.19940976011610742
LANL-GrowthRate,inc case,HU,0.36721993977618267
LANL-GrowthRate,inc death,HU,0.2638330731396149
LANL-GrowthRate,inc case,IE,0.24092664206480843
LANL-GrowthRate,inc death,IE,0.1826360726795432
LANL-GrowthRate,inc case,IS,0.2302650824713452
LANL-GrowthRate,inc case,IT,0.25466533631758503
LANL-GrowthRate,inc death,IT,0.15483032933512972
LANL-GrowthRate,inc case,LI,0.1997527974162733
LANL-GrowthRate,inc death,LI,NA
LANL-GrowthRate,inc case,LT,0.12504619750752258
LANL-GrowthRate,inc death,LT,0.15546464432513327
LANL-GrowthRate,inc case,LU,0.17132488327430306
LANL-GrowthRate,inc death,LU,0.20318256279357563
LANL-GrowthRate,inc case,LV,0.10324705096269972
LANL-GrowthRate,inc death,LV,0.19431471732652977
LANL-GrowthRate,inc case,MT,0.2719677570119749
LANL-GrowthRate,inc death,MT,0.22483466610179736
LANL-GrowthRate,inc case,NL,0.15656058339320497
LANL-GrowthRate,inc death,NL,0.2679560617647357
LANL-GrowthRate,inc case,NO,0.21443923484488064
LANL-GrowthRate,inc death,NO,0.2156723905460623
LANL-GrowthRate,inc case,Overall,0.17124058971255054
LANL-GrowthRate,inc death,Overall,0.19626138832910606
LANL-GrowthRate,inc case,PL,0.11682896654090652
LANL-GrowthRate,inc death,PL,0.10502695798485831
LANL-GrowthRate,inc case,PT,0.19541453456351512
LANL-GrowthRate,inc death,PT,0.20046911006563092
LANL-GrowthRate,inc case,RO,0.29720232084715154
LANL-GrowthRate,inc death,RO,0.24190397180120524
LANL-GrowthRate,inc case,SE,0.16529605324737986
LANL-GrowthRate,inc death,SE,0.14830479043439054
LANL-GrowthRate,inc case,SI,0.13817890159029864
LANL-GrowthRate,inc death,SI,0.23062447846529774
LANL-GrowthRate,inc case,SK,0.15615121442591756
LANL-GrowthRate,inc death,SK,0.12341524342478657
