model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.05518000654255257
epiforecasts-EpiExpert,inc case,DE,0.09174770929099019
epiforecasts-EpiExpert,inc death,DE,0.09453319393654805
epiforecasts-EpiExpert,inc case,GB,0.11428765532941546
epiforecasts-EpiExpert,inc death,GB,0.14339469787963144
epiforecasts-EpiExpert,inc case,Overall,0.11091923107789795
epiforecasts-EpiExpert,inc death,Overall,0.11896660919201392
epiforecasts-EpiExpert,inc case,PL,0.07393767358686662
epiforecasts-EpiExpert,inc death,PL,0.08381885948961963
epiforecasts-EpiNow2,inc case,AT,0.07113217490620395
epiforecasts-EpiNow2,inc death,AT,0.11577316987541804
epiforecasts-EpiNow2,inc case,BE,0.12413218724752068
epiforecasts-EpiNow2,inc death,BE,0.11426721059041554
epiforecasts-EpiNow2,inc case,BG,0.1279143876628244
epiforecasts-EpiNow2,inc death,BG,0.10786056631804418
epiforecasts-EpiNow2,inc case,CH,0.0654177899083916
epiforecasts-EpiNow2,inc death,CH,0.03618633688504437
epiforecasts-EpiNow2,inc case,CY,0.12031586846257981
epiforecasts-EpiNow2,inc death,CY,0.1661396098607278
epiforecasts-EpiNow2,inc case,CZ,0.12919161922063724
epiforecasts-EpiNow2,inc death,CZ,0.14861039439868845
epiforecasts-EpiNow2,inc case,DE,0.054658209790377124
epiforecasts-EpiNow2,inc death,DE,0.0402107486246954
epiforecasts-EpiNow2,inc case,DK,0.06684606430962478
epiforecasts-EpiNow2,inc death,DK,0.08875334003878235
epiforecasts-EpiNow2,inc case,EE,0.12160936533734114
epiforecasts-EpiNow2,inc death,EE,0.14842743614860113
epiforecasts-EpiNow2,inc case,ES,0.12867579991450517
epiforecasts-EpiNow2,inc death,ES,0.10785872231506628
epiforecasts-EpiNow2,inc case,FI,0.088780806044987
epiforecasts-EpiNow2,inc death,FI,0.12747938429426
epiforecasts-EpiNow2,inc case,FR,0.08710430464665361
epiforecasts-EpiNow2,inc death,FR,0.06136806811117342
epiforecasts-EpiNow2,inc case,GB,0.11332523296874669
epiforecasts-EpiNow2,inc death,GB,0.09244226716098067
epiforecasts-EpiNow2,inc case,GR,0.05919062717577334
epiforecasts-EpiNow2,inc death,GR,0.08988477720470417
epiforecasts-EpiNow2,inc case,HR,0.15371260910321569
epiforecasts-EpiNow2,inc death,HR,0.17553096958739034
epiforecasts-EpiNow2,inc case,HU,0.17624677936798822
epiforecasts-EpiNow2,inc death,HU,0.13097633770120581
epiforecasts-EpiNow2,inc case,IE,0.07478046762407921
epiforecasts-EpiNow2,inc death,IE,0.07464653998108577
epiforecasts-EpiNow2,inc case,IS,0.05243530245000058
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.09458821787027448
epiforecasts-EpiNow2,inc death,IT,0.1389657787419995
epiforecasts-EpiNow2,inc case,LI,0.09893221725498519
epiforecasts-EpiNow2,inc death,LI,0.2111254849253927
epiforecasts-EpiNow2,inc case,LT,0.09924458334897697
epiforecasts-EpiNow2,inc death,LT,0.10171933159448938
epiforecasts-EpiNow2,inc case,LU,0.053695733072041056
epiforecasts-EpiNow2,inc death,LU,0.11042708451402189
epiforecasts-EpiNow2,inc case,LV,0.1539682400232973
epiforecasts-EpiNow2,inc death,LV,0.16417079013814936
epiforecasts-EpiNow2,inc case,MT,0.07847931290296516
epiforecasts-EpiNow2,inc death,MT,0.07789955130271085
epiforecasts-EpiNow2,inc case,NL,0.07474550814351814
epiforecasts-EpiNow2,inc death,NL,0.04702752363681912
epiforecasts-EpiNow2,inc case,NO,0.12123461326595943
epiforecasts-EpiNow2,inc death,NO,0.13077179672684772
epiforecasts-EpiNow2,inc case,Overall,0.09850441805816992
epiforecasts-EpiNow2,inc death,Overall,0.09275947209464273
epiforecasts-EpiNow2,inc case,PL,0.11119309051048157
epiforecasts-EpiNow2,inc death,PL,0.06728578170038273
epiforecasts-EpiNow2,inc case,PT,0.12838785286310855
epiforecasts-EpiNow2,inc death,PT,0.14597509919995602
epiforecasts-EpiNow2,inc case,RO,0.15944685962475694
epiforecasts-EpiNow2,inc death,RO,0.128011356116394
epiforecasts-EpiNow2,inc case,SE,0.12504152021105916
epiforecasts-EpiNow2,inc death,SE,0.08916901399972883
