model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.050195022588090346
epiforecasts-EpiExpert,inc case,DE,0.08149309549595844
epiforecasts-EpiExpert,inc death,DE,0.09932337896519397
epiforecasts-EpiExpert,inc case,GB,0.10887923876091087
epiforecasts-EpiExpert,inc death,GB,0.15196604361939342
epiforecasts-EpiExpert,inc case,Overall,0.1092406049254836
epiforecasts-EpiExpert,inc death,Overall,0.11977838534572952
epiforecasts-EpiExpert,inc case,PL,0.06535225679837965
epiforecasts-EpiExpert,inc death,PL,0.07788219350751244
epiforecasts-EpiNow2,inc case,AT,0.06896726921400786
epiforecasts-EpiNow2,inc death,AT,0.1154477229269838
epiforecasts-EpiNow2,inc case,BE,0.12519683093520056
epiforecasts-EpiNow2,inc death,BE,0.11136542269834147
epiforecasts-EpiNow2,inc case,BG,0.1341487922257852
epiforecasts-EpiNow2,inc death,BG,0.10487788611435278
epiforecasts-EpiNow2,inc case,CH,0.05982535739238251
epiforecasts-EpiNow2,inc death,CH,0.03662562856196624
epiforecasts-EpiNow2,inc case,CY,0.11604044868374419
epiforecasts-EpiNow2,inc case,CZ,0.1316891024391679
epiforecasts-EpiNow2,inc death,CZ,0.15069737470158817
epiforecasts-EpiNow2,inc case,DE,0.0483273008173707
epiforecasts-EpiNow2,inc death,DE,0.04146834677334697
epiforecasts-EpiNow2,inc case,DK,0.0681137389466186
epiforecasts-EpiNow2,inc death,DK,0.0887705417279395
epiforecasts-EpiNow2,inc case,EE,0.1406030647871024
epiforecasts-EpiNow2,inc death,EE,0.15403176298326027
epiforecasts-EpiNow2,inc case,ES,0.12120629137489636
epiforecasts-EpiNow2,inc death,ES,0.1108729392395646
epiforecasts-EpiNow2,inc case,FI,0.09622087641955238
epiforecasts-EpiNow2,inc death,FI,0.12817061910943034
epiforecasts-EpiNow2,inc case,FR,0.09388907926245411
epiforecasts-EpiNow2,inc death,FR,0.0723068548750947
epiforecasts-EpiNow2,inc case,GB,0.11176345700623301
epiforecasts-EpiNow2,inc death,GB,0.09518752182753215
epiforecasts-EpiNow2,inc case,GR,0.05974449188327065
epiforecasts-EpiNow2,inc death,GR,0.08876933196808953
epiforecasts-EpiNow2,inc case,HR,0.15592557122673717
epiforecasts-EpiNow2,inc death,HR,0.17642378494088085
epiforecasts-EpiNow2,inc case,HU,0.17844463710567401
epiforecasts-EpiNow2,inc death,HU,0.12346077852614093
epiforecasts-EpiNow2,inc case,IE,0.0719430370485773
epiforecasts-EpiNow2,inc death,IE,0.07391806038189291
epiforecasts-EpiNow2,inc case,IS,0.04959953145254028
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.09633200453895115
epiforecasts-EpiNow2,inc death,IT,0.1415780735023343
epiforecasts-EpiNow2,inc case,LI,0.09127638541941348
epiforecasts-EpiNow2,inc death,LI,0.2111254849253927
epiforecasts-EpiNow2,inc case,LT,0.10283382905164304
epiforecasts-EpiNow2,inc death,LT,0.10072198897103726
epiforecasts-EpiNow2,inc case,LU,0.051251086553420304
epiforecasts-EpiNow2,inc death,LU,0.11035049467189717
epiforecasts-EpiNow2,inc case,LV,0.15193216503402193
epiforecasts-EpiNow2,inc death,LV,0.1503614994319515
epiforecasts-EpiNow2,inc case,MT,0.07664735918065727
epiforecasts-EpiNow2,inc death,MT,0.07166594317441302
epiforecasts-EpiNow2,inc case,NL,0.07423687793644171
epiforecasts-EpiNow2,inc death,NL,0.04739185025249069
epiforecasts-EpiNow2,inc case,NO,0.11331083401957469
epiforecasts-EpiNow2,inc death,NO,0.1309129608127453
epiforecasts-EpiNow2,inc case,Overall,0.0988075134438363
epiforecasts-EpiNow2,inc death,Overall,0.09418775108788817
epiforecasts-EpiNow2,inc case,PL,0.10127105442802341
epiforecasts-EpiNow2,inc death,PL,0.06352602880566682
epiforecasts-EpiNow2,inc case,PT,0.12448379901829203
epiforecasts-EpiNow2,inc death,PT,0.14586319445545198
epiforecasts-EpiNow2,inc case,RO,0.16421054229246002
epiforecasts-EpiNow2,inc death,RO,0.123259192892337
epiforecasts-EpiNow2,inc case,SE,0.12726338983637311
epiforecasts-EpiNow2,inc death,SE,0.08067542189033727
epiforecasts-EpiNow2,inc case,SI,0.0330730585677329
epiforecasts-EpiNow2,inc death,SI,0.07939822129572803
epiforecasts-EpiNow2,inc case,SK,0.15761084175071732
epiforecasts-EpiNow2,inc death,SK,0.15092302439828198
FIAS_FZJ-Epi1Ger,inc case,DE,0.05355860657595207
FIAS_FZJ-Epi1Ger,inc death,DE,0.03760640913491312
HZI-AgeExtendedSEIR,inc case,DE,0.05937354100419828
HZI-AgeExtendedSEIR,inc death,DE,0.09852879193347241
ICM-agentModel,inc case,PL,0.05922548272353154
ICM-agentModel,inc death,PL,0.07033238903484541
IEM_Health-CovidProject,inc case,AT,0.11537343706279508
IEM_Health-CovidProject,inc death,AT,0.10276473364768136
IEM_Health-CovidProject,inc case,BE,0.1347676630521477
IEM_Health-CovidProject,inc death,BE,0.11511931335109456
IEM_Health-CovidProject,inc case,BG,0.07879476427577699
IEM_Health-CovidProject,inc death,BG,0.07889462604097708
IEM_Health-CovidProject,inc case,CH,0.14483332624837367
IEM_Health-CovidProject,inc death,CH,0.1182008921772547
IEM_Health-CovidProject,inc case,CY,0.11424600875564504
IEM_Health-CovidProject,inc death,CY,0.13136742243763647
IEM_Health-CovidProject,inc case,CZ,0.08059901587413956
IEM_Health-CovidProject,inc death,CZ,0.07964614100198006
IEM_Health-CovidProject,inc case,DE,0.047771814601079085
IEM_Health-CovidProject,inc death,DE,0.05768664633107284
IEM_Health-CovidProject,inc case,DK,0.1339942405507251
IEM_Health-CovidProject,inc death,DK,0.1304282261142351
IEM_Health-CovidProject,inc case,EE,0.10207241722525222
IEM_Health-CovidProject,inc death,EE,0.10441368807268622
IEM_Health-CovidProject,inc case,ES,0.1298495260832223
IEM_Health-CovidProject,inc death,ES,0.1209522973522523
IEM_Health-CovidProject,inc case,FI,0.14783604853865
IEM_Health-CovidProject,inc death,FI,0.1274505594515122
IEM_Health-CovidProject,inc case,FR,0.13182406078263756
IEM_Health-CovidProject,inc death,FR,0.12330782249417624
IEM_Health-CovidProject,inc case,GB,0.11774150238098502
IEM_Health-CovidProject,inc death,GB,0.11785121750075407
IEM_Health-CovidProject,inc case,GR,0.14573656388262257
IEM_Health-CovidProject,inc death,GR,0.14607192312659512
IEM_Health-CovidProject,inc case,HR,0.07846794405146816
IEM_Health-CovidProject,inc death,HR,0.0820931484840515
IEM_Health-CovidProject,inc case,HU,0.06462192619464736
IEM_Health-CovidProject,inc death,HU,0.07287615399112485
IEM_Health-CovidProject,inc case,IE,0.16246477047783112
IEM_Health-CovidProject,inc death,IE,0.10852709443353066
IEM_Health-CovidProject,inc case,IT,0.09414760534305655
IEM_Health-CovidProject,inc death,IT,0.08022757498465613
IEM_Health-CovidProject,inc case,LI,0.16645715823138574
IEM_Health-CovidProject,inc case,LT,0.11473823783348351
IEM_Health-CovidProject,inc death,LT,0.15153130091488395
IEM_Health-CovidProject,inc case,LU,0.09317011035702544
IEM_Health-CovidProject,inc death,LU,0.10255622181403083
IEM_Health-CovidProject,inc case,LV,0.12363867511697192
IEM_Health-CovidProject,inc death,LV,0.09810821239531585
IEM_Health-CovidProject,inc case,MT,0.1020324922597453
IEM_Health-CovidProject,inc death,MT,0.13186533544091994
IEM_Health-CovidProject,inc case,NL,0.1271782412084234
IEM_Health-CovidProject,inc death,NL,0.13802876386037913
IEM_Health-CovidProject,inc case,NO,0.13205556306742255
IEM_Health-CovidProject,inc death,NO,0.12880631546633334
IEM_Health-CovidProject,inc case,Overall,0.10901490119629872
IEM_Health-CovidProject,inc death,Overall,0.09254015194349365
IEM_Health-CovidProject,inc case,PL,0.03251595129919379
IEM_Health-CovidProject,inc death,PL,0.034899109495771394
IEM_Health-CovidProject,inc case,PT,0.16009814793528998
IEM_Health-CovidProject,inc death,PT,0.15212725802102356
IEM_Health-CovidProject,inc case,RO,0.08803509628456886
IEM_Health-CovidProject,inc death,RO,0.11370166189266379
IEM_Health-CovidProject,inc case,SE,0.12385731370936558
IEM_Health-CovidProject,inc death,SE,0.07496091283977172
IEM_Health-CovidProject,inc case,SI,0.1143712513726019
IEM_Health-CovidProject,inc death,SI,0.12338303138853192
IEM_Health-CovidProject,inc case,SK,0.09871711084742438
IEM_Health-CovidProject,inc death,SK,0.11788070544717882
ILM-EKF,inc case,AT,0.11917695696596413
ILM-EKF,inc death,AT,0.11054994074220267
ILM-EKF,inc case,BE,0.12237814055767259
ILM-EKF,inc death,BE,0.11300314950272884
ILM-EKF,inc case,BG,0.09128661714876604
ILM-EKF,inc death,BG,0.1159907747092511
ILM-EKF,inc case,CH,0.1512329383384181
ILM-EKF,inc death,CH,0.08299211578402989
ILM-EKF,inc case,CY,0.0343268854392284
ILM-EKF,inc death,CY,0.07905444123791609
ILM-EKF,inc case,CZ,0.13026543646685257
ILM-EKF,inc death,CZ,0.1203846843880503
ILM-EKF,inc case,DE,0.06433665433891456
ILM-EKF,inc death,DE,0.066038064298574
ILM-EKF,inc case,DK,0.09717680061076364
ILM-EKF,inc death,DK,0.07692471984991131
ILM-EKF,inc case,EE,0.08560912412440509
ILM-EKF,inc death,EE,0.10680712504856443
ILM-EKF,inc case,ES,0.0543367551895788
ILM-EKF,inc death,ES,0.07002501425656713
ILM-EKF,inc case,FI,0.12903608860887947
ILM-EKF,inc death,FI,0.11230791872459985
ILM-EKF,inc case,FR,0.07814719770946778
ILM-EKF,inc death,FR,0.12296813152311789
ILM-EKF,inc case,GB,0.08061918156659802
ILM-EKF,inc death,GB,0.08210487664744479
ILM-EKF,inc case,GR,0.07426660718112321
ILM-EKF,inc death,GR,0.10467185935274727
ILM-EKF,inc case,HR,0.09714079704767314
ILM-EKF,inc death,HR,0.10800087215012098
ILM-EKF,inc case,HU,0.11589024402434916
ILM-EKF,inc death,HU,0.11469034070734402
ILM-EKF,inc case,IE,0.12019751311774499
ILM-EKF,inc death,IE,0.09804275371801985
ILM-EKF,inc case,IS,0.18670097853890388
ILM-EKF,inc death,IS,NA
ILM-EKF,inc case,IT,0.09185640255815916
ILM-EKF,inc death,IT,0.13717668261625143
ILM-EKF,inc case,LI,0.10653258126808687
ILM-EKF,inc death,LI,0.02570223294743912
ILM-EKF,inc case,LT,0.09585128510369197
ILM-EKF,inc death,LT,0.10683273725589099
ILM-EKF,inc case,LU,0.09960572237540712
ILM-EKF,inc death,LU,0.09977440747911137
ILM-EKF,inc case,LV,0.11271246661826277
ILM-EKF,inc death,LV,0.11096196214764331
ILM-EKF,inc case,MT,0.06456808405389244
ILM-EKF,inc death,MT,0.10040507774689336
ILM-EKF,inc case,NL,0.0643105530908073
ILM-EKF,inc death,NL,0.0592080488409133
ILM-EKF,inc case,NO,0.11031970951905798
ILM-EKF,inc death,NO,0.11073270203133397
ILM-EKF,inc case,Overall,0.07237752013581424
ILM-EKF,inc death,Overall,0.10945266247109765
ILM-EKF,inc case,PL,0.07249457994574353
ILM-EKF,inc death,PL,0.09314289358668718
ILM-EKF,inc case,PT,0.1013142255969517
ILM-EKF,inc death,PT,0.12155266204620999
ILM-EKF,inc case,RO,0.11441384354673209
ILM-EKF,inc death,RO,0.14513454453193264
ILM-EKF,inc case,SE,0.16058471903643295
ILM-EKF,inc death,SE,0.11569529955977628
ILM-EKF,inc case,SI,0.12325723832135042
ILM-EKF,inc death,SI,0.12408807728218066
ILM-EKF,inc case,SK,0.1415281027965625
ILM-EKF,inc death,SK,0.17027213009036943
itwm-dSEIR,inc case,DE,0.07841788434516755
itwm-dSEIR,inc death,DE,0.07869711815772557
ITWW-county_repro,inc case,DE,0.04347435010767657
ITWW-county_repro,inc death,DE,0.07464302419202455
ITWW-county_repro,inc case,PL,0.038904715923962066
ITWW-county_repro,inc death,PL,0.046414640575184185
Karlen-pypm,inc case,AT,0.09726549851033846
Karlen-pypm,inc death,AT,0.14592592177970753
Karlen-pypm,inc case,BE,0.06738383152607386
Karlen-pypm,inc death,BE,0.1155520927245949
Karlen-pypm,inc case,BG,0.1990825161223089
Karlen-pypm,inc death,BG,0.19679333686625747
Karlen-pypm,inc case,CH,0.08647628123074438
Karlen-pypm,inc death,CH,0.16252622674372522
Karlen-pypm,inc case,CY,0.08332227706238776
Karlen-pypm,inc death,CY,0.2408402744690002
Karlen-pypm,inc case,CZ,0.058778306698457884
Karlen-pypm,inc death,CZ,0.1203846843880503
Karlen-pypm,inc case,DE,0.0577242759763039
Karlen-pypm,inc death,DE,0.06997783518002303
Karlen-pypm,inc case,DK,0.10022185022118268
Karlen-pypm,inc death,DK,0.13733324984969464
Karlen-pypm,inc case,EE,0.12343641152821197
Karlen-pypm,inc death,EE,0.15531536100812077
Karlen-pypm,inc case,ES,0.07989720839610513
Karlen-pypm,inc death,ES,0.08354147049678821
Karlen-pypm,inc case,FI,0.12829450189273647
Karlen-pypm,inc death,FI,0.1181572894915061
Karlen-pypm,inc case,FR,0.07517616369516773
Karlen-pypm,inc death,FR,0.12196019601883003
Karlen-pypm,inc case,GB,0.12112164120531953
Karlen-pypm,inc death,GB,0.10693906773216573
Karlen-pypm,inc case,GR,0.05040671312293312
Karlen-pypm,inc death,GR,0.08510277260419019
Karlen-pypm,inc case,HR,0.14649458909608773
Karlen-pypm,inc death,HR,0.18444304789273905
Karlen-pypm,inc case,HU,0.10904950045346744
Karlen-pypm,inc death,HU,0.22813404727656475
Karlen-pypm,inc case,IE,0.08545834747677823
Karlen-pypm,inc death,IE,0.12271364272549544
Karlen-pypm,inc case,IT,0.053093470532337525
Karlen-pypm,inc death,IT,0.09129344739633284
Karlen-pypm,inc case,LT,0.10491829855944661
Karlen-pypm,inc death,LT,0.13876643589216275
Karlen-pypm,inc case,LU,0.14552487420443652
Karlen-pypm,inc death,LU,0.11689671045751819
Karlen-pypm,inc case,LV,0.13170206697242662
Karlen-pypm,inc death,LV,0.22074347788946067
Karlen-pypm,inc case,NL,0.03306634271419009
Karlen-pypm,inc death,NL,0.08001667470166907
Karlen-pypm,inc case,NO,0.098949711602052
Karlen-pypm,inc death,NO,0.1429355796628954
Karlen-pypm,inc case,Overall,0.05921797102021165
Karlen-pypm,inc death,Overall,0.10173484652762281
Karlen-pypm,inc case,PL,0.1105542344172589
Karlen-pypm,inc death,PL,0.09573019618631737
Karlen-pypm,inc case,PT,0.10395261688853899
Karlen-pypm,inc death,PT,0.17711959326733456
Karlen-pypm,inc case,RO,0.07268952904230455
Karlen-pypm,inc death,RO,0.10525846917786204
Karlen-pypm,inc case,SE,0.05919227434249912
Karlen-pypm,inc death,SE,0.1955502074081001
Karlen-pypm,inc case,SI,0.15178900645129265
Karlen-pypm,inc death,SI,0.14672576705663254
Karlen-pypm,inc case,SK,0.11558128395052604
Karlen-pypm,inc death,SK,0.08973801450708657
LANL-GrowthRate,inc case,AT,0.17283032803032253
LANL-GrowthRate,inc death,AT,0.1539302972359784
LANL-GrowthRate,inc case,BE,0.16225758437124255
LANL-GrowthRate,inc death,BE,0.14164450075918084
LANL-GrowthRate,inc case,BG,0.15276535931017987
LANL-GrowthRate,inc death,BG,0.11484988184325846
LANL-GrowthRate,inc case,CH,0.1498390863721654
