model,target_variable,location,weight
epiforecasts-EpiExpert,inc case,DE,0.07509798719151141
epiforecasts-EpiExpert,inc death,DE,0.09376927422598723
epiforecasts-EpiExpert,inc case,GB,0.10847220284019952
epiforecasts-EpiExpert,inc death,GB,0.11103513116414705
epiforecasts-EpiExpert,inc case,Overall,0.1252669080251546
epiforecasts-EpiExpert,inc death,Overall,0.10010584799037832
epiforecasts-EpiExpert,inc case,PL,0.08354070870585126
epiforecasts-EpiExpert,inc death,PL,0.07237284201338547
epiforecasts-EpiNow2,inc case,AT,0.14924392858210284
epiforecasts-EpiNow2,inc death,AT,0.12302620712357784
epiforecasts-EpiNow2,inc case,BE,0.13244564659202007
epiforecasts-EpiNow2,inc death,BE,0.07303464503887759
epiforecasts-EpiNow2,inc case,BG,0.173455713330067
epiforecasts-EpiNow2,inc death,BG,0.08505959928726248
epiforecasts-EpiNow2,inc case,CY,0.15371013784184273
epiforecasts-EpiNow2,inc death,CY,0.0973025551638015
epiforecasts-EpiNow2,inc case,CZ,0.14709706438008818
epiforecasts-EpiNow2,inc death,CZ,0.14320159515420855
epiforecasts-EpiNow2,inc case,DE,0.04643060566407263
epiforecasts-EpiNow2,inc death,DE,0.03730759233686382
epiforecasts-EpiNow2,inc case,DK,0.1091950999417429
epiforecasts-EpiNow2,inc death,DK,0.08978319924453214
epiforecasts-EpiNow2,inc case,EE,0.1882015416945935
epiforecasts-EpiNow2,inc death,EE,0.14304240631645515
epiforecasts-EpiNow2,inc death,ES,0.10079216835706067
epiforecasts-EpiNow2,inc case,FI,0.10958471357307818
epiforecasts-EpiNow2,inc death,FI,0.12511228696708498
epiforecasts-EpiNow2,inc death,FR,0.06411638691625546
epiforecasts-EpiNow2,inc case,GB,0.11347380297115973
epiforecasts-EpiNow2,inc death,GB,0.07001578334554494
epiforecasts-EpiNow2,inc case,GR,0.11272184115162168
epiforecasts-EpiNow2,inc death,GR,0.10074069334934586
epiforecasts-EpiNow2,inc case,HR,0.1557276286078555
epiforecasts-EpiNow2,inc death,HR,0.15960920969815448
epiforecasts-EpiNow2,inc case,HU,0.19405649541900244
epiforecasts-EpiNow2,inc death,HU,0.09971723713351194
epiforecasts-EpiNow2,inc case,IS,0.04295145082639529
epiforecasts-EpiNow2,inc death,IS,NA
epiforecasts-EpiNow2,inc case,IT,0.16355002533627386
epiforecasts-EpiNow2,inc death,IT,0.13455369979171622
epiforecasts-EpiNow2,inc case,LI,0.07493888102431023
epiforecasts-EpiNow2,inc case,LT,0.13045938971131923
epiforecasts-EpiNow2,inc death,LT,0.060292788226619286
epiforecasts-EpiNow2,inc case,LU,0.13086726928734874
epiforecasts-EpiNow2,inc death,LU,0.104651049665627
epiforecasts-EpiNow2,inc case,LV,0.14751533870272954
epiforecasts-EpiNow2,inc death,LV,0.1169392015550492
epiforecasts-EpiNow2,inc case,MT,0.09838014167899398
epiforecasts-EpiNow2,inc death,MT,0.1533985075680401
epiforecasts-EpiNow2,inc case,NL,0.14940557202923904
epiforecasts-EpiNow2,inc death,NL,0.055702694351187444
epiforecasts-EpiNow2,inc case,NO,0.08218247037527826
epiforecasts-EpiNow2,inc death,NO,0.10338309336634423
epiforecasts-EpiNow2,inc case,Overall,0.11539739405953633
epiforecasts-EpiNow2,inc death,Overall,0.0870761979344878
epiforecasts-EpiNow2,inc case,PL,0.1051994109629238
epiforecasts-EpiNow2,inc death,PL,0.05718348010934159
epiforecasts-EpiNow2,inc case,PT,0.1011749018730425
epiforecasts-EpiNow2,inc death,PT,0.08863360741890648
epiforecasts-EpiNow2,inc case,RO,0.18381372552619565
epiforecasts-EpiNow2,inc death,RO,0.09666897335286871
epiforecasts-EpiNow2,inc case,SE,0.11987695196906142
epiforecasts-EpiNow2,inc death,SE,0.087258449175119
epiforecasts-EpiNow2,inc case,SI,0.16309420514460232
epiforecasts-EpiNow2,inc death,SI,0.1286829847659121
epiforecasts-EpiNow2,inc case,SK,0.16055492846259645
