quantile,value,type,location,target,forecast_date,target_end_date
0.01,73,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.025,89,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.05,99,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.1,108,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.15,116,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.2,121,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.25,127,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.3,133,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.35,137,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.4,143,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.45,148,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.5,155,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
NA,155,point,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.55,160,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.6,166,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.65,172,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.7,179,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.75,189,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.8,196,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.85,206,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.9,218,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.95,240,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.975,262,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.99,292,quantile,BE,1 wk ahead inc death,2021-11-14,2021-11-20
0.01,59,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.025,69,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.05,78,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.1,89,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.15,97,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.2,102,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.25,107,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.3,114,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.35,118,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.4,124,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.45,130,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.5,136,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
NA,136,point,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.55,141,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.6,146,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.65,153,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.7,159,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.75,168,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.8,177,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.85,187,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.9,201,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.95,227,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.975,249,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.99,277,quantile,BE,2 wk ahead inc death,2021-11-14,2021-11-27
0.01,41,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.025,53,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.05,61,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.1,69,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.15,74,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.2,79,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.25,84,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.3,89,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.35,93,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.4,98,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.45,103,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.5,108,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
NA,108,point,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.55,113,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.6,118,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.65,124,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.7,130,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.75,137,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.8,145,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.85,153,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.9,169,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.95,195,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.975,220,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.99,241,quantile,BE,3 wk ahead inc death,2021-11-14,2021-12-04
0.01,28,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.025,35,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.05,42,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.1,49,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.15,55,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.2,60,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.25,64,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
0.3,67,quantile,BE,4 wk ahead inc death,2021-11-14,2021-12-11
