quantile,value,type,location,target,forecast_date,target_end_date
0.01,7,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.025,8,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.05,8,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.1,10,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.15,11,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.2,12,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.25,13,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.3,13,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.35,14,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.4,15,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.45,15,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.5,16,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
NA,16,point,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.55,17,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.6,18,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.65,18,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.7,19,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.75,20,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.8,21,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.85,23,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.9,25,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.95,27,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.975,30,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.99,35,quantile,BE,1 wk ahead inc death,2021-07-25,2021-07-31
0.01,5,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.025,6,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.05,8,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.1,9,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.15,11,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.2,12,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.25,13,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.3,14,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.35,15,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.4,16,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.45,17,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.5,18,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
NA,18,point,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.55,19,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.6,20,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.65,21,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.7,23,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.75,25,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.8,27,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.85,29,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.9,32,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.95,37,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.975,42,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.99,50,quantile,BE,2 wk ahead inc death,2021-07-25,2021-08-07
0.01,4,quantile,BE,3 wk ahead inc death,2021-07-25,2021-08-14
0.025,5,quantile,BE,3 wk ahead inc death,2021-07-25,2021-08-14
0.05,7,quantile,BE,3 wk ahead inc death,2021-07-25,2021-08-14
0.1,8,quantile,BE,3 wk ahead inc death,2021-07-25,2021-08-14
0.15,10,quantile,BE,3 wk ahead inc death,2021-07-25,2021-08-14
