quantile,value,type,location,target,forecast_date,target_end_date
0.010,69,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.025,74,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.050,88,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.100,99,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.150,108,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.200,115,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.250,121,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.300,128,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.350,133,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.400,140,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.450,144,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.500,150,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
NA,150,point,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.550,156,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.600,163,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.650,169,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.700,178,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.750,187,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.800,198,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.850,211,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.900,231,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.950,262,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.975,284,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.990,324,quantile,BE,1 wk ahead inc death,2022-01-16,2022-01-22
0.010,57,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.025,65,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.050,72,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.100,83,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.150,92,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.200,99,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.250,105,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.300,111,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.350,119,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.400,124,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.450,131,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.500,136,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
NA,136,point,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.550,144,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.600,151,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.650,161,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.700,169,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.750,176,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.800,187,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.850,197,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.900,213,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.950,251,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.975,290,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.990,334,quantile,BE,2 wk ahead inc death,2022-01-16,2022-01-29
0.010,43,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.025,50,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.050,57,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.100,66,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.150,75,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.200,82,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.250,88,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.300,93,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.350,100,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.400,105,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.450,109,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.500,117,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
NA,117,point,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.550,122,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.600,129,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.650,136,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.700,146,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.750,158,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.800,170,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.850,181,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.900,203,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.950,242,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.975,277,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.990,332,quantile,BE,3 wk ahead inc death,2022-01-16,2022-02-05
0.010,31,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.025,38,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.050,45,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.100,53,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.150,60,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.200,66,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.250,72,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.300,77,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.350,82,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.400,88,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.450,92,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.500,98,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
NA,98,point,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.550,105,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.600,112,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.650,120,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.700,129,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.750,138,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.800,148,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.850,162,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.900,186,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.950,231,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.975,276,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.990,325,quantile,BE,4 wk ahead inc death,2022-01-16,2022-02-12
0.010,303,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.025,337,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.050,371,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.100,408,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.150,437,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.200,466,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.250,488,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.300,510,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.350,528,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.400,549,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.450,567,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.500,586,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
NA,586,point,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.550,606,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.600,625,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.650,648,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.700,677,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.750,712,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.800,748,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.850,793,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.900,853,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.950,925,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.975,1006,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.990,1106,quantile,BG,1 wk ahead inc death,2022-01-16,2022-01-22
0.010,321,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.025,352,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.050,394,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.100,443,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.150,485,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.200,516,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.250,552,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.300,584,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.350,616,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.400,644,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.450,666,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.500,696,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
NA,696,point,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.550,721,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.600,753,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.650,787,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.700,832,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.750,876,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.800,916,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.850,974,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.900,1039,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.950,1135,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.975,1261,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.990,1568,quantile,BG,2 wk ahead inc death,2022-01-16,2022-01-29
0.010,313,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.025,366,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.050,416,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.100,490,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.150,530,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.200,575,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.250,616,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.300,657,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.350,686,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.400,717,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.450,752,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.500,786,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
NA,786,point,BG,3 wk ahead inc death,2022-01-16,2022-02-05
0.550,827,quantile,BG,3 wk ahead inc death,2022-01-16,2022-02-05
