quantile,value,type,location,target,forecast_date,target_end_date
0.01,139,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.025,156,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.05,167,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.1,182,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.15,194,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.2,203,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.25,209,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.3,216,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.35,222,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.4,229,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.45,236,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.5,241,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
NA,241,point,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.55,248,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.6,254,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.65,261,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.7,270,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.75,281,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.8,292,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.85,310,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.9,329,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.95,354,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.975,386,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.99,410,quantile,BE,1 wk ahead inc death,2021-04-25,2021-05-01
0.01,108,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.025,116,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.05,128,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.1,140,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.15,153,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.2,161,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.25,167,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.3,176,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.35,184,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.4,193,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.45,199,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.5,206,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
NA,206,point,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.55,215,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.6,226,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.65,238,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.7,250,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.75,266,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.8,284,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.85,302,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.9,339,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.95,388,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.975,424,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.99,520,quantile,BE,2 wk ahead inc death,2021-04-25,2021-05-08
0.01,67,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.025,79,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.05,86,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.1,100,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.15,108,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.2,117,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.25,127,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.3,136,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.35,145,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.4,155,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.45,167,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.5,174,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
NA,174,point,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.55,185,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.6,197,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.65,208,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.7,222,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.75,241,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.8,258,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.85,289,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.9,327,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.95,403,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.975,478,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.99,573,quantile,BE,3 wk ahead inc death,2021-04-25,2021-05-15
0.01,41,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.025,48,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.05,56,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.1,66,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.15,77,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.2,86,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.25,94,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.3,103,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.35,112,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.4,120,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.45,131,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.5,141,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
NA,141,point,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.55,151,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.6,166,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.65,179,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.7,197,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.75,216,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.8,232,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.85,262,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.9,299,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.95,369,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.975,468,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.99,651,quantile,BE,4 wk ahead inc death,2021-04-25,2021-05-22
0.01,326,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.025,357,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.05,384,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.1,416,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.15,441,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.2,464,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.25,483,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.3,500,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.35,523,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.4,541,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.45,558,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.5,574,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
NA,574,point,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.55,594,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.6,612,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.65,632,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.7,656,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.75,678,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.8,702,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.85,731,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.9,774,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.95,832,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.975,892,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.99,967,quantile,BG,1 wk ahead inc death,2021-04-25,2021-05-01
0.01,253,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.025,273,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.05,300,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.1,339,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.15,359,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.2,381,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.25,399,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.3,415,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.35,431,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.4,444,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.45,457,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.5,472,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
