quantile,value,type,location,target,forecast_date,target_end_date
0.01,29,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.025,32,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.05,34,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.1,38,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.15,41,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.2,43,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.25,45,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.3,48,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.35,49,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.4,51,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.45,52,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.5,54,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
NA,54,point,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.55,57,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.6,58,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.65,60,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.7,62,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.75,64,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.8,66,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.85,70,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.9,75,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.95,82,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.975,88,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.99,95,quantile,BE,1 wk ahead inc death,2021-10-17,2021-10-23
0.01,23,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.025,26,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.05,29,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.1,32,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.15,35,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.2,38,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.25,40,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.3,42,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.35,44,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.4,45,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.45,47,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
0.5,50,quantile,BE,2 wk ahead inc death,2021-10-17,2021-10-30
