quantile,value,type,location,target,forecast_date,target_end_date
0.01,41,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.025,44,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.05,47,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.1,51,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.15,55,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.2,57,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.25,59,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.3,62,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.35,64,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.4,66,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.45,68,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.5,70,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
NA,70,point,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.55,73,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.6,75,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.65,78,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.7,81,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.75,83,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.8,86,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.85,89,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.9,94,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.95,104,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.975,111,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.99,120,quantile,BE,1 wk ahead inc death,2021-06-06,2021-06-12
0.01,25,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.025,29,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.05,31,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.1,34,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.15,38,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.2,41,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.25,43,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.3,45,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.35,48,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.4,50,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.45,52,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
0.5,56,quantile,BE,2 wk ahead inc death,2021-06-06,2021-06-19
NA,56,point,BE,2 wk ahead inc death,2021-06-06,2021-06-19
