quantile,value,type,location,target,forecast_date,target_end_date
0.01,15,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.025,17,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.05,18,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.1,20,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.15,22,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.2,23,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.25,24,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.3,25,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.35,26,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.45,28,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.5,28,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
NA,28,point,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.55,29,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.6,31,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.65,32,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.7,33,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.75,35,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.8,36,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.85,37,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.9,39,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.95,43,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.975,47,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.99,52,quantile,BE,1 wk ahead inc death,2021-08-22,2021-08-28
0.01,14,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.025,16,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.05,18,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.1,20,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.15,22,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.2,23,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.25,25,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.3,26,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.35,27,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.45,29,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.5,30,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
NA,30,point,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.55,32,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.6,33,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.65,34,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.7,36,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.75,37,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.8,39,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.85,41,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.9,43,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.95,47,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.975,51,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.99,55,quantile,BE,2 wk ahead inc death,2021-08-22,2021-09-04
0.01,13,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.025,15,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.05,17,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.1,20,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.15,22,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.2,24,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.25,25,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.3,27,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.35,28,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.45,30,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.5,31,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
NA,31,point,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.55,33,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.6,34,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.65,35,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.7,37,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.75,39,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.8,41,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.85,43,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.9,46,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.95,51,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.975,56,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.99,60,quantile,BE,3 wk ahead inc death,2021-08-22,2021-09-11
0.01,12,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.025,15,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.05,17,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.1,19,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.15,22,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.2,24,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.25,26,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.3,27,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.35,28,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.45,32,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.5,33,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
NA,33,point,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.55,34,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.6,36,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.65,38,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.7,39,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.75,41,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.8,44,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.85,46,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.9,50,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.95,57,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.975,61,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.99,67,quantile,BE,4 wk ahead inc death,2021-08-22,2021-09-18
0.01,100,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.025,114,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.05,126,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.1,144,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.15,156,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.2,162,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.25,172,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.3,180,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.35,187,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.45,205,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.5,212,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
NA,212,point,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.55,223,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.6,230,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.65,240,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.7,250,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.75,263,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.8,278,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.85,294,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.9,311,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.95,343,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.975,371,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.99,418,quantile,BG,1 wk ahead inc death,2021-08-22,2021-08-28
0.01,169,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.025,190,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.05,219,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.1,242,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.15,267,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.2,286,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.25,308,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.3,323,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.35,340,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.45,370,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.5,384,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
NA,384,point,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.55,402,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.6,421,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.65,441,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.7,463,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.75,485,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.8,515,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.85,555,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.9,611,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.95,695,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.975,742,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.99,833,quantile,BG,2 wk ahead inc death,2021-08-22,2021-09-04
0.01,233,quantile,BG,3 wk ahead inc death,2021-08-22,2021-09-11
0.025,295,quantile,BG,3 wk ahead inc death,2021-08-22,2021-09-11
0.05,344,quantile,BG,3 wk ahead inc death,2021-08-22,2021-09-11
