quantile,value,type,location,target,forecast_date,target_end_date
0.01,92,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.025,106,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.05,120,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.1,136,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.15,148,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.2,158,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.25,166,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.3,175,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.35,183,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.4,191,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.45,201,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.5,209,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
NA,209,point,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.55,217,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.6,229,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.65,238,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.7,250,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.75,261,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.8,280,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.85,297,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.9,320,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.95,365,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.975,398,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.99,430,quantile,BE,1 wk ahead inc death,2022-01-23,2022-01-29
0.01,85,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.025,97,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.05,114,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.1,136,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.15,146,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.2,155,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.25,164,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.3,173,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.35,181,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.4,193,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.45,206,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.5,216,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
NA,216,point,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.55,223,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.6,236,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.65,246,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.7,258,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.75,273,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.8,289,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.85,309,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.9,335,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.95,392,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.975,435,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.99,468,quantile,BE,2 wk ahead inc death,2022-01-23,2022-02-05
0.01,78,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.025,89,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.05,102,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.1,117,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.15,129,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.2,140,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.25,149,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.3,157,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.35,166,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.4,178,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.45,185,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.5,195,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
NA,195,point,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.55,204,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.6,214,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.65,225,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.7,237,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.75,251,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.8,269,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.85,294,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.9,321,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.95,377,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.975,436,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.99,487,quantile,BE,3 wk ahead inc death,2022-01-23,2022-02-12
0.01,62,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.025,73,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.05,83,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.1,98,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.15,110,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.2,119,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.25,127,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.3,135,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.35,145,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.4,154,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.45,163,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.5,170,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
NA,170,point,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.55,178,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.6,188,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.65,197,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.7,209,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.75,224,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.8,238,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.85,260,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.9,291,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.95,334,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.975,382,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.99,426,quantile,BE,4 wk ahead inc death,2022-01-23,2022-02-19
0.01,357,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.025,404,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.05,448,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.1,490,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.15,521,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.2,557,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.25,578,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.3,601,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.35,617,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.4,642,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.45,665,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.5,689,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
NA,689,point,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.55,716,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.6,737,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.65,768,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.7,793,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.75,829,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.8,870,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.85,908,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.9,964,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.95,1056,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.975,1165,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.99,1296,quantile,BG,1 wk ahead inc death,2022-01-23,2022-01-29
0.01,357,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.025,433,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.05,485,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.1,541,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.15,583,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.2,620,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.25,658,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.3,688,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.35,717,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.4,752,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.45,785,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.5,816,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
NA,816,point,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.55,843,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.6,880,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.65,915,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.7,953,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.75,984,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.8,1027,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.85,1081,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.9,1173,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.95,1306,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.975,1430,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.99,1591,quantile,BG,2 wk ahead inc death,2022-01-23,2022-02-05
0.01,396,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.025,457,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.05,517,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.1,578,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.15,628,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.2,665,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.25,699,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.3,745,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.35,787,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.4,824,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.45,862,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.5,892,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
NA,892,point,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.55,938,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.6,975,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.65,1016,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.7,1065,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.75,1128,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.8,1178,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.85,1260,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.9,1380,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.95,1563,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.975,1723,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.99,1879,quantile,BG,3 wk ahead inc death,2022-01-23,2022-02-12
0.01,345,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.025,424,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.05,502,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.1,604,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.15,659,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.2,712,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.25,771,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.3,811,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.35,855,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.4,901,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.45,942,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.5,982,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
NA,982,point,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.55,1025,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.6,1091,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.65,1142,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.7,1219,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.75,1271,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.8,1323,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.85,1423,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.9,1550,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.95,1774,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.975,2035,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.99,2263,quantile,BG,4 wk ahead inc death,2022-01-23,2022-02-19
0.01,205,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.025,217,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.05,228,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.1,245,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.15,258,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.2,268,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.25,277,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.3,286,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.35,293,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.4,303,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.45,310,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.5,319,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
NA,319,point,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.55,327,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.6,334,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.65,346,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.7,356,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.75,368,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
0.8,379,quantile,CZ,1 wk ahead inc death,2022-01-23,2022-01-29
