quantile,value,type,location,target,forecast_date,target_end_date
0.01,60,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,68,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.05,74,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.1,82,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.15,89,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.2,94,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.25,100,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.3,106,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.35,111,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.4,115,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.45,121,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.5,127,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
NA,127,point,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.55,132,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.6,137,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.65,143,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.7,148,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.75,155,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.8,163,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.85,174,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.9,184,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.95,204,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,225,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.99,255,quantile,BE,1 wk ahead inc death,2022-01-09,2022-01-15
0.01,36,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,47,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.05,53,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.1,60,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.15,67,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.2,72,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.25,76,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.3,80,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.35,84,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.4,88,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.45,92,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.5,97,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
NA,97,point,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.55,101,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.6,105,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.65,109,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.7,115,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.75,120,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.8,127,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.85,136,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.9,148,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.95,167,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,185,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.99,200,quantile,BE,2 wk ahead inc death,2022-01-09,2022-01-22
0.01,28,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,33,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.05,37,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.1,43,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.15,48,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.2,52,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.25,55,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.3,57,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.35,60,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.4,63,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.45,66,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.5,69,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
NA,69,point,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.55,73,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.6,76,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.65,80,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.7,85,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.75,91,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.8,95,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.85,101,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
0.9,110,quantile,BE,3 wk ahead inc death,2022-01-09,2022-01-29
