quantile,value,type,location,target,forecast_date,target_end_date
0.01,78,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.025,87,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.05,95,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.1,101,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.15,106,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.2,110,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.25,114,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.3,118,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.35,122,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.4,125,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.45,129,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.5,133,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
NA,133,point,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.55,136,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.6,139,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.65,144,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.7,148,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.75,153,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.8,159,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.85,166,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.9,175,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.95,186,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.975,200,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.99,221,quantile,BE,1 wk ahead inc death,2021-05-16,2021-05-22
0.01,51,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.025,55,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.05,60,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.1,66,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.15,70,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.2,74,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.25,78,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.3,81,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.35,85,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.4,89,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.45,93,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.5,96,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
NA,96,point,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.55,100,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
0.6,103,quantile,BE,2 wk ahead inc death,2021-05-16,2021-05-29
