quantile,value,type,location,target,forecast_date,target_end_date
0.01,84,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.025,94,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.05,106,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.1,115,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.15,124,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.2,134,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.25,140,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.3,147,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.35,154,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.4,161,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.45,167,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.5,173,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
NA,173,point,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.55,182,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.6,188,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.65,193,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.7,200,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.75,208,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.8,218,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.85,230,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.9,246,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.95,276,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.975,307,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.99,334,quantile,BE,1 wk ahead inc death,2021-12-26,2022-01-01
0.01,50,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.025,57,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.05,65,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.1,75,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.15,81,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.2,87,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.25,93,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.3,98,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.35,104,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.4,109,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.45,112,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.5,118,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
NA,118,point,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.55,123,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.6,128,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.65,134,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.7,141,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.75,148,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.8,155,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.85,164,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.9,177,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.95,197,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.975,220,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.99,237,quantile,BE,2 wk ahead inc death,2021-12-26,2022-01-08
0.01,30,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.025,35,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.05,41,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.1,48,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.15,52,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.2,56,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.25,59,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.3,63,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.35,66,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.4,70,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.45,73,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.5,76,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
NA,76,point,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.55,80,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.6,83,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.65,87,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.7,91,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.75,95,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.8,101,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.85,108,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.9,117,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.95,131,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.975,152,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.99,173,quantile,BE,3 wk ahead inc death,2021-12-26,2022-01-15
0.01,17,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.025,21,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.05,25,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.1,30,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.15,33,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.2,35,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.25,38,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.3,39,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.35,42,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.4,44,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.45,46,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.5,48,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
NA,48,point,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.55,50,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.6,53,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.65,56,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.7,58,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.75,62,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.8,66,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.85,72,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.9,78,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.95,87,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.975,101,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.99,113,quantile,BE,4 wk ahead inc death,2021-12-26,2022-01-22
0.01,211,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.025,226,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.05,246,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.1,268,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.15,281,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.2,299,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.25,314,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.3,324,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.35,335,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.4,348,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.45,363,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.5,375,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
NA,375,point,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.55,389,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.6,404,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.65,416,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.7,428,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.75,444,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.8,464,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.85,490,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.9,527,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.95,565,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.975,606,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.99,649,quantile,BG,1 wk ahead inc death,2021-12-26,2022-01-01
0.01,151,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.025,165,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.05,182,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.1,210,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.15,226,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.2,238,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.25,250,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.3,262,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.35,272,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.4,283,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.45,295,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.5,306,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
NA,306,point,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.55,318,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.6,331,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.65,343,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.7,359,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.75,377,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.8,392,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.85,420,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.9,441,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.95,492,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.975,539,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.99,608,quantile,BG,2 wk ahead inc death,2021-12-26,2022-01-08
0.01,117,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.025,130,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.05,146,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.1,164,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.15,176,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.2,186,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.25,196,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.3,206,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.35,215,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.4,224,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.45,235,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.5,242,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
NA,242,point,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.55,250,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.6,260,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.65,270,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.7,282,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.75,302,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.8,321,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.85,345,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.9,377,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.95,427,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.975,477,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.99,541,quantile,BG,3 wk ahead inc death,2021-12-26,2022-01-15
0.01,81,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.025,95,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.05,104,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.1,122,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.15,135,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.2,143,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.25,154,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.3,162,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.35,169,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.4,177,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.45,183,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.5,190,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
NA,190,point,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.55,202,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.6,212,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
0.65,225,quantile,BG,4 wk ahead inc death,2021-12-26,2022-01-22
