quantile,value,type,location,target,forecast_date,target_end_date
0.010,19,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.025,22,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.050,25,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.100,27,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.150,29,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.200,31,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.250,32,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.300,34,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.350,35,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.400,37,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.450,39,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.500,40,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
NA,40,point,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.550,41,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.600,43,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.650,45,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.700,46,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.750,48,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.800,50,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.850,52,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.900,55,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.950,60,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.975,67,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.990,73,quantile,BE,1 wk ahead inc death,2021-09-26,2021-10-02
0.010,15,quantile,BE,2 wk ahead inc death,2021-09-26,2021-10-09
0.025,17,quantile,BE,2 wk ahead inc death,2021-09-26,2021-10-09
0.050,20,quantile,BE,2 wk ahead inc death,2021-09-26,2021-10-09
0.100,22,quantile,BE,2 wk ahead inc death,2021-09-26,2021-10-09
