quantile,value,type,location,target,forecast_date,target_end_date
0.01,20,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.025,23,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.05,26,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.1,29,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.15,31,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.2,33,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.25,34,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.3,36,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.35,37,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.4,39,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.45,40,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.5,42,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
NA,42,point,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.55,43,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.6,45,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.65,47,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.7,49,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.75,50,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.8,53,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.85,55,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.9,58,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.95,64,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.975,67,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.99,72,quantile,BE,1 wk ahead inc death,2021-10-03,2021-10-09
0.01,17,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.025,19,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.05,21,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.1,23,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.15,25,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.2,27,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.25,29,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.3,31,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.35,32,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.4,34,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.45,35,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.5,36,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
NA,36,point,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.55,38,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.6,39,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.65,41,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.7,43,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.75,45,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.8,48,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.85,51,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.9,54,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.95,60,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.975,66,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.99,73,quantile,BE,2 wk ahead inc death,2021-10-03,2021-10-16
0.01,11,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.025,14,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.05,16,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.1,18,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.15,20,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.2,22,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.25,24,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.3,25,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.35,26,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.4,28,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.45,29,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.5,31,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
NA,31,point,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.55,33,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.6,34,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.65,36,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.7,38,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.75,40,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.8,43,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.85,46,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.9,51,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.95,58,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.975,65,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.99,72,quantile,BE,3 wk ahead inc death,2021-10-03,2021-10-23
0.01,8,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.025,10,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.05,12,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.1,15,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.15,17,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.2,18,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.25,20,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.3,21,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.35,22,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.4,24,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.45,25,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.5,26,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
NA,26,point,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.55,28,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.6,30,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.65,32,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.7,34,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.75,37,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.8,39,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.85,42,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.9,46,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.95,55,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.975,63,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.99,72,quantile,BE,4 wk ahead inc death,2021-10-03,2021-10-30
0.01,249,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.025,272,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.05,300,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.1,327,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.15,353,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.2,367,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.25,386,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.3,402,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.35,419,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.4,432,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.45,451,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.5,466,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
NA,466,point,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.55,482,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.6,498,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.65,514,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.7,531,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.75,549,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.8,577,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.85,603,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.9,641,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.95,703,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.975,759,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.99,827,quantile,BG,1 wk ahead inc death,2021-10-03,2021-10-09
0.01,206,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.025,228,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.05,262,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.1,295,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.15,317,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.2,339,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.25,352,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.3,369,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.35,388,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.4,399,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.45,417,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.5,436,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
NA,436,point,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.55,449,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.6,476,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.65,493,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.7,515,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.75,535,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.8,569,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.85,605,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.9,650,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.95,724,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.975,773,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.99,871,quantile,BG,2 wk ahead inc death,2021-10-03,2021-10-16
0.01,181,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.025,198,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.05,224,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.1,257,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.15,280,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.2,298,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.25,315,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.3,332,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.35,346,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.4,361,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.45,376,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.5,395,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
NA,395,point,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.55,411,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.6,429,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.65,448,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.7,471,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.75,495,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.8,517,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.85,560,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.9,612,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.95,717,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.975,796,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.99,915,quantile,BG,3 wk ahead inc death,2021-10-03,2021-10-23
0.01,161,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.025,182,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.05,196,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.1,216,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.15,242,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.2,258,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.25,276,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.3,292,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.35,302,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.4,321,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.45,337,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.5,352,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
NA,352,point,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.55,370,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.6,395,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.65,415,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.7,436,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.75,468,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.8,509,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.85,554,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.9,612,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.95,713,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.975,793,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.99,905,quantile,BG,4 wk ahead inc death,2021-10-03,2021-10-30
0.01,14,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.025,15,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.05,18,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.1,20,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.15,22,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.2,23,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.25,24,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.3,25,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.35,26,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.4,27,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.45,28,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.5,29,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
NA,29,point,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.55,29,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.6,30,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.65,32,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.7,33,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.75,34,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.8,36,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.85,38,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.9,40,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.95,46,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.975,49,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.99,55,quantile,CZ,1 wk ahead inc death,2021-10-03,2021-10-09
0.01,16,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.025,18,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.05,20,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.1,23,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.15,25,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.2,27,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.25,29,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.3,31,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.35,32,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.4,34,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.45,35,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.5,37,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
NA,37,point,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.55,38,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.6,40,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.65,42,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.7,43,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.75,45,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.8,47,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.85,50,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.9,54,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.95,59,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.975,68,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.99,75,quantile,CZ,2 wk ahead inc death,2021-10-03,2021-10-16
0.01,17,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.025,21,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.05,23,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.1,27,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.15,31,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.2,33,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.25,35,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.3,37,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.35,40,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.4,41,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.45,43,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.5,46,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
NA,46,point,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.55,47,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.6,50,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.65,52,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.7,55,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.75,58,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.8,61,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.85,66,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.9,72,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.95,82,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.975,97,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.99,108,quantile,CZ,3 wk ahead inc death,2021-10-03,2021-10-23
0.01,21,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.025,24,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.05,28,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.1,32,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.15,36,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.2,39,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.25,43,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.3,46,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.35,48,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.4,51,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.45,54,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.5,57,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
NA,57,point,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.55,60,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.6,63,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.65,67,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.7,70,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.75,75,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.8,80,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.85,88,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.9,99,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.95,121,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.975,145,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.99,168,quantile,CZ,4 wk ahead inc death,2021-10-03,2021-10-30
0.01,5,quantile,DK,1 wk ahead inc death,2021-10-03,2021-10-09
0.025,6,quantile,DK,1 wk ahead inc death,2021-10-03,2021-10-09
