quantile,value,type,location,target,forecast_date,target_end_date
0.01,10,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.025,11,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.05,12,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.1,15,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.15,16,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.2,17,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.25,18,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.3,18,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.35,19,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.45,21,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.5,22,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
NA,22,point,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.55,22,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.6,23,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.65,24,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.7,25,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.75,27,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.8,28,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.85,30,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.9,32,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.95,35,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.975,37,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.99,42,quantile,BE,1 wk ahead inc death,2021-08-15,2021-08-21
0.01,7,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.025,9,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.05,10,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.1,12,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.15,13,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.2,14,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.25,15,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.3,16,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.35,17,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.45,19,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.5,20,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
NA,20,point,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.55,21,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.6,21,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.65,23,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.7,24,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.75,25,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.8,26,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.85,28,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.9,30,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.95,34,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.975,38,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.99,46,quantile,BE,2 wk ahead inc death,2021-08-15,2021-08-28
0.01,4,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.025,6,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.05,7,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.1,8,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.15,10,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.2,11,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.25,12,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.3,13,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.35,13,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.45,15,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.5,16,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
NA,16,point,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.55,17,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.6,18,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.65,20,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.7,21,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.75,23,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.8,24,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.85,26,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.9,30,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.95,34,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.975,39,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.99,42,quantile,BE,3 wk ahead inc death,2021-08-15,2021-09-04
0.01,3,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.025,3,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.05,4,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.1,5,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.15,7,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.2,8,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.25,8,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.3,9,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.35,10,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.45,12,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.5,13,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
NA,13,point,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.55,14,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.6,16,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.65,17,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.7,19,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.75,20,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.8,23,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.85,25,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.9,28,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.95,34,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.975,37,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.99,43,quantile,BE,4 wk ahead inc death,2021-08-15,2021-09-11
0.01,56,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.025,61,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.05,66,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.1,73,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.15,79,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.2,84,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.25,90,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.3,95,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.35,98,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.45,106,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.5,110,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
NA,110,point,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.55,114,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.6,119,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.65,126,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.7,132,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.75,138,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.8,144,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.85,152,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.9,164,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.95,179,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.975,197,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.99,211,quantile,BG,1 wk ahead inc death,2021-08-15,2021-08-21
0.01,80,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.025,89,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.05,101,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.1,116,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.15,129,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.2,143,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.25,152,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.3,162,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.35,171,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.45,188,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.5,196,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
NA,196,point,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.55,203,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.6,212,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.65,223,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.7,234,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.75,246,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.8,258,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.85,277,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.9,300,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.95,338,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.975,372,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.99,420,quantile,BG,2 wk ahead inc death,2021-08-15,2021-08-28
0.01,134,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.025,156,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.05,172,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.1,197,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.15,214,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.2,231,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.25,248,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.3,263,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.35,278,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.45,312,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.5,326,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
NA,326,point,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.55,345,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.6,357,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.65,376,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.7,402,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
0.75,429,quantile,BG,3 wk ahead inc death,2021-08-15,2021-09-04
