quantile,value,type,location,target,forecast_date,target_end_date
0.01,15,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.025,18,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.05,20,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.1,22,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.15,24,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.2,25,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.25,26,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.3,27,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.35,28,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.4,29,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.45,30,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.5,32,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
NA,32,point,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.55,33,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.6,34,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.65,35,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.7,36,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.75,38,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.8,39,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.85,41,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.9,44,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.95,48,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.975,54,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.99,59,quantile,BE,1 wk ahead inc death,2021-06-20,2021-06-26
0.01,8,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.025,10,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.05,11,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.1,13,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.15,15,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.2,16,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.25,17,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.3,18,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.35,19,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.4,19,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.45,20,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.5,21,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
NA,21,point,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.55,22,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.6,23,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.65,24,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.7,26,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.75,27,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.8,29,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.85,31,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.9,34,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.95,39,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.975,43,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.99,52,quantile,BE,2 wk ahead inc death,2021-06-20,2021-07-03
0.01,4,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.025,5,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.05,6,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.1,7,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.15,8,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.2,9,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.25,10,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.3,11,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.35,11,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.4,12,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.45,13,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.5,14,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
NA,14,point,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.55,15,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.6,16,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.65,17,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.7,18,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.75,20,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.8,21,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.85,23,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.9,26,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.95,32,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.975,40,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.99,53,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.01,1,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.025,2,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.05,3,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.1,4,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.15,5,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.2,6,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.25,6,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.3,7,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.35,7,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
