quantile,value,type,location,target,forecast_date,target_end_date
0.010,64,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.025,72,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.050,85,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.100,93,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.150,102,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.200,109,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.250,116,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.300,122,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.350,127,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.400,133,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.450,140,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.500,145,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
NA,145,point,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.550,150,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.600,157,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.650,164,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.700,173,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.750,181,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.800,188,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.850,198,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.900,210,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.950,231,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.975,245,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.990,273,quantile,BE,1 wk ahead inc death,2022-01-02,2022-01-08
0.010,42,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.025,47,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.050,54,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.100,62,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.150,68,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.200,74,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.250,80,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.300,85,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.350,90,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.400,94,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.450,99,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
0.500,102,quantile,BE,2 wk ahead inc death,2022-01-02,2022-01-15
NA,102,point,BE,2 wk ahead inc death,2022-01-02,2022-01-15
