quantile,value,type,location,target,forecast_date,target_end_date
0.01,115,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.025,132,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.05,148,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.1,167,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.15,179,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.2,192,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.25,204,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.3,213,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.35,225,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.4,234,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.45,247,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.5,258,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
NA,258,point,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.55,274,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.6,287,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.65,301,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.7,315,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.75,331,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.8,356,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.85,380,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.9,413,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.95,457,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.975,507,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.99,539,quantile,BE,1 wk ahead inc death,2022-02-06,2022-02-12
0.01,87,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.025,100,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.05,115,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.1,131,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.15,144,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.2,155,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.25,166,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.3,175,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.35,186,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.4,199,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.45,210,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.5,220,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
NA,220,point,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.55,231,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.6,242,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.65,252,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.7,267,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.75,285,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.8,303,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.85,326,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.9,363,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.95,418,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.975,489,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.99,541,quantile,BE,2 wk ahead inc death,2022-02-06,2022-02-19
0.01,65,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.025,77,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.05,86,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.1,97,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.15,107,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.2,117,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.25,125,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.3,133,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.35,140,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.4,146,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.45,153,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.5,162,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
NA,162,point,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.55,169,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.6,176,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.65,188,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.7,202,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.75,216,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.8,234,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.85,258,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.9,290,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.95,327,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.975,373,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.99,427,quantile,BE,3 wk ahead inc death,2022-02-06,2022-02-26
0.01,40,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.025,45,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.05,55,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.1,65,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.15,72,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.2,78,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.25,85,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.3,90,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.35,97,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.4,103,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.45,109,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.5,118,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
NA,118,point,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.55,124,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.6,131,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.65,141,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.7,151,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.75,163,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.8,178,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.85,199,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.9,226,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.95,265,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.975,301,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.99,373,quantile,BE,4 wk ahead inc death,2022-02-06,2022-03-05
0.01,310,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.025,330,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.05,353,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.1,392,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.15,417,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.2,441,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.25,461,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.3,480,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.35,500,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.4,516,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.45,532,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.5,554,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
NA,554,point,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.55,572,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.6,594,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.65,610,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.7,629,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.75,658,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.8,681,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.85,712,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.9,754,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.95,814,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.975,867,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.99,951,quantile,BG,1 wk ahead inc death,2022-02-06,2022-02-12
0.01,248,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.025,282,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.05,311,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.1,338,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.15,365,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.2,388,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.25,409,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.3,426,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.35,447,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.4,464,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
0.45,480,quantile,BG,2 wk ahead inc death,2022-02-06,2022-02-19
