quantile,value,type,location,target,forecast_date,target_end_date
0.01,142,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.025,148,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.05,161,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.1,172,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.15,182,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.2,190,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.25,198,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.3,204,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.35,211,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.4,217,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.45,223,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.5,228,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
NA,228,point,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.55,234,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.6,241,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.65,248,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.7,256,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.75,264,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.8,273,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.85,285,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.9,295,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.95,319,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.975,339,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.99,356,quantile,BE,1 wk ahead inc death,2021-04-18,2021-04-24
0.01,85,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.025,98,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.05,108,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.1,121,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.15,131,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.2,138,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.25,146,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.3,152,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.35,158,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.4,164,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.45,169,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.5,174,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
NA,174,point,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.55,180,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.6,188,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.65,196,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.7,204,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.75,213,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.8,223,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.85,234,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.9,251,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.95,283,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.975,320,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.99,345,quantile,BE,2 wk ahead inc death,2021-04-18,2021-05-01
0.01,52,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.025,58,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.05,67,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.1,75,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.15,83,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.2,91,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.25,97,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.3,101,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.35,106,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.4,111,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.45,116,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.5,121,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
NA,121,point,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.55,128,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.6,135,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.65,142,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.7,149,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.75,161,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.8,173,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.85,189,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.9,203,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.95,230,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.975,257,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.99,310,quantile,BE,3 wk ahead inc death,2021-04-18,2021-05-08
0.01,25,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.025,30,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.05,38,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.1,45,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.15,51,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.2,56,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.25,61,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.3,66,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.35,71,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.4,75,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.45,79,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.5,85,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
NA,85,point,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.55,91,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.6,95,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.65,101,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.7,110,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.75,118,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.8,127,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.85,139,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.9,155,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.95,181,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.975,214,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.99,235,quantile,BE,4 wk ahead inc death,2021-04-18,2021-05-15
0.01,388,quantile,BG,1 wk ahead inc death,2021-04-18,2021-04-24
0.025,422,quantile,BG,1 wk ahead inc death,2021-04-18,2021-04-24
