quantile,value,type,location,target,forecast_date,target_end_date
0.01,49,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.025,56,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.05,60,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.1,63,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.15,67,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.2,70,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.25,72,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.3,75,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.35,77,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.4,80,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.45,82,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.5,84,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
NA,84,point,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.55,86,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.6,89,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.65,92,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.7,95,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.75,98,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.8,102,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.85,108,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.9,113,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.95,122,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.975,129,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.99,139,quantile,BE,1 wk ahead inc death,2021-05-30,2021-06-05
0.01,31,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.025,37,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.05,40,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.1,44,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.15,48,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.2,52,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.25,55,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.3,58,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.35,61,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.4,65,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.45,67,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.5,70,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
NA,70,point,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.55,74,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.6,77,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.65,80,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.7,84,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.75,88,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.8,93,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.85,99,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.9,110,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.95,126,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.975,142,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.99,157,quantile,BE,2 wk ahead inc death,2021-05-30,2021-06-12
0.01,20,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.025,23,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.05,26,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.1,31,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.15,34,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.2,38,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.25,40,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.3,44,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.35,47,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.4,50,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.45,53,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.5,57,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
NA,57,point,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.55,61,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.6,65,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.65,69,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.7,74,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.75,80,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.8,89,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.85,99,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.9,111,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.95,135,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.975,152,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.99,181,quantile,BE,3 wk ahead inc death,2021-05-30,2021-06-19
0.01,12,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.025,15,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.05,17,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.1,21,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.15,25,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.2,28,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.25,31,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.3,33,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.35,37,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.4,39,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.45,43,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.5,47,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
NA,47,point,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.55,51,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.6,55,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.65,62,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.7,69,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.75,76,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.8,83,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.85,95,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.9,115,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.95,146,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.975,176,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.99,190,quantile,BE,4 wk ahead inc death,2021-05-30,2021-06-26
0.01,62,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.025,70,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.05,78,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.1,89,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.15,96,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.2,102,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.25,105,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.3,109,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.35,114,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.4,117,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.45,122,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.5,125,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
NA,125,point,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.55,130,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
0.6,134,quantile,BG,1 wk ahead inc death,2021-05-30,2021-06-05
