quantile,value,type,location,target,forecast_date,target_end_date
0.01,8,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.025,10,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.05,11,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.1,12,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.15,14,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.2,15,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.25,16,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.3,17,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.35,18,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.4,18,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.45,19,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.5,20,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
NA,20,point,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.55,20,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.6,21,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.65,22,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.7,23,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.75,25,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.8,26,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.85,27,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.9,29,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.95,32,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.975,35,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.99,41,quantile,BE,1 wk ahead inc death,2021-08-01,2021-08-07
0.01,5,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.025,8,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.05,9,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.1,11,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.15,12,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.2,13,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.25,15,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.3,16,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.35,17,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.4,18,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.45,20,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.5,21,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
NA,21,point,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.55,22,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.6,23,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.65,25,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.7,26,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.75,28,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.8,30,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.85,33,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.9,37,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.95,42,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.975,47,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.99,58,quantile,BE,2 wk ahead inc death,2021-08-01,2021-08-14
0.01,4,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.025,5,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.05,7,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.1,9,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.15,11,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.2,12,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.25,13,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.3,15,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.35,16,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.4,17,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.45,19,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.5,20,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
NA,20,point,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.55,22,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.6,24,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.65,25,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.7,28,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.75,31,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.8,33,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.85,38,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.9,43,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.95,53,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.975,63,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.99,80,quantile,BE,3 wk ahead inc death,2021-08-01,2021-08-21
0.01,3,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.025,4,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.05,5,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.1,7,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.15,9,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.2,10,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.25,12,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.3,14,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.35,15,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.4,17,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.45,18,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.5,20,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
NA,20,point,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.55,22,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.6,25,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.65,28,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.7,30,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.75,34,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.8,38,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.85,43,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.9,51,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.95,66,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.975,80,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.99,96,quantile,BE,4 wk ahead inc death,2021-08-01,2021-08-28
0.01,8,quantile,BG,1 wk ahead inc death,2021-08-01,2021-08-07
0.025,10,quantile,BG,1 wk ahead inc death,2021-08-01,2021-08-07
0.05,12,quantile,BG,1 wk ahead inc death,2021-08-01,2021-08-07
