quantile,value,type,location,target,forecast_date,target_end_date
0.01,104,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.025,115,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.05,130,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.1,144,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.15,155,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.2,164,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.25,172,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.3,179,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.35,185,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.4,193,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.45,200,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.5,208,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
NA,208,point,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.55,218,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.6,226,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.65,234,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.7,242,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.75,251,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.8,261,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.85,278,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.9,294,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.95,325,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.975,350,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.99,377,quantile,BE,1 wk ahead inc death,2021-11-21,2021-11-27
0.01,89,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.025,99,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.05,109,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.1,126,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.15,137,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.2,150,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.25,158,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.3,165,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.35,172,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.4,180,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.45,187,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.5,194,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
NA,194,point,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.55,203,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.6,209,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.65,218,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.7,230,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.75,241,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.8,252,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.85,266,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.9,287,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.95,310,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.975,332,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.99,369,quantile,BE,2 wk ahead inc death,2021-11-21,2021-12-04
0.01,74,quantile,BE,3 wk ahead inc death,2021-11-21,2021-12-11
0.025,81,quantile,BE,3 wk ahead inc death,2021-11-21,2021-12-11
0.05,91,quantile,BE,3 wk ahead inc death,2021-11-21,2021-12-11
0.1,103,quantile,BE,3 wk ahead inc death,2021-11-21,2021-12-11
0.15,115,quantile,BE,3 wk ahead inc death,2021-11-21,2021-12-11
