quantile,value,type,location,target,forecast_date,target_end_date
0.01,134,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.025,147,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.05,160,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.1,170,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.15,178,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.2,187,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.25,193,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.3,200,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.35,206,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.4,212,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.45,218,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.5,226,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
NA,226,point,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.55,231,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.6,237,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.65,244,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.7,249,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.75,256,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.8,266,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.85,278,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.9,295,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.95,324,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.975,341,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.99,376,quantile,BE,1 wk ahead inc death,2021-05-02,2021-05-08
0.01,95,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.025,101,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.05,110,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.1,125,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.15,135,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.2,144,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.25,150,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.3,159,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.35,165,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.4,173,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.45,180,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.5,186,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
NA,186,point,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.55,195,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.6,205,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.65,212,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.7,222,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.75,233,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.8,246,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.85,271,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.9,299,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.95,337,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.975,385,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.99,440,quantile,BE,2 wk ahead inc death,2021-05-02,2021-05-15
0.01,57,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.025,66,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.05,75,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.1,86,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.15,95,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.2,103,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.25,108,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.3,114,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.35,123,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.4,130,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.45,140,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.5,147,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
NA,147,point,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.55,156,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.6,165,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.65,176,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.7,189,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.75,202,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.8,225,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.85,251,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.9,289,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.95,349,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.975,398,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.99,455,quantile,BE,3 wk ahead inc death,2021-05-02,2021-05-22
0.01,36,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.025,42,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.05,48,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.1,56,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.15,63,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.2,69,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.25,75,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.3,82,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.35,90,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.4,99,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.45,107,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.5,116,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
NA,116,point,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.55,124,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.6,133,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.65,146,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.7,161,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.75,176,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.8,196,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.85,228,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.9,261,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.95,334,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.975,408,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.99,450,quantile,BE,4 wk ahead inc death,2021-05-02,2021-05-29
0.01,266,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.025,285,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.05,307,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.1,339,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.15,355,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.2,378,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.25,391,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.3,405,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.35,419,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.4,433,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.45,444,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.5,461,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
NA,461,point,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.55,476,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.6,488,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.65,509,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.7,524,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.75,542,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.8,561,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.85,584,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.9,613,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
0.95,671,quantile,BG,1 wk ahead inc death,2021-05-02,2021-05-08
