quantile,value,type,location,target,forecast_date,target_end_date
0.010,65,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.025,73,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.050,78,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.100,89,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.150,96,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.200,102,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.250,106,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.300,111,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.350,115,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.400,119,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.450,123,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.500,126,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
NA,126,point,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.550,130,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.600,134,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.650,140,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.700,145,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.750,151,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.800,158,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.850,167,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.900,176,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.950,193,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.975,205,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.990,215,quantile,BE,1 wk ahead inc death,2021-11-07,2021-11-13
0.010,52,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.025,59,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.050,64,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.100,73,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.150,80,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.200,86,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.250,90,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.300,95,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
0.350,98,quantile,BE,2 wk ahead inc death,2021-11-07,2021-11-20
