quantile,value,type,location,target,forecast_date,target_end_date
0.01,10,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.025,12,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.05,14,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.1,16,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.15,18,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.2,19,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.25,20,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.3,21,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.35,22,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.4,23,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.45,24,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.5,25,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
NA,25,point,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.55,26,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.6,27,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.65,29,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.7,30,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.75,32,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.8,33,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.85,35,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.9,38,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.95,42,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.975,46,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.99,50,quantile,BE,1 wk ahead inc death,2021-08-08,2021-08-14
0.01,9,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.025,11,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.05,13,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.1,16,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.15,17,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.2,19,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.25,21,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.3,22,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.35,23,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.4,24,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.45,26,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.5,27,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
NA,27,point,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.55,28,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.6,30,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.65,31,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.7,33,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.75,35,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.8,37,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.85,41,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.9,46,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.95,52,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.975,58,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.99,65,quantile,BE,2 wk ahead inc death,2021-08-08,2021-08-21
0.01,8,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.025,10,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.05,12,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.1,14,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.15,16,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.2,18,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.25,20,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.3,22,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.35,23,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.4,25,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.45,27,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.5,29,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
NA,29,point,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.55,30,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.6,32,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.65,35,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.7,38,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.75,41,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.8,45,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.85,50,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.9,56,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.95,67,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.975,79,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.99,90,quantile,BE,3 wk ahead inc death,2021-08-08,2021-08-28
0.01,8,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.025,10,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.05,12,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.1,14,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.15,17,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.2,19,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.25,21,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.3,23,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.35,25,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.4,27,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.45,30,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.5,32,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
NA,32,point,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.55,34,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.6,37,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.65,40,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.7,43,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.75,47,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.8,53,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.85,61,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.9,69,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.95,82,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.975,99,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.99,119,quantile,BE,4 wk ahead inc death,2021-08-08,2021-09-04
0.01,25,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.025,28,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.05,31,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.1,36,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.15,39,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.2,42,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.25,44,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.3,47,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.35,49,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.4,51,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.45,54,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.5,56,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
NA,56,point,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.55,59,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.6,61,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.65,64,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.7,67,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.75,70,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.8,74,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.85,78,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.9,85,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.95,96,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.975,102,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.99,109,quantile,BG,1 wk ahead inc death,2021-08-08,2021-08-14
0.01,37,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.025,41,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.05,45,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.1,53,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.15,59,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.2,64,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.25,68,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.3,73,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.35,77,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.4,81,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.45,86,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.5,90,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
NA,90,point,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.55,95,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.6,100,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.65,106,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.7,113,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.75,121,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.8,127,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.85,138,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.9,152,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.95,169,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.975,183,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
0.99,202,quantile,BG,2 wk ahead inc death,2021-08-08,2021-08-21
