quantile,value,type,location,target,forecast_date,target_end_date
0.01,21,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.025,25,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.05,27,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.1,30,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.15,31,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.2,33,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.25,35,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.3,36,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.35,37,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.4,39,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.45,40,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.5,41,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
NA,41,point,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.55,43,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.6,44,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.65,46,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.7,47,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.75,49,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.8,51,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.85,53,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.9,57,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.95,61,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.975,67,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.99,73,quantile,BE,1 wk ahead inc death,2021-06-13,2021-06-19
0.01,12,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.025,15,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.05,16,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.1,18,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.15,19,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.2,21,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.25,22,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.3,23,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.35,24,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.4,26,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.45,27,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.5,28,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
NA,28,point,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.55,29,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.6,30,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.65,32,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.7,34,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.75,35,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.8,37,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.85,39,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.9,42,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.95,47,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.975,53,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.99,62,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.01,5,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.025,7,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.05,8,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.1,10,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.15,11,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.2,12,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.25,13,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.3,14,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.35,15,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.4,16,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.45,17,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.5,19,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
NA,19,point,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.55,19,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.6,20,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.65,21,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.7,23,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.75,24,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.8,26,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.85,29,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.9,32,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.95,37,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.975,44,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.99,54,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.01,3,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.025,3,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.05,4,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.1,6,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.15,7,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.2,7,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.25,8,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.3,9,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.35,10,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.4,10,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.45,11,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.5,12,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
NA,12,point,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.55,13,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.6,14,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.65,15,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
