quantile,value,type,location,target,forecast_date,target_end_date
0.01,67,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.025,72,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.05,77,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.1,82,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.15,88,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.2,92,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.25,95,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.3,97,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.35,100,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.4,104,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.45,106,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.5,109,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
NA,109,point,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.55,112,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.6,115,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.65,118,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.7,121,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.75,125,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.8,130,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.85,136,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.9,142,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.95,153,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.975,162,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.99,176,quantile,BE,1 wk ahead inc death,2021-05-23,2021-05-29
0.01,45,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.025,49,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.05,52,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.1,58,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.15,63,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.2,67,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.25,70,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.3,73,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.35,77,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.4,79,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.45,82,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.5,85,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
NA,85,point,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.55,88,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.6,92,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.65,96,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.7,100,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.75,105,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.8,112,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.85,120,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.9,129,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.95,145,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.975,169,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.99,190,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.01,28,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.025,30,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.05,33,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.1,40,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.15,43,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.2,47,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
