quantile,value,type,location,target,forecast_date,target_end_date
0.01,14,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.025,17,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.05,19,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.1,21,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.15,23,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.2,24,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.25,25,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.3,26,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.35,27,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.4,29,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.45,30,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.5,31,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
NA,31,point,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.55,32,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.6,33,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.65,34,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.7,36,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.75,37,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.8,38,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.85,40,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.9,42,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.95,46,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.975,50,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.99,56,quantile,BE,1 wk ahead inc death,2021-09-05,2021-09-11
0.01,11,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.025,13,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.05,14,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.1,17,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.15,18,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.2,20,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.25,21,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.3,22,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.35,23,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.4,24,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.45,25,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.5,26,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
NA,26,point,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.55,27,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.6,29,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.65,30,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.7,32,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.75,33,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.8,35,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.85,38,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.9,41,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.95,45,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.975,50,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.99,56,quantile,BE,2 wk ahead inc death,2021-09-05,2021-09-18
0.01,8,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.025,9,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.05,10,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.1,12,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.15,13,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.2,15,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.25,16,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.3,17,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.35,19,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.4,20,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.45,21,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.5,22,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
NA,22,point,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.55,23,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.6,24,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.65,25,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.7,27,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.75,28,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.8,30,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.85,33,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.9,37,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.95,43,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.975,48,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.99,57,quantile,BE,3 wk ahead inc death,2021-09-05,2021-09-25
0.01,5,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.025,6,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.05,7,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.1,9,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.15,10,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.2,11,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
0.25,12,quantile,BE,4 wk ahead inc death,2021-09-05,2021-10-02
