location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,237,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.01,180,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.025,180,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.05,202,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.1,207,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.15,210,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.2,219,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.25,219,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.3,222,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.35,229,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.4,229,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.45,237,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.5,237,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.55,242,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.6,242,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.65,248,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.7,251,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.75,251,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.8,255,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.85,262,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.9,269,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.95,269,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.975,269,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,quantile,0.99,269,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
AT,point,,153,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.01,101,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.025,107,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.05,112,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.1,123,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.15,129,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.2,132,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.25,136,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.3,140,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.35,143,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.4,147,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.45,150,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.5,153,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.55,156,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.6,158,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.65,161,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.7,164,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.75,167,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.8,170,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.85,173,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.9,178,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.95,183,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.975,188,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,quantile,0.99,199,2022-01-01,2021-12-20,2 wk ahead inc death,forecast
AT,point,,102,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.01,48,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.025,57,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.05,64,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.1,72,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.15,78,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.2,83,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.25,87,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.3,90,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.35,93,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.4,96,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.45,99,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.5,102,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.55,105,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.6,108,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.65,112,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.7,115,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.75,119,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.8,123,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.85,128,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.9,134,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.95,145,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.975,157,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,quantile,0.99,169,2022-01-08,2021-12-20,3 wk ahead inc death,forecast
AT,point,,96,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.01,27,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.025,34,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.05,43,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.1,54,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.15,62,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.2,68,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.25,73,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.3,78,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.35,83,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.4,87,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.45,92,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.5,96,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.55,100,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.6,104,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.65,109,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.7,114,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.75,119,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.8,127,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.85,134,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.9,144,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.95,166,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.975,186,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
AT,quantile,0.99,217,2022-01-15,2021-12-20,4 wk ahead inc death,forecast
BE,point,,294,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.01,250,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.025,250,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.05,250,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.1,256,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.15,257,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.2,258,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.25,268,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.3,270,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.35,273,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.4,288,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.45,293,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.5,294,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.55,294,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.6,297,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.65,306,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.7,306,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.75,308,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.8,309,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.85,322,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.9,327,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.95,332,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.975,332,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,quantile,0.99,332,2021-12-25,2021-12-20,1 wk ahead inc death,forecast
BE,point,,1366,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.01,1059,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.025,1095,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.05,1130,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.1,1181,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.15,1205,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.2,1238,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.25,1260,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.3,1278,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.35,1297,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.4,1317,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.45,1344,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.5,1366,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.55,1387,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.6,1402,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.65,1423,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.7,1464,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.75,1490,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
BE,quantile,0.8,1513,2021-12-25,2021-12-20,1 wk ahead inc hosp,forecast
