location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,343,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.01,274,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.025,274,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.05,288,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.1,290,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.15,312,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.2,312,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.25,328,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.3,328,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.35,331,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.4,335,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.45,337,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.5,343,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.55,343,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.6,347,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.65,352,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.7,358,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.75,362,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.8,367,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.85,371,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.9,376,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.95,420,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.975,420,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,quantile,0.99,420,2021-12-04,2021-11-29,1 wk ahead inc death,forecast
AT,point,,309,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.01,213,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.025,226,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.05,238,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.1,254,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.15,264,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.2,273,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.25,280,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.3,287,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.35,293,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.4,298,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.45,304,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.5,309,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.55,314,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.6,320,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.65,325,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.7,331,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.75,336,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.8,343,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.85,352,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.9,364,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
AT,quantile,0.95,382,2021-12-11,2021-11-29,2 wk ahead inc death,forecast
