location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,380,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.01,310,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.025,310,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.05,324,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.1,325,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.15,327,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.2,330,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.25,350,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.3,366,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.35,370,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.4,374,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.45,377,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.5,380,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.55,384,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.6,388,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.65,392,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.7,399,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.75,400,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.8,409,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.85,414,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.9,418,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.95,463,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.975,463,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,quantile,0.99,463,2021-11-27,2021-11-22,1 wk ahead inc death,forecast
AT,point,,432,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.01,310,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.025,325,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.05,339,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.1,359,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.15,371,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.2,382,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.25,392,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.3,401,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.35,409,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.4,417,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.45,425,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.5,432,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.55,439,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.6,445,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.65,452,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.7,460,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
AT,quantile,0.75,468,2021-12-04,2021-11-22,2 wk ahead inc death,forecast
