location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,398,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.01,326,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.025,326,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.05,326,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.1,346,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.15,371,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.2,373,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.25,384,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.3,387,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.35,397,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.4,397,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.45,397,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.5,398,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.55,399,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.6,401,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.65,407,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.7,416,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.75,420,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.8,420,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.85,422,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.9,425,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.95,490,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.975,490,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,quantile,0.99,490,2021-12-11,2021-12-06,1 wk ahead inc death,forecast
AT,point,,386,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.01,281,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.025,297,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.05,312,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.1,328,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.15,339,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.2,348,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.25,357,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.3,363,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.35,369,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.4,374,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.45,380,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.5,386,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.55,391,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.6,397,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.65,402,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.7,409,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.75,416,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.8,425,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.85,437,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.9,450,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.95,475,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.975,493,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,quantile,0.99,516,2021-12-18,2021-12-06,2 wk ahead inc death,forecast
AT,point,,365,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.01,232,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.025,252,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.05,268,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.1,288,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.15,301,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.2,313,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.25,325,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.3,333,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.35,342,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.4,350,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.45,357,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.5,365,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.55,373,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.6,382,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.65,391,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.7,401,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.75,413,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.8,427,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.85,442,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.9,464,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.95,496,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.975,523,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,quantile,0.99,560,2021-12-25,2021-12-06,3 wk ahead inc death,forecast
AT,point,,327,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.01,167,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.025,188,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.05,205,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.1,229,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.15,244,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.2,259,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.25,271,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.3,283,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.35,294,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.4,305,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.45,316,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.5,327,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.55,338,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.6,351,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.65,365,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.7,379,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
AT,quantile,0.75,394,2022-01-01,2021-12-06,4 wk ahead inc death,forecast
