location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,288,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.01,224,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.025,224,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.05,224,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.1,237,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.15,237,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.2,241,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.25,257,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.3,275,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.35,276,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.4,278,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.45,280,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.5,288,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.55,289,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.6,292,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.65,300,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.7,302,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.75,310,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.8,314,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.85,317,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.9,325,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.95,355,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.975,355,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,quantile,0.99,355,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
AT,point,,345,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.01,239,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.025,252,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.05,265,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.1,281,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.15,293,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.2,302,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.25,310,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.3,317,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.35,325,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.4,332,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.45,339,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.5,345,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.55,352,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.6,357,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.65,364,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.7,370,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.75,377,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.8,385,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.85,393,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.9,406,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.95,426,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.975,441,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,quantile,0.99,460,2021-11-27,2021-11-15,2 wk ahead inc death,forecast
AT,point,,380,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.01,237,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.025,256,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.05,275,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.1,300,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.15,315,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.2,326,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.25,337,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.3,347,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.35,355,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.4,363,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.45,371,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.5,380,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.55,388,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.6,397,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.65,405,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.7,413,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.75,424,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.8,436,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.85,450,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.9,466,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.95,493,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.975,521,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,quantile,0.99,554,2021-12-04,2021-11-15,3 wk ahead inc death,forecast
AT,point,,385,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.01,207,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.025,234,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.05,258,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.1,284,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.15,305,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.2,319,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.25,332,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.3,343,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.35,354,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.4,365,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.45,375,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.5,385,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.55,395,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.6,406,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.65,418,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.7,430,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.75,444,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.8,459,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.85,477,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.9,499,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.95,538,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.975,572,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
AT,quantile,0.99,609,2021-12-11,2021-11-15,4 wk ahead inc death,forecast
BE,point,,324,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.01,273,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.025,273,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.05,279,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.1,281,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.15,285,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.2,286,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.25,292,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.3,297,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.35,309,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.4,316,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.45,319,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.5,324,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.55,325,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.6,331,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.65,333,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.7,333,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.75,336,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.8,342,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.85,345,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.9,357,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.95,357,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.975,358,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,quantile,0.99,358,2021-11-20,2021-11-15,1 wk ahead inc death,forecast
BE,point,,1490,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.01,1279,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.025,1279,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.05,1279,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.1,1376,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.15,1377,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.2,1393,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.25,1398,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.3,1412,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
BE,quantile,0.35,1466,2021-11-20,2021-11-15,1 wk ahead inc hosp,forecast
