location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,347,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.01,271,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.025,271,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.05,271,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.1,311,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.15,313,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.2,319,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.25,326,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.3,332,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.35,332,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.4,334,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.45,345,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.5,347,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.55,352,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.6,354,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.65,354,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.7,354,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.75,355,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.8,358,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.85,372,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.9,378,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.95,378,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.975,390,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,quantile,0.99,390,2021-12-18,2021-12-13,1 wk ahead inc death,forecast
AT,point,,216,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.01,151,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.025,157,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.05,169,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.1,188,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.15,193,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.2,196,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.25,200,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.3,204,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.35,207,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.4,210,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.45,213,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.5,216,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.55,220,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.6,222,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.65,224,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.7,227,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.75,229,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.8,233,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.85,238,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.9,243,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.95,252,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.975,258,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,quantile,0.99,265,2021-12-25,2021-12-13,2 wk ahead inc death,forecast
AT,point,,86,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.01,22,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.025,40,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.05,49,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.1,59,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.15,65,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.2,69,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.25,72,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.3,76,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.35,78,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.4,81,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.45,84,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.5,86,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.55,89,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
AT,quantile,0.6,92,2022-01-01,2021-12-13,3 wk ahead inc death,forecast
