forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-03-02,1 wk ahead inc death,2021-03-06,AT,point,NA,144.67,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.01,72.57,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.025,83.92,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.05,93.69,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.1,104.95,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.15,112.55,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.2,118.6,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.25,123.78,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.3,128.43,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.35,132.74,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.4,136.83,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.45,140.78,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.5,144.67,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.55,148.55,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.6,152.51,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.65,156.6,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.7,160.91,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.75,165.56,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.8,170.74,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.85,176.79,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.9,184.39,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.95,195.65,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.975,205.42,forecast
2021-03-02,1 wk ahead inc death,2021-03-06,AT,quantile,0.99,216.77,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,point,NA,130.06,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.01,45.94,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.025,59.18,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.05,70.58,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.1,83.72,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.15,92.59,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.2,99.64,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.25,105.68,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.3,111.11,forecast
2021-03-02,2 wk ahead inc death,2021-03-13,AT,quantile,0.35,116.14,forecast
