model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.09090909090909091
epiforecasts-arimareg,inc hosp,BE,0.3333333333333333
epiforecasts-arimareg,inc hosp,CH,0.3333333333333333
epiforecasts-arimareg,inc hosp,CZ,0.3333333333333333
epiforecasts-arimareg,inc hosp,EE,0.3333333333333333
epiforecasts-arimareg,inc hosp,FR,0.3333333333333333
epiforecasts-arimareg,inc hosp,GB,0.3333333333333333
epiforecasts-arimareg,inc hosp,IE,0.3333333333333333
epiforecasts-arimareg,inc hosp,IS,0.3333333333333333
epiforecasts-arimareg,inc hosp,LV,0.3333333333333333
epiforecasts-arimareg,inc hosp,MT,0.3333333333333333
epiforecasts-arimareg,inc hosp,NO,0.3333333333333333
epiforecasts-arimareg,inc hosp,SI,0.3333333333333333
epiforecasts-caseconv,inc hosp,BE,0.3333333333333333
epiforecasts-caseconv,inc hosp,CH,0.3333333333333333
epiforecasts-caseconv,inc hosp,CZ,0.3333333333333333
epiforecasts-caseconv,inc hosp,EE,0.3333333333333333
epiforecasts-caseconv,inc hosp,FR,0.3333333333333333
epiforecasts-caseconv,inc hosp,GB,0.3333333333333333
epiforecasts-caseconv,inc hosp,IE,0.3333333333333333
epiforecasts-caseconv,inc hosp,IS,0.3333333333333333
epiforecasts-caseconv,inc hosp,LV,0.3333333333333333
epiforecasts-caseconv,inc hosp,MT,0.3333333333333333
epiforecasts-caseconv,inc hosp,NO,0.3333333333333333
epiforecasts-caseconv,inc hosp,SI,0.3333333333333333
epiforecasts-EpiNow2,inc case,AT,0.16666666666666666
epiforecasts-EpiNow2,inc case,BE,0.16666666666666666
epiforecasts-EpiNow2,inc case,BG,0.16666666666666666
epiforecasts-EpiNow2,inc case,CH,0.16666666666666666
epiforecasts-EpiNow2,inc case,CY,0.16666666666666666
epiforecasts-EpiNow2,inc case,CZ,0.14285714285714285
epiforecasts-EpiNow2,inc case,DE,0.09090909090909091
epiforecasts-EpiNow2,inc case,DK,0.2
epiforecasts-EpiNow2,inc case,EE,0.16666666666666666
epiforecasts-EpiNow2,inc case,ES,0.16666666666666666
epiforecasts-EpiNow2,inc case,FI,0.16666666666666666
epiforecasts-EpiNow2,inc case,FR,0.16666666666666666
epiforecasts-EpiNow2,inc case,GB,0.16666666666666666
epiforecasts-EpiNow2,inc case,GR,0.16666666666666666
epiforecasts-EpiNow2,inc case,HR,0.16666666666666666
epiforecasts-EpiNow2,inc case,HU,0.16666666666666666
epiforecasts-EpiNow2,inc case,IE,0.2
epiforecasts-EpiNow2,inc case,IS,0.2
epiforecasts-EpiNow2,inc case,IT,0.16666666666666666
epiforecasts-EpiNow2,inc case,LI,0.16666666666666666
epiforecasts-EpiNow2,inc case,LT,0.16666666666666666
epiforecasts-EpiNow2,inc case,LU,0.16666666666666666
epiforecasts-EpiNow2,inc case,LV,0.16666666666666666
epiforecasts-EpiNow2,inc case,MT,0.16666666666666666
epiforecasts-EpiNow2,inc case,NL,0.2
epiforecasts-EpiNow2,inc case,NO,0.16666666666666666
epiforecasts-EpiNow2,inc case,PL,0.1111111111111111
epiforecasts-EpiNow2,inc case,PT,0.16666666666666666
epiforecasts-EpiNow2,inc case,RO,0.16666666666666666
epiforecasts-EpiNow2,inc case,SE,0.2
epiforecasts-EpiNow2,inc case,SI,0.14285714285714285
epiforecasts-EpiNow2,inc case,SK,0.16666666666666666
epiforecasts-EpiNow2,inc death,AT,0.16666666666666666
epiforecasts-EpiNow2,inc death,BG,0.16666666666666666
epiforecasts-EpiNow2,inc death,CH,0.16666666666666666
epiforecasts-EpiNow2,inc death,DE,0.1
epiforecasts-EpiNow2,inc death,DK,0.2
epiforecasts-EpiNow2,inc death,EE,0.16666666666666666
epiforecasts-EpiNow2,inc death,ES,0.16666666666666666
epiforecasts-EpiNow2,inc death,FI,0.16666666666666666
epiforecasts-EpiNow2,inc death,FR,0.16666666666666666
epiforecasts-EpiNow2,inc death,GR,0.16666666666666666
epiforecasts-EpiNow2,inc death,HR,0.16666666666666666
epiforecasts-EpiNow2,inc death,HU,0.16666666666666666
epiforecasts-EpiNow2,inc death,IS,0.2
epiforecasts-EpiNow2,inc death,IT,0.16666666666666666
epiforecasts-EpiNow2,inc death,LT,0.16666666666666666
epiforecasts-EpiNow2,inc death,LU,0.16666666666666666
epiforecasts-EpiNow2,inc death,LV,0.16666666666666666
epiforecasts-EpiNow2,inc death,NL,0.2
epiforecasts-EpiNow2,inc death,NO,0.16666666666666666
epiforecasts-EpiNow2,inc death,PL,0.125
epiforecasts-EpiNow2,inc death,PT,0.16666666666666666
epiforecasts-EpiNow2,inc death,RO,0.16666666666666666
epiforecasts-EpiNow2,inc death,SE,0.2
epiforecasts-EpiNow2,inc death,SI,0.14285714285714285
epiforecasts-tsensemble,inc hosp,BE,0.3333333333333333
epiforecasts-tsensemble,inc hosp,CH,0.3333333333333333
epiforecasts-tsensemble,inc hosp,CZ,0.3333333333333333
epiforecasts-tsensemble,inc hosp,EE,0.3333333333333333
epiforecasts-tsensemble,inc hosp,FR,0.3333333333333333
epiforecasts-tsensemble,inc hosp,GB,0.3333333333333333
epiforecasts-tsensemble,inc hosp,IE,0.3333333333333333
epiforecasts-tsensemble,inc hosp,IS,0.3333333333333333
epiforecasts-tsensemble,inc hosp,LV,0.3333333333333333
epiforecasts-tsensemble,inc hosp,MT,0.3333333333333333
epiforecasts-tsensemble,inc hosp,NO,0.3333333333333333
epiforecasts-tsensemble,inc hosp,SI,0.3333333333333333
FIAS_FZJ-Epi1Ger,inc case,DE,0.09090909090909091
FIAS_FZJ-Epi1Ger,inc death,DE,0.1
HZI-AgeExtendedSEIR,inc case,DE,0.09090909090909091
HZI-AgeExtendedSEIR,inc death,DE,0.1
IEM_Health-CovidProject,inc case,AT,0.16666666666666666
IEM_Health-CovidProject,inc case,BE,0.16666666666666666
IEM_Health-CovidProject,inc case,BG,0.16666666666666666
IEM_Health-CovidProject,inc case,CH,0.16666666666666666
IEM_Health-CovidProject,inc case,CY,0.16666666666666666
IEM_Health-CovidProject,inc case,CZ,0.14285714285714285
IEM_Health-CovidProject,inc case,DE,0.09090909090909091
IEM_Health-CovidProject,inc case,DK,0.2
IEM_Health-CovidProject,inc case,EE,0.16666666666666666
IEM_Health-CovidProject,inc case,ES,0.16666666666666666
IEM_Health-CovidProject,inc case,FI,0.16666666666666666
IEM_Health-CovidProject,inc case,FR,0.16666666666666666
IEM_Health-CovidProject,inc case,GB,0.16666666666666666
IEM_Health-CovidProject,inc case,GR,0.16666666666666666
IEM_Health-CovidProject,inc case,HR,0.16666666666666666
IEM_Health-CovidProject,inc case,HU,0.16666666666666666
IEM_Health-CovidProject,inc case,IE,0.2
IEM_Health-CovidProject,inc case,IT,0.16666666666666666
IEM_Health-CovidProject,inc case,LI,0.16666666666666666
IEM_Health-CovidProject,inc case,LT,0.16666666666666666
IEM_Health-CovidProject,inc case,LU,0.16666666666666666
IEM_Health-CovidProject,inc case,LV,0.16666666666666666
IEM_Health-CovidProject,inc case,MT,0.16666666666666666
IEM_Health-CovidProject,inc case,NL,0.2
IEM_Health-CovidProject,inc case,NO,0.16666666666666666
IEM_Health-CovidProject,inc case,PL,0.1111111111111111
IEM_Health-CovidProject,inc case,PT,0.16666666666666666
IEM_Health-CovidProject,inc case,RO,0.16666666666666666
IEM_Health-CovidProject,inc case,SE,0.2
IEM_Health-CovidProject,inc case,SI,0.14285714285714285
IEM_Health-CovidProject,inc case,SK,0.16666666666666666
IEM_Health-CovidProject,inc death,AT,0.16666666666666666
IEM_Health-CovidProject,inc death,BE,0.2
IEM_Health-CovidProject,inc death,BG,0.16666666666666666
IEM_Health-CovidProject,inc death,CH,0.16666666666666666
IEM_Health-CovidProject,inc death,CY,0.2
IEM_Health-CovidProject,inc death,CZ,0.16666666666666666
IEM_Health-CovidProject,inc death,DE,0.1
IEM_Health-CovidProject,inc death,DK,0.2
