"forecast_date","scenario_id","target","target_end_date","location","type","quantile","value"
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.01,0
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.025,0
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.05,0
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.1,632
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.15,6896
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.2,11874
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.25,16145
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.3,19980
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.35,23534
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.4,26906
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.45,30169
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.5,33380
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.55,36591
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.6,39854
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.65,43226
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.7,46780
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.75,50615
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.8,54886
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.85,59864
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.9,66127
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.95,75411
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.975,83463
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","quantile",0.99,92825
"2022-04-11","forecast","1 wk ahead inc case","2022-04-16","CZ","point",NA,33380
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.01,0
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.025,0
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.05,0
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.1,593
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.15,6471
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.2,11142
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.25,15150
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.3,18749
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.35,22084
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.4,25248
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.45,28310
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.5,31323
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.55,34336
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.6,37398
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.65,40562
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.7,43897
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.75,47496
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.8,51504
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.85,56175
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.9,62053
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.95,70764
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.975,78320
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","quantile",0.99,87105
"2022-04-11","forecast","2 wk ahead inc case","2022-04-23","CZ","point",NA,31323
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.01,0
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.025,0
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.05,0
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.1,574
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.15,6256
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.2,10772
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.25,14647
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.3,18126
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.35,21350
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.4,24410
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.45,27370
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.5,30283
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.55,33196
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.6,36156
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.65,39215
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.7,42440
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.75,45919
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.8,49793
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.85,54310
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.9,59992
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.95,68414
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.975,75719
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","quantile",0.99,84213
"2022-04-11","forecast","3 wk ahead inc case","2022-04-30","CZ","point",NA,30283
"2022-04-11","forecast","4 wk ahead inc case","2022-05-07","CZ","quantile",0.01,0
"2022-04-11","forecast","4 wk ahead inc case","2022-05-07","CZ","quantile",0.025,0
"2022-04-11","forecast","4 wk ahead inc case","2022-05-07","CZ","quantile",0.05,0
"2022-04-11","forecast","4 wk ahead inc case","2022-05-07","CZ","quantile",0.1,563
